Paths,Accumulated Latency [s],Accumulated Noise [W],Accumulated SNR [dB]
E->C->B->F,0.0045024494270291485,3.936646e-06,19.23638255457004
E->C->A->F,0.00666913140055898,5.038971e-06,16.580124694779357
E->C->A->B->F,0.006863283634874472,6.321319e-06,21.116251643457943
E->D->F,0.0051825410150440985,5.744945e-06,23.369462220676557
F->A,0.004391742645607778,2.656827e-06,17.71041049873793
F->B->A,0.00458589487992327,4.383218e-06,22.80824039569965
F->B->E->A,0.005955463234643535,5.346821e-06,15.647751840899758
F->B->E->C->A,0.005964810491021573,6.154015e-06,20.45891475398644
F->B->C->E->A,0.0067704909256023115,6.489718e-06,19.618803923982192
F->B->C->A,0.005431896832922462,5.318081e-06,16.280596806455637
F->D->E->A,0.007450582513617261,6.154900e-06,15.998819446856691
F->D->E->B->A,0.009962033530685806,8.467406e-06,18.986346248451493
F->D->E->B->C->A,0.010808035483684999,9.395478e-06,14.771278724803135
F->D->E->C->B->A,0.010777061221644582,9.063821e-06,15.803025071698118
F->D->E->C->A,0.007459929769995301,6.788573e-06,19.070394117067863
F->E->A,0.004942683304965188,4.940528e-06,23.31527216816057
F->E->B->A,0.007454134322033732,6.758408e-06,13.603430026108253
F->E->B->C->A,0.008300136275032925,9.699562e-06,20.994922270967564
F->E->C->B->A,0.00826916201299251,1.408401e-05,20.25085107161015
F->E->C->A,0.0049520305613432285,5.847302e-06,13.356647843983033
F->A->C->B,0.008076727428354273,8.274461e-06,12.471927066290595
F->A->C->E->B,0.008609641086453384,9.595461e-06,19.809225836457728
F->A->B,0.00723072547535508,7.216208e-06,21.922465285861676
F->A->E->B,0.008600293830075345,8.199341e-06,13.120972423400719
F->A->E->C->B,0.009415321521034123,9.775136e-06,19.11921852463051
F->B,0.0017469120501759669,1.334189e-06,21.98125356990033
F->D->E->A->C->B,0.011135567296363757,9.759256e-06,13.69214349058634
F->D->E->A->B,0.010289565343364563,8.815620e-06,19.11604052753739
F->D->E->B,0.007123050700938503,5.934872e-06,16.461635091339
F->D->E->C->B,0.00793807839189728,7.003985e-06,18.630007703823395
F->D->E->C->A->B,0.010298912599742603,8.834280e-06,15.609707844265264
F->E->A->C->B,0.008627668087711683,9.130888e-06,20.343156464505796
F->E->A->B,0.007781666134712491,6.934263e-06,13.796589826623517
F->E->B,0.00461515149228643,4.766254e-06,23.775952224396416
F->E->C->B,0.0054301791832452075,6.067838e-06,12.891144288578078
F->E->C->A->B,0.007791013391090531,1.271874e-05,20.388953006321138
F->A->C,0.005995160726030036,6.726006e-06,23.001811904023896
F->A->B->E->C,0.00984520583577843,1.122000e-05,21.655127834384295
F->A->B->C,0.009312292177679317,8.767668e-06,12.994311933946715
F->A->E->B->C,0.010681860532399582,1.190618e-05,19.912222317620127
F->A->E->C,0.007333754818709885,7.538891e-06,15.135187329475926
F->B->A->C,0.006189312960345528,5.724890e-06,16.42958529335957
F->B->A->E->C,0.007527907053025377,7.632430e-06,22.35376203593214
F->B->E->A->C,0.007558881315065793,8.070764e-06,21.235572416898382
F->B->E->C,0.004361392410599315,4.467362e-06,18.382415753458385
F->B->C,0.0038284787525002043,3.981411e-06,23.69491043237238
F->D->E->A->C,0.00905400059403952,8.198841e-06,20.204873450267335
F->D->E->A->B->C,0.0123711320456888,1.038749e-05,14.19503223357802
F->D->E->B->A->C,0.011565451611108064,9.826137e-06,15.045749082831271
F->D->E->B->C,0.009204617403262741,8.046470e-06,19.67690607809002
F->D->E->C,0.005856511689573043,5.278218e-06,18.62037553177959
F->E->A->C,0.006546101385387446,6.273019e-06,15.005656228571807
F->E->A->B->C,0.009863232837036728,1.072046e-05,20.419982147030137
F->E->B->A->C,0.00905755240245599,1.092833e-05,20.946013775563685
F->E->B->C,0.006696718194610667,6.317458e-06,14.36556046593645
F->E->C,0.00334861248092097,4.521397e-06,25.654498539622395
F->A->C->B->E->D,0.013450040994606541,1.519617e-05,8.86966086357034
F->A->C->E->D,0.010101935280916843,1.041278e-05,18.491896157259593
F->A->B->E->D,0.012604039041607349,1.224285e-05,18.66441004205304
F->A->B->C->E->D,0.013419066732566124,1.411931e-05,8.313196083840493
F->A->E->D,0.010092588024538805,9.081341e-06,11.71494113330051
F->B->A->C->E->D,0.010296087515232335,9.429005e-06,11.65077716847912
F->B->A->E->D,0.010286740258854295,8.910723e-06,19.069439764965
F->B->E->D,0.007120225616428234,6.008131e-06,14.48371256779401
F->B->C->E->D,0.007935253307387011,7.137900e-06,18.5477553314051
F->B->C->A->E->D,0.011132742211853487,9.976871e-06,12.890601150934877
F->D,0.001749737134686236,1.334189e-06,21.98125356990033
F->E->D,0.006107445686749889,5.525116e-06,22.17198941596365
F->A->C->B->E,0.010017237114248678,1.298689e-05,20.449051961825493
F->A->C->E,0.00666913140055898,7.393276e-06,14.915173990139142
F->A->B->E,0.009171235161249486,8.547276e-06,13.409594938118278
F->A->B->C->E,0.009986262852208262,1.191152e-05,21.700102444723154
F->A->E,0.006659784144180941,6.870340e-06,22.604883121928516
F->B->A->C->E,0.006863283634874472,7.217649e-06,22.291713173498305
F->B->A->E,0.006853936378496433,5.944988e-06,15.96102787017643
F->B->E,0.0036874217360703715,3.792326e-06,24.210943067570213
F->B->C->E,0.0045024494270291485,4.659549e-06,18.504208196609156
F->B->C->A->E,0.007699938331495625,7.755934e-06,20.494221095575142
F->D->E,0.0051825410150440985,4.590687e-06,22.4189025716783
F->E,0.002674641806392026,1.774885e-06,20.184000884473253
