,1,2,3,4,5,6,7,8,9,10
SNR,20.80789453378477,20.900105665443643,21.145547895326352,21.363665265353376,21.0759165858688,21.445246968441175,21.20647185505991,20.868149682906196,21.021237174884103,21.248224959972568
Latency,0.003229434955938288,0.003171115106506432,0.0031499631043670376,0.002936405950484939,0.0030329047998843687,0.00313349845904661,0.003096609769526702,0.0031135865276378637,0.0032154096953620147,0.0029288406412363646
Average_capacity,78.378,79.824,77.876,82.203,78.571,77.884,78.813,80.18,78.448,80.869
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,8700.0,9100.0,8800.0,9700.0,8800.0,8100.0,9300.0,8900.0,9100.0,9300.0
Blocking_event,26,31,27,26,26,32,32,31,32,35
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,15.701694548733165,15.43331477325745,16.688984335321603,16.777779291719458,15.701694548733165,15.718049567571448,16.99564220340178,15.853764261610932,15.718049567571448,14.752898053935379
Rejected_connections,24,23,25,21,24,23,25,22,25,22
Accepted_connections,87,91,88,97,88,81,93,89,91,93
