,1,2,3,4,5,6,7,8,9,10
SNR,21.182565506336108,21.347653442048305,20.764940418046173,21.09122840534019,21.362916882606065,20.87701789756072,21.02669531707527,21.094341552940946,21.02114358755692,21.05042835352579
Latency,0.0028823790156495064,0.002858285037399476,0.0030649552260179833,0.0030119115881757385,0.0029822896815922036,0.0033328466369305456,0.0029509237500859988,0.0029639500267134964,0.0031987730472668742,0.0031049790842299974
Average_capacity,77.6,75.833,75.833,76.422,74.782,74.774,75.0,76.422,76.666,76.229
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,9700.0,9100.0,9100.0,9400.0,8600.0,8300.0,8700.0,9400.0,9200.0,9300.0
Blocking_event,30,29,29,29,29,29,29,29,28,29
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,16.92327062966867,16.777779291719458,17.71041049873793,17.71041049873793,16.260513584431823,14.42095037638735,16.777779291719458,16.777779291719458,16.777779291719458,15.291698232183615
Rejected_connections,28,29,29,29,29,28,29,29,28,29
Accepted_connections,97,91,91,94,86,83,87,94,92,93
