Fixed-Rate,Flex-Rate,Shannon-Rate
100.0,386.8957000000001,551.2914000000001
100.0,386.8957000000001,551.0440000000001
91.4981,375.4403,552.2221999999999
84.41839999999999,376.7738000000001,550.8688
79.3541,380.2725,542.6400000000001
77.4919,380.5777,543.8958
76.24529999999999,376.19,551.1467
75.511,376.3839,551.1734999999999
75.95930000000001,341.99090000000007,550.4456
75.62790000000001,345.9372,546.4809
