Fixed-Rate,Flex-Rate,Shannon-Rate
0.0,0.0,0.0
0.0,0.0,0.0
7.3,0.0,0.0
16.0,0.0,0.0
23.3,0.0,0.0
26.9,0.0,0.0
28.3,0.0,0.0
28.8,0.0,0.0
28.9,7.8,0.0
29.0,7.3,0.0
