Fixed-Rate,Flex-Rate,Shannon-Rate
100.0,200.0,463.9309999999999
100.0,200.0,463.9309999999999
0.0,200.0,463.9309999999999
0.0,200.0,463.9309999999999
0.0,180.0,463.9309999999999
0.0,170.0,463.9309999999999
0.0,200.0,446.1517
0.0,200.0,461.10909999999996
0.0,0.0,444.646
0.0,0.0,454.68359999999996
