,1,2,3,4,5,6,7,8,9,10
SNR,20.774300387614627,21.149868212302106,21.20673635232105,21.146792264811744,21.21456487658331,21.082702830190915,21.311059047905037,21.087157685138106,20.947380722849147,21.20201561071923
Latency,0.0032425302067576487,0.0031254469588242427,0.002994041077972013,0.0030596895050087627,0.00301386225108629,0.002889514929890723,0.002906552519745526,0.0030518029489018427,0.003095578641944664,0.0028823487058879066
Average_capacity,76.576,77.31,78.048,76.859,75.862,77.868,77.419,76.923,77.586,80.468
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,8500.0,9200.0,9600.0,9300.0,8800.0,9500.0,9600.0,9000.0,9000.0,10300.0
Blocking_event,31,29,28,30,31,31,28,29,28,31
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,14.30984069143739,14.49450946200857,15.41095479003156,16.92327062966867,16.99564220340178,16.22681109605089,16.446649704664882,16.588381529546133,16.99564220340178,15.291698232183615
Rejected_connections,26,27,27,28,28,27,28,27,26,25
Accepted_connections,85,92,96,93,88,95,96,90,90,103
