,1,2,3,4,5,6,7,8,9,10
SNR,21.482883785406592,21.45947167589604,21.42558547037605,21.45947167589604,21.45947167589604,21.42558547037605,21.42558547037605,21.482883785406592,21.530836878335453,21.45947167589604
Latency,0.002808130185180357,0.002822150885449973,0.002845068934351728,0.0028221508854499723,0.0028221508854499727,0.002840120866429186,0.002840023449721936,0.0028081301851803574,0.0027489198114142963,0.002822150885449973
Average_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Total_capacity,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0
Blocking_event,53,37,28,77,63,49,56,35,52,47
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
