paths,bit_rate
"['D->E', 'E->D', 'C->B', 'C->F', 'D->C', 'A->C', 'B->E', 'B->C', 'F->C', 'A->D', 'B->F', 'E->F', 'E->B', 'B->A', 'F->D', 'A->F', 'E->A', 'B->D', 'C->A', 'D->A', 'D->B', 'E->C', 'C->E', 'F->A', 'D->F', 'A->B', 'A->E', 'F->B', 'C->D']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->F', 'C->E', 'D->A', 'A->C', 'E->F', 'F->B', 'A->D', 'B->F', 'A->B', 'D->B', 'F->D', 'C->B', 'B->E', 'D->C', 'D->E', 'C->A', 'E->B', 'F->C', 'A->E', 'B->D', 'F->E', 'B->C', 'A->F', 'B->A', 'C->F', 'F->A', 'E->C', 'C->D', 'E->D']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->A', 'B->D', 'B->C', 'B->A', 'E->D', 'A->D', 'C->F', 'F->B', 'C->D', 'A->F', 'C->B', 'A->E', 'F->E', 'C->A', 'E->B', 'E->F', 'A->B', 'F->C', 'C->E', 'D->E', 'F->A', 'D->C', 'B->F', 'E->C', 'F->D', 'B->E', 'E->A', 'D->F', 'D->B']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['F->A', 'D->E', 'B->A', 'A->B', 'B->C', 'A->C', 'D->F', 'E->C', 'E->D', 'F->E', 'E->F', 'C->B', 'B->F', 'C->F', 'B->D', 'E->A', 'F->D', 'A->D', 'D->B', 'C->D', 'B->E', 'A->F', 'D->C', 'F->B', 'D->A', 'E->B', 'C->A', 'C->E', 'F->C']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->F', 'E->D', 'B->E', 'D->A', 'D->C', 'B->F', 'A->E', 'A->D', 'A->C', 'F->A', 'C->F', 'C->E', 'B->A', 'E->F', 'F->D', 'A->B', 'E->B', 'C->D', 'E->C', 'C->B', 'C->A', 'F->E', 'D->B', 'A->F', 'B->D', 'B->C', 'D->E', 'F->B', 'F->C']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->C', 'C->F', 'D->B', 'D->E', 'A->B', 'D->A', 'C->D', 'A->C', 'E->B', 'D->F', 'B->A', 'F->A', 'B->F', 'C->A', 'B->E', 'F->C', 'E->A', 'A->E', 'E->F', 'F->D', 'E->C', 'A->F', 'E->D', 'B->D', 'F->E', 'C->E', 'B->C', 'C->B', 'A->D']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['C->E', 'A->F', 'D->E', 'E->C', 'F->E', 'B->D', 'F->A', 'C->F', 'E->A', 'C->A', 'B->F', 'C->D', 'E->F', 'D->A', 'E->D', 'A->E', 'C->B', 'F->C', 'B->C', 'E->B', 'D->B', 'A->C', 'A->D', 'B->E', 'F->B', 'D->C', 'B->A', 'F->D', 'A->B']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['E->C', 'E->D', 'B->A', 'D->E', 'A->D', 'D->F', 'D->B', 'D->A', 'B->F', 'A->E', 'C->D', 'F->A', 'C->A', 'E->A', 'F->B', 'E->B', 'C->F', 'C->E', 'F->C', 'D->C', 'F->D', 'B->C', 'B->E', 'B->D', 'E->F', 'C->B', 'A->B', 'A->F', 'A->C']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['B->C', 'C->E', 'A->E', 'C->A', 'A->C', 'D->E', 'D->B', 'B->D', 'A->D', 'E->D', 'F->D', 'B->F', 'D->F', 'D->A', 'A->B', 'E->F', 'E->A', 'B->E', 'B->A', 'F->C', 'C->F', 'D->C', 'F->E', 'C->B', 'F->A', 'C->D', 'E->C', 'F->B', 'E->B']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['C->A', 'A->E', 'A->C', 'D->E', 'B->D', 'F->C', 'D->B', 'C->B', 'D->C', 'F->D', 'B->F', 'D->A', 'E->F', 'E->B', 'E->D', 'B->A', 'A->D', 'C->E', 'B->C', 'C->F', 'B->E', 'F->B', 'F->E', 'D->F', 'A->B', 'A->F', 'E->C', 'C->D', 'F->A']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
