,1,2,3,4,5,6,7,8,9,10
SNR,20.864039594560133,21.234395576756153,21.475324089927973,21.092060393634636,21.36155115907193,20.88116791940504,21.091464771371125,21.320718468563037,20.81443971174961,20.735113483162966
Latency,0.003099937102229585,0.0028861245841488056,0.0028378053577050224,0.0028958820496974916,0.003036941999526229,0.0032410850169459,0.0031141171524235282,0.0031042819785315314,0.003185082043565227,0.0030265694845180106
Average_capacity,76.8,77.165,76.229,76.612,72.897,74.336,76.229,75.0,74.782,76.229
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,9600.0,9800.0,9300.0,9500.0,7800.0,8400.0,9300.0,8700.0,8600.0,9300.0
Blocking_event,29,29,29,29,29,29,29,29,29,29
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,16.588381529546133,16.850608576031615,14.5301669831043,16.10181654744547,16.175592790829505,15.768472994435294,14.438142484275891,15.219678244569469,15.701694548733165,16.777779291719458
Rejected_connections,29,29,29,29,29,29,29,29,29,29
Accepted_connections,96,98,93,95,78,84,93,87,86,93
