,1,2,3,4,5,6,7,8,9,10
SNR,21.199753834181724,21.209750221623743,21.26165957053004,21.274047120364724,21.23339527772698,21.286917358200974,21.26165957053004,21.26165957053004,21.199753834181724,21.237930330756136
Latency,0.002840120866429186,0.0028240240046241098,0.002776764266231135,0.0028024632533405194,0.002791935341836992,0.0027819866653884307,0.0027767642662311354,0.002776764266231135,0.0028334450858871715,0.0028058676702856387
Average_capacity,546.752,546.799,548.331,548.594,545.993,549.064,548.331,548.331,546.752,547.444
Max_capacity,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337
Min_capacity,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119
Total_capacity,31711.637,32261.155,32351.553,31818.488,32213.596,31845.72,32351.553,32351.553,31711.637,32299.242
Blocking_event,88,119,79,45,46,63,55,71,71,69
Max_snr,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565
Min_snr,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,58,59,59,58,59,58,59,59,58,59
