,1,2,3,4,5,6,7,8,9,10
SNR,21.304956449794,21.199753834181724,21.199753834181724,21.199753834181724,21.199753834181724,21.286917358200974,21.304956449794,21.199753834181724,21.233624201574667,21.24783450728582
Latency,0.0027489198114142963,0.0028450689343517276,0.0028401208664291864,0.002840023449721936,0.0028400234497219356,0.002781986665388431,0.0027489198114142963,0.0028401208664291864,0.002822150885449973,0.0027797851031641442
Average_capacity,549.869,546.752,546.752,546.752,546.752,549.064,549.869,546.752,547.46,545.112
Max_capacity,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337,647.337
Min_capacity,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119,459.119
Total_capacity,15946.217,15855.818,15855.818,15855.818,15855.818,15922.86,15946.217,15855.818,15876.348,15808.259
Blocking_event,81,38,40,70,53,52,75,67,81,112
Max_snr,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565
Min_snr,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
