paths,bit_rate
"['D->C', 'A->D', 'C->F', 'D->B', 'A->C', 'A->E', 'F->D', 'A->B', 'E->D', 'D->F', 'E->B', 'E->B', 'F->C', 'D->F', 'B->E', 'C->E', 'C->D', 'D->C', 'B->F', 'A->B', 'C->A', 'B->A', 'F->A', 'A->D', 'E->A', 'E->C', 'A->E', 'E->F', 'C->A', 'C->F', 'A->C', 'E->F', 'E->C', 'A->F', 'B->D', 'B->D', 'F->C', 'F->A', 'B->F', 'F->E', 'D->B', 'D->E', 'D->A', 'C->E', 'A->F', 'E->D', 'F->E', 'F->D', 'E->A', 'B->C', 'B->C', 'B->E', 'C->B', 'D->A', 'F->B', 'C->B', 'D->E', 'C->D', 'B->A']","[613220190687.0947, 557241798847.8706, 581322840482.0011, 597076960682.6184, 549518085471.83954, 528988749279.4655, 549518085471.83954, 496092755987.40576, 482476639607.6524, 549518085471.83954, 549518085471.83954, 549518085471.83954, 625336020188.1082, 549518085471.83954, 549518085471.83954, 647337078110.7208, 559768827196.4596, 613220190687.0947, 549518085471.83954, 496092755987.40576, 549518085471.83954, 496092755987.40576, 459119684897.1635, 557241798847.8706, 528988749279.4655, 647337078110.7208, 528988749279.4655, 511430948443.7923, 549518085471.83954, 581322840482.0011, 549518085471.83954, 511430948443.7923, 647337078110.7208, 459119684897.1635, 597076960682.6184, 597076960682.6184, 625336020188.1082, 459119684897.1635, 549518085471.83954, 511430948443.7923, 597076960682.6184, 482476639607.6524, 569279280530.8938, 647337078110.7208, 459119684897.1635, 482476639607.6524, 511430948443.7923, 549518085471.83954, 528988749279.4655, 528988749279.4655, 528988749279.4655, 549518085471.83954, 528988749279.4655, 569279280530.8938, 549518085471.83954, 528988749279.4655, 482476639607.6524, 559768827196.4596, 496092755987.40576]"
"['C->D', 'A->B', 'A->D', 'D->B', 'F->C', 'B->E', 'E->A', 'C->B', 'B->F', 'F->D', 'C->B', 'F->A', 'D->E', 'B->F', 'B->C', 'F->B', 'D->F', 'B->D', 'A->D', 'B->E', 'C->A', 'E->C', 'E->B', 'D->B', 'A->C', 'A->F', 'F->E', 'C->A', 'E->B', 'A->E', 'B->C', 'A->C', 'A->F', 'E->D', 'D->F', 'C->E', 'C->D', 'A->E', 'B->A', 'F->E', 'A->B', 'E->F', 'D->E', 'D->A', 'F->B', 'C->F', 'F->D', 'B->A', 'D->A', 'E->D', 'C->E', 'E->F', 'F->A', 'C->F', 'D->C', 'E->A', 'E->C', 'D->C', 'B->D']","[559768827196.4596, 496092755987.40576, 557241798847.8706, 597076960682.6184, 625336020188.1082, 549518085471.83954, 528988749279.4655, 528988749279.4655, 549518085471.83954, 549518085471.83954, 528988749279.4655, 459119684897.1635, 482476639607.6524, 549518085471.83954, 528988749279.4655, 549518085471.83954, 549518085471.83954, 597076960682.6184, 557241798847.8706, 549518085471.83954, 549518085471.83954, 647337078110.7208, 549518085471.83954, 597076960682.6184, 549518085471.83954, 459119684897.1635, 511430948443.7923, 549518085471.83954, 549518085471.83954, 528988749279.4655, 528988749279.4655, 549518085471.83954, 459119684897.1635, 482476639607.6524, 549518085471.83954, 647337078110.7208, 559768827196.4596, 528988749279.4655, 496092755987.40576, 511430948443.7923, 496092755987.40576, 511430948443.7923, 482476639607.6524, 569279280530.8938, 549518085471.83954, 581322840482.0011, 549518085471.83954, 496092755987.40576, 569279280530.8938, 482476639607.6524, 647337078110.7208, 511430948443.7923, 459119684897.1635, 581322840482.0011, 613220190687.0947, 528988749279.4655, 647337078110.7208, 613220190687.0947, 597076960682.6184]"
"['F->A', 'B->D', 'D->A', 'B->E', 'B->D', 'C->F', 'E->F', 'D->E', 'C->A', 'F->E', 'F->D', 'E->F', 'D->B', 'F->E', 'F->B', 'F->C', 'C->F', 'E->A', 'B->F', 'F->C', 'B->F', 'A->D', 'C->E', 'D->C', 'D->E', 'C->B', 'D->B', 'D->A', 'A->D', 'F->D', 'F->A', 'E->A', 'E->C', 'E->B', 'D->F', 'C->D', 'E->B', 'F->B', 'A->B', 'D->F', 'B->E', 'B->C', 'A->E', 'A->F', 'B->C', 'E->C', 'E->D', 'E->D', 'C->B', 'A->F', 'C->A', 'A->C', 'A->E', 'C->D', 'A->C', 'D->C', 'B->A', 'B->A', 'C->E']","[459119684897.1635, 597076960682.6184, 569279280530.8938, 549518085471.83954, 597076960682.6184, 581322840482.0011, 511430948443.7923, 482476639607.6524, 549518085471.83954, 511430948443.7923, 549518085471.83954, 511430948443.7923, 597076960682.6184, 511430948443.7923, 549518085471.83954, 625336020188.1082, 581322840482.0011, 528988749279.4655, 549518085471.83954, 625336020188.1082, 549518085471.83954, 557241798847.8706, 647337078110.7208, 613220190687.0947, 482476639607.6524, 528988749279.4655, 597076960682.6184, 569279280530.8938, 557241798847.8706, 549518085471.83954, 459119684897.1635, 528988749279.4655, 647337078110.7208, 549518085471.83954, 549518085471.83954, 559768827196.4596, 549518085471.83954, 549518085471.83954, 496092755987.40576, 549518085471.83954, 549518085471.83954, 528988749279.4655, 528988749279.4655, 459119684897.1635, 528988749279.4655, 647337078110.7208, 482476639607.6524, 482476639607.6524, 528988749279.4655, 459119684897.1635, 549518085471.83954, 549518085471.83954, 528988749279.4655, 559768827196.4596, 549518085471.83954, 613220190687.0947, 496092755987.40576, 496092755987.40576, 647337078110.7208]"
"['C->E', 'C->D', 'D->B', 'B->E', 'D->C', 'E->F', 'B->D', 'D->A', 'A->E', 'F->E', 'C->B', 'D->B', 'A->C', 'F->C', 'A->C', 'D->F', 'D->C', 'E->C', 'B->E', 'B->A', 'C->D', 'B->A', 'A->D', 'A->B', 'E->A', 'A->B', 'C->F', 'F->E', 'A->D', 'C->E', 'E->F', 'A->F', 'F->D', 'E->B', 'F->C', 'D->A', 'B->D', 'B->C', 'D->E', 'D->E', 'F->D', 'C->A', 'F->B', 'A->E', 'B->C', 'C->A', 'E->C', 'F->A', 'C->F', 'F->A', 'B->F', 'A->F', 'F->B', 'E->D', 'E->D', 'E->A', 'C->B', 'D->F', 'B->F']","[647337078110.7208, 559768827196.4596, 597076960682.6184, 549518085471.83954, 613220190687.0947, 511430948443.7923, 597076960682.6184, 569279280530.8938, 528988749279.4655, 511430948443.7923, 528988749279.4655, 597076960682.6184, 549518085471.83954, 625336020188.1082, 549518085471.83954, 549518085471.83954, 613220190687.0947, 647337078110.7208, 549518085471.83954, 496092755987.40576, 559768827196.4596, 496092755987.40576, 557241798847.8706, 496092755987.40576, 528988749279.4655, 496092755987.40576, 581322840482.0011, 511430948443.7923, 557241798847.8706, 647337078110.7208, 511430948443.7923, 459119684897.1635, 549518085471.83954, 549518085471.83954, 625336020188.1082, 569279280530.8938, 597076960682.6184, 528988749279.4655, 482476639607.6524, 482476639607.6524, 549518085471.83954, 549518085471.83954, 549518085471.83954, 528988749279.4655, 528988749279.4655, 549518085471.83954, 647337078110.7208, 459119684897.1635, 581322840482.0011, 459119684897.1635, 549518085471.83954, 459119684897.1635, 549518085471.83954, 482476639607.6524, 482476639607.6524, 528988749279.4655, 528988749279.4655, 549518085471.83954, 549518085471.83954]"
"['E->B', 'D->A', 'A->E', 'B->D', 'D->C', 'B->C', 'F->C', 'D->C', 'A->E', 'D->E', 'F->A', 'F->C', 'A->B', 'E->D', 'B->E', 'D->A', 'B->D', 'E->D', 'C->D', 'F->A', 'C->D', 'F->E', 'C->E', 'E->A', 'E->A', 'C->F', 'E->C', 'B->E', 'E->C', 'D->F', 'D->B', 'B->C', 'E->B', 'C->A', 'B->F', 'C->F', 'D->E', 'C->E', 'E->F', 'F->E', 'A->F', 'A->B', 'F->B', 'C->B', 'F->D', 'B->F', 'E->F', 'D->B', 'A->C', 'C->B', 'C->A', 'A->F', 'F->B', 'D->F', 'B->A', 'F->D', 'A->C', 'A->D', 'A->D']","[549518085471.83954, 569279280530.8938, 528988749279.4655, 597076960682.6184, 613220190687.0947, 528988749279.4655, 625336020188.1082, 613220190687.0947, 528988749279.4655, 482476639607.6524, 459119684897.1635, 625336020188.1082, 496092755987.40576, 482476639607.6524, 549518085471.83954, 569279280530.8938, 597076960682.6184, 482476639607.6524, 559768827196.4596, 459119684897.1635, 559768827196.4596, 511430948443.7923, 647337078110.7208, 528988749279.4655, 528988749279.4655, 581322840482.0011, 647337078110.7208, 549518085471.83954, 647337078110.7208, 549518085471.83954, 597076960682.6184, 528988749279.4655, 549518085471.83954, 549518085471.83954, 549518085471.83954, 581322840482.0011, 482476639607.6524, 647337078110.7208, 511430948443.7923, 511430948443.7923, 459119684897.1635, 496092755987.40576, 549518085471.83954, 528988749279.4655, 549518085471.83954, 549518085471.83954, 511430948443.7923, 597076960682.6184, 549518085471.83954, 528988749279.4655, 549518085471.83954, 459119684897.1635, 549518085471.83954, 549518085471.83954, 496092755987.40576, 549518085471.83954, 549518085471.83954, 557241798847.8706, 557241798847.8706]"
"['F->D', 'B->E', 'B->A', 'A->E', 'C->A', 'B->D', 'B->A', 'B->C', 'A->B', 'E->B', 'F->A', 'B->E', 'D->B', 'A->F', 'E->F', 'A->D', 'F->A', 'D->E', 'D->B', 'B->F', 'D->C', 'D->E', 'E->F', 'C->F', 'F->D', 'E->A', 'C->E', 'E->D', 'E->A', 'D->A', 'E->C', 'E->C', 'C->E', 'A->D', 'F->B', 'A->B', 'C->B', 'D->C', 'E->B', 'B->D', 'C->F', 'C->B', 'B->C', 'A->E', 'D->A', 'A->F', 'A->C', 'C->A', 'D->F', 'A->C', 'C->D', 'F->B', 'F->E', 'F->E', 'D->F', 'B->F', 'C->D', 'E->D']","[549518085471.83954, 549518085471.83954, 496092755987.40576, 528988749279.4655, 549518085471.83954, 597076960682.6184, 496092755987.40576, 528988749279.4655, 496092755987.40576, 549518085471.83954, 459119684897.1635, 549518085471.83954, 597076960682.6184, 459119684897.1635, 511430948443.7923, 557241798847.8706, 459119684897.1635, 482476639607.6524, 597076960682.6184, 549518085471.83954, 613220190687.0947, 482476639607.6524, 511430948443.7923, 581322840482.0011, 549518085471.83954, 528988749279.4655, 647337078110.7208, 482476639607.6524, 528988749279.4655, 569279280530.8938, 647337078110.7208, 647337078110.7208, 647337078110.7208, 557241798847.8706, 549518085471.83954, 496092755987.40576, 528988749279.4655, 613220190687.0947, 549518085471.83954, 597076960682.6184, 581322840482.0011, 528988749279.4655, 528988749279.4655, 528988749279.4655, 569279280530.8938, 459119684897.1635, 549518085471.83954, 549518085471.83954, 549518085471.83954, 549518085471.83954, 559768827196.4596, 549518085471.83954, 511430948443.7923, 511430948443.7923, 549518085471.83954, 549518085471.83954, 559768827196.4596, 482476639607.6524]"
"['E->B', 'A->B', 'F->C', 'F->B', 'A->B', 'B->A', 'E->D', 'D->B', 'A->E', 'A->E', 'F->D', 'F->D', 'B->D', 'C->B', 'C->E', 'E->C', 'E->F', 'B->C', 'A->C', 'A->C', 'F->C', 'C->F', 'B->F', 'F->E', 'B->E', 'E->F', 'C->A', 'B->F', 'C->F', 'C->E', 'B->D', 'F->E', 'E->D', 'B->A', 'D->F', 'B->C', 'D->F', 'D->C', 'E->A', 'C->B', 'D->C', 'E->A', 'F->A', 'D->E', 'F->B', 'D->A', 'D->B', 'D->A', 'A->F', 'E->B', 'C->A', 'F->A', 'A->F', 'C->D', 'E->C', 'B->E', 'A->D', 'A->D', 'C->D']","[549518085471.83954, 496092755987.40576, 625336020188.1082, 549518085471.83954, 496092755987.40576, 496092755987.40576, 482476639607.6524, 597076960682.6184, 528988749279.4655, 528988749279.4655, 549518085471.83954, 549518085471.83954, 597076960682.6184, 528988749279.4655, 647337078110.7208, 647337078110.7208, 511430948443.7923, 528988749279.4655, 549518085471.83954, 549518085471.83954, 625336020188.1082, 581322840482.0011, 549518085471.83954, 511430948443.7923, 549518085471.83954, 511430948443.7923, 549518085471.83954, 549518085471.83954, 581322840482.0011, 647337078110.7208, 597076960682.6184, 511430948443.7923, 482476639607.6524, 496092755987.40576, 549518085471.83954, 528988749279.4655, 549518085471.83954, 613220190687.0947, 528988749279.4655, 528988749279.4655, 613220190687.0947, 528988749279.4655, 459119684897.1635, 482476639607.6524, 549518085471.83954, 569279280530.8938, 597076960682.6184, 569279280530.8938, 459119684897.1635, 549518085471.83954, 549518085471.83954, 459119684897.1635, 459119684897.1635, 559768827196.4596, 647337078110.7208, 549518085471.83954, 557241798847.8706, 557241798847.8706, 559768827196.4596]"
"['A->E', 'B->F', 'F->B', 'C->F', 'E->D', 'B->D', 'E->B', 'D->E', 'D->A', 'E->F', 'F->A', 'D->A', 'F->E', 'D->E', 'D->C', 'D->F', 'A->E', 'C->E', 'F->B', 'E->D', 'C->D', 'A->B', 'E->C', 'E->A', 'C->B', 'E->C', 'B->F', 'A->D', 'F->C', 'C->B', 'D->C', 'E->A', 'A->F', 'C->A', 'C->D', 'B->A', 'F->C', 'C->F', 'C->E', 'A->F', 'A->B', 'B->C', 'F->D', 'D->F', 'F->A', 'E->B', 'A->C', 'B->D', 'D->B', 'A->C', 'C->A', 'B->C', 'F->D', 'A->D', 'B->A', 'B->E', 'B->E', 'F->E', 'D->B']","[528988749279.4655, 549518085471.83954, 549518085471.83954, 581322840482.0011, 482476639607.6524, 597076960682.6184, 549518085471.83954, 482476639607.6524, 569279280530.8938, 511430948443.7923, 459119684897.1635, 569279280530.8938, 511430948443.7923, 482476639607.6524, 613220190687.0947, 549518085471.83954, 528988749279.4655, 647337078110.7208, 549518085471.83954, 482476639607.6524, 559768827196.4596, 496092755987.40576, 647337078110.7208, 528988749279.4655, 528988749279.4655, 647337078110.7208, 549518085471.83954, 557241798847.8706, 625336020188.1082, 528988749279.4655, 613220190687.0947, 528988749279.4655, 459119684897.1635, 549518085471.83954, 559768827196.4596, 496092755987.40576, 625336020188.1082, 581322840482.0011, 647337078110.7208, 459119684897.1635, 496092755987.40576, 528988749279.4655, 549518085471.83954, 549518085471.83954, 459119684897.1635, 549518085471.83954, 549518085471.83954, 597076960682.6184, 597076960682.6184, 549518085471.83954, 549518085471.83954, 528988749279.4655, 549518085471.83954, 557241798847.8706, 496092755987.40576, 549518085471.83954, 549518085471.83954, 511430948443.7923, 597076960682.6184]"
"['A->C', 'C->B', 'C->E', 'D->F', 'A->F', 'D->E', 'F->B', 'B->E', 'E->D', 'D->E', 'F->B', 'D->B', 'B->A', 'A->C', 'D->B', 'B->D', 'C->A', 'E->B', 'E->A', 'E->B', 'B->D', 'B->A', 'B->C', 'A->B', 'E->C', 'F->C', 'E->D', 'F->D', 'D->A', 'C->E', 'E->A', 'E->C', 'D->F', 'F->D', 'A->B', 'C->A', 'F->C', 'B->C', 'A->E', 'E->F', 'E->F', 'B->F', 'C->B', 'F->E', 'A->F', 'A->D', 'B->E', 'A->D', 'D->A', 'C->F', 'F->E', 'F->A', 'C->D', 'A->E', 'F->A', 'C->F', 'D->C', 'C->D', 'B->F']","[549518085471.83954, 528988749279.4655, 647337078110.7208, 549518085471.83954, 459119684897.1635, 482476639607.6524, 549518085471.83954, 549518085471.83954, 482476639607.6524, 482476639607.6524, 549518085471.83954, 597076960682.6184, 496092755987.40576, 549518085471.83954, 597076960682.6184, 597076960682.6184, 549518085471.83954, 549518085471.83954, 528988749279.4655, 549518085471.83954, 597076960682.6184, 496092755987.40576, 528988749279.4655, 496092755987.40576, 647337078110.7208, 625336020188.1082, 482476639607.6524, 549518085471.83954, 569279280530.8938, 647337078110.7208, 528988749279.4655, 647337078110.7208, 549518085471.83954, 549518085471.83954, 496092755987.40576, 549518085471.83954, 625336020188.1082, 528988749279.4655, 528988749279.4655, 511430948443.7923, 511430948443.7923, 549518085471.83954, 528988749279.4655, 511430948443.7923, 459119684897.1635, 557241798847.8706, 549518085471.83954, 557241798847.8706, 569279280530.8938, 581322840482.0011, 511430948443.7923, 459119684897.1635, 559768827196.4596, 528988749279.4655, 459119684897.1635, 581322840482.0011, 613220190687.0947, 559768827196.4596, 549518085471.83954]"
"['C->A', 'D->B', 'C->E', 'F->B', 'D->E', 'C->F', 'A->E', 'A->E', 'D->F', 'D->A', 'C->D', 'D->B', 'F->A', 'F->D', 'C->E', 'C->A', 'C->F', 'C->B', 'E->B', 'A->B', 'D->C', 'B->A', 'F->B', 'E->C', 'E->B', 'D->C', 'B->A', 'F->C', 'B->F', 'D->F', 'E->D', 'A->D', 'A->F', 'F->C', 'E->F', 'E->A', 'F->A', 'E->C', 'F->D', 'E->D', 'C->D', 'D->E', 'B->C', 'A->F', 'D->A', 'B->C', 'A->C', 'A->B', 'A->C', 'A->D', 'E->A', 'B->D', 'B->D', 'B->E', 'E->F', 'B->F', 'B->E', 'F->E', 'C->B']","[549518085471.83954, 597076960682.6184, 647337078110.7208, 549518085471.83954, 482476639607.6524, 581322840482.0011, 528988749279.4655, 528988749279.4655, 549518085471.83954, 569279280530.8938, 559768827196.4596, 597076960682.6184, 459119684897.1635, 549518085471.83954, 647337078110.7208, 549518085471.83954, 581322840482.0011, 528988749279.4655, 549518085471.83954, 496092755987.40576, 613220190687.0947, 496092755987.40576, 549518085471.83954, 647337078110.7208, 549518085471.83954, 613220190687.0947, 496092755987.40576, 625336020188.1082, 549518085471.83954, 549518085471.83954, 482476639607.6524, 557241798847.8706, 459119684897.1635, 625336020188.1082, 511430948443.7923, 528988749279.4655, 459119684897.1635, 647337078110.7208, 549518085471.83954, 482476639607.6524, 559768827196.4596, 482476639607.6524, 528988749279.4655, 459119684897.1635, 569279280530.8938, 528988749279.4655, 549518085471.83954, 496092755987.40576, 549518085471.83954, 557241798847.8706, 528988749279.4655, 597076960682.6184, 597076960682.6184, 549518085471.83954, 511430948443.7923, 549518085471.83954, 549518085471.83954, 511430948443.7923, 528988749279.4655]"
