paths,bit_rate
"['F->B', 'C->A', 'B->C', 'A->D', 'F->A', 'A->F', 'D->C', 'B->F', 'B->C', 'F->B', 'A->F', 'E->B', 'E->A', 'C->B', 'C->F', 'D->A', 'B->E', 'A->E', 'E->B', 'B->E', 'D->F', 'F->A', 'E->F', 'C->E', 'E->A', 'C->A', 'E->F', 'B->F', 'C->F', 'A->C', 'F->D', 'D->F', 'F->C', 'B->A', 'C->B', 'A->B', 'E->D', 'D->B', 'B->D', 'B->A', 'D->A', 'A->C', 'A->D', 'D->E', 'F->D', 'D->E', 'A->E', 'D->B', 'A->B', 'F->E', 'E->D', 'B->D', 'F->E', 'C->D', 'E->C']","[549518085471.83954, 549518085471.83954, 528988749279.4655, 557241798847.8706, 459119684897.1635, 459119684897.1635, 613220190687.0947, 549518085471.83954, 528988749279.4655, 549518085471.83954, 459119684897.1635, 549518085471.83954, 528988749279.4655, 528988749279.4655, 581322840482.0011, 569279280530.8938, 549518085471.83954, 528988749279.4655, 549518085471.83954, 549518085471.83954, 549518085471.83954, 459119684897.1635, 511430948443.7923, 647337078110.7208, 528988749279.4655, 549518085471.83954, 511430948443.7923, 549518085471.83954, 581322840482.0011, 549518085471.83954, 549518085471.83954, 549518085471.83954, 625336020188.1082, 496092755987.40576, 528988749279.4655, 496092755987.40576, 482476639607.6524, 597076960682.6184, 597076960682.6184, 496092755987.40576, 569279280530.8938, 549518085471.83954, 557241798847.8706, 482476639607.6524, 549518085471.83954, 482476639607.6524, 528988749279.4655, 597076960682.6184, 496092755987.40576, 511430948443.7923, 482476639607.6524, 597076960682.6184, 511430948443.7923, 559768827196.4596, 647337078110.7208]"
"['A->E', 'A->D', 'B->E', 'A->C', 'A->E', 'A->B', 'E->A', 'E->F', 'F->C', 'F->B', 'B->F', 'D->B', 'F->B', 'A->B', 'C->F', 'C->F', 'D->C', 'D->E', 'F->D', 'B->F', 'B->C', 'A->C', 'C->A', 'C->E', 'E->F', 'E->C', 'C->D', 'E->A', 'B->E', 'C->D', 'F->E', 'F->D', 'A->F', 'D->F', 'A->F', 'C->A', 'A->D', 'F->E', 'D->B', 'C->B', 'D->E', 'D->A', 'F->A', 'B->D', 'D->A', 'B->D', 'E->B', 'C->B', 'B->A', 'B->C', 'B->A', 'E->B', 'F->A', 'E->D', 'D->F']","[528988749279.4655, 557241798847.8706, 549518085471.83954, 549518085471.83954, 528988749279.4655, 496092755987.40576, 528988749279.4655, 511430948443.7923, 625336020188.1082, 549518085471.83954, 549518085471.83954, 597076960682.6184, 549518085471.83954, 496092755987.40576, 581322840482.0011, 581322840482.0011, 613220190687.0947, 482476639607.6524, 549518085471.83954, 549518085471.83954, 528988749279.4655, 549518085471.83954, 549518085471.83954, 647337078110.7208, 511430948443.7923, 647337078110.7208, 559768827196.4596, 528988749279.4655, 549518085471.83954, 559768827196.4596, 511430948443.7923, 549518085471.83954, 459119684897.1635, 549518085471.83954, 459119684897.1635, 549518085471.83954, 557241798847.8706, 511430948443.7923, 597076960682.6184, 528988749279.4655, 482476639607.6524, 569279280530.8938, 459119684897.1635, 597076960682.6184, 569279280530.8938, 597076960682.6184, 549518085471.83954, 528988749279.4655, 496092755987.40576, 528988749279.4655, 496092755987.40576, 549518085471.83954, 459119684897.1635, 482476639607.6524, 549518085471.83954]"
"['A->F', 'D->A', 'A->B', 'A->F', 'E->B', 'A->C', 'E->F', 'A->C', 'B->C', 'E->D', 'F->D', 'D->E', 'F->D', 'E->D', 'B->F', 'E->F', 'C->E', 'A->D', 'D->A', 'C->A', 'A->E', 'A->D', 'F->E', 'D->F', 'D->F', 'D->E', 'B->A', 'B->C', 'E->B', 'D->C', 'D->B', 'B->E', 'B->F', 'C->A', 'F->B', 'F->A', 'A->E', 'F->E', 'B->D', 'C->F', 'C->F', 'C->B', 'F->A', 'E->C', 'D->B', 'F->B', 'A->B', 'B->E', 'B->A', 'C->D', 'F->C', 'B->D', 'C->B', 'E->A', 'E->A']","[459119684897.1635, 569279280530.8938, 496092755987.40576, 459119684897.1635, 549518085471.83954, 549518085471.83954, 511430948443.7923, 549518085471.83954, 528988749279.4655, 482476639607.6524, 549518085471.83954, 482476639607.6524, 549518085471.83954, 482476639607.6524, 549518085471.83954, 511430948443.7923, 647337078110.7208, 557241798847.8706, 569279280530.8938, 549518085471.83954, 528988749279.4655, 557241798847.8706, 511430948443.7923, 549518085471.83954, 549518085471.83954, 482476639607.6524, 496092755987.40576, 528988749279.4655, 549518085471.83954, 613220190687.0947, 597076960682.6184, 549518085471.83954, 549518085471.83954, 549518085471.83954, 549518085471.83954, 459119684897.1635, 528988749279.4655, 511430948443.7923, 597076960682.6184, 581322840482.0011, 581322840482.0011, 528988749279.4655, 459119684897.1635, 647337078110.7208, 597076960682.6184, 549518085471.83954, 496092755987.40576, 549518085471.83954, 496092755987.40576, 559768827196.4596, 625336020188.1082, 597076960682.6184, 528988749279.4655, 528988749279.4655, 528988749279.4655]"
"['E->D', 'F->A', 'D->A', 'E->D', 'A->C', 'E->A', 'D->A', 'D->F', 'F->D', 'C->F', 'F->C', 'D->C', 'E->C', 'D->E', 'A->F', 'F->D', 'F->B', 'F->B', 'D->B', 'A->D', 'E->F', 'A->D', 'E->B', 'A->B', 'E->A', 'F->A', 'A->E', 'C->F', 'F->E', 'C->E', 'E->B', 'B->E', 'C->D', 'B->A', 'E->F', 'C->D', 'D->F', 'A->B', 'B->C', 'F->E', 'D->B', 'A->E', 'A->F', 'B->E', 'B->D', 'B->C', 'A->C', 'C->B', 'B->A', 'C->B', 'C->A', 'B->D', 'D->E', 'C->A']","[482476639607.6524, 459119684897.1635, 569279280530.8938, 482476639607.6524, 549518085471.83954, 528988749279.4655, 569279280530.8938, 549518085471.83954, 549518085471.83954, 581322840482.0011, 625336020188.1082, 613220190687.0947, 647337078110.7208, 482476639607.6524, 459119684897.1635, 549518085471.83954, 549518085471.83954, 549518085471.83954, 597076960682.6184, 557241798847.8706, 511430948443.7923, 557241798847.8706, 549518085471.83954, 496092755987.40576, 528988749279.4655, 459119684897.1635, 528988749279.4655, 581322840482.0011, 511430948443.7923, 647337078110.7208, 549518085471.83954, 549518085471.83954, 559768827196.4596, 496092755987.40576, 511430948443.7923, 559768827196.4596, 549518085471.83954, 496092755987.40576, 528988749279.4655, 511430948443.7923, 597076960682.6184, 528988749279.4655, 459119684897.1635, 549518085471.83954, 597076960682.6184, 528988749279.4655, 549518085471.83954, 528988749279.4655, 496092755987.40576, 528988749279.4655, 549518085471.83954, 597076960682.6184, 482476639607.6524, 549518085471.83954]"
"['E->A', 'A->D', 'F->A', 'F->B', 'B->A', 'C->D', 'D->F', 'E->C', 'F->E', 'F->C', 'D->C', 'D->B', 'D->E', 'D->F', 'E->A', 'C->F', 'B->D', 'A->E', 'F->E', 'D->B', 'D->A', 'F->B', 'E->B', 'E->B', 'B->A', 'E->D', 'C->D', 'C->E', 'B->C', 'F->D', 'C->A', 'B->C', 'A->F', 'C->A', 'D->E', 'C->B', 'A->B', 'A->F', 'B->E', 'C->B', 'B->E', 'D->A', 'C->F', 'A->D', 'F->D', 'A->E', 'B->F', 'F->A', 'B->D', 'A->B', 'A->C', 'E->D', 'B->F', 'A->C']","[528988749279.4655, 557241798847.8706, 459119684897.1635, 549518085471.83954, 496092755987.40576, 559768827196.4596, 549518085471.83954, 647337078110.7208, 511430948443.7923, 625336020188.1082, 613220190687.0947, 597076960682.6184, 482476639607.6524, 549518085471.83954, 528988749279.4655, 581322840482.0011, 597076960682.6184, 528988749279.4655, 511430948443.7923, 597076960682.6184, 569279280530.8938, 549518085471.83954, 549518085471.83954, 549518085471.83954, 496092755987.40576, 482476639607.6524, 559768827196.4596, 647337078110.7208, 528988749279.4655, 549518085471.83954, 549518085471.83954, 528988749279.4655, 459119684897.1635, 549518085471.83954, 482476639607.6524, 528988749279.4655, 496092755987.40576, 459119684897.1635, 549518085471.83954, 528988749279.4655, 549518085471.83954, 569279280530.8938, 581322840482.0011, 557241798847.8706, 549518085471.83954, 528988749279.4655, 549518085471.83954, 459119684897.1635, 597076960682.6184, 496092755987.40576, 549518085471.83954, 482476639607.6524, 549518085471.83954, 549518085471.83954]"
"['C->A', 'F->B', 'D->E', 'B->C', 'C->B', 'B->C', 'A->D', 'E->F', 'A->B', 'A->E', 'B->E', 'E->B', 'D->B', 'F->B', 'C->F', 'A->B', 'A->E', 'F->E', 'C->B', 'A->C', 'A->D', 'D->F', 'F->E', 'B->A', 'C->A', 'E->D', 'B->E', 'C->F', 'D->B', 'E->A', 'D->C', 'B->F', 'B->D', 'B->A', 'D->A', 'C->D', 'E->F', 'E->A', 'F->A', 'E->C', 'D->F', 'D->A', 'B->D', 'D->E', 'A->F', 'F->C', 'E->D', 'F->D', 'F->D', 'C->E', 'B->F', 'E->B', 'C->D', 'A->C', 'A->F']","[549518085471.83954, 549518085471.83954, 482476639607.6524, 528988749279.4655, 528988749279.4655, 528988749279.4655, 557241798847.8706, 511430948443.7923, 496092755987.40576, 528988749279.4655, 549518085471.83954, 549518085471.83954, 597076960682.6184, 549518085471.83954, 581322840482.0011, 496092755987.40576, 528988749279.4655, 511430948443.7923, 528988749279.4655, 549518085471.83954, 557241798847.8706, 549518085471.83954, 511430948443.7923, 496092755987.40576, 549518085471.83954, 482476639607.6524, 549518085471.83954, 581322840482.0011, 597076960682.6184, 528988749279.4655, 613220190687.0947, 549518085471.83954, 597076960682.6184, 496092755987.40576, 569279280530.8938, 559768827196.4596, 511430948443.7923, 528988749279.4655, 459119684897.1635, 647337078110.7208, 549518085471.83954, 569279280530.8938, 597076960682.6184, 482476639607.6524, 459119684897.1635, 625336020188.1082, 482476639607.6524, 549518085471.83954, 549518085471.83954, 647337078110.7208, 549518085471.83954, 549518085471.83954, 559768827196.4596, 549518085471.83954, 459119684897.1635]"
"['B->E', 'E->B', 'A->C', 'D->A', 'C->F', 'D->F', 'C->E', 'F->B', 'B->C', 'C->B', 'A->B', 'D->C', 'A->F', 'E->C', 'F->C', 'A->F', 'E->B', 'F->A', 'C->A', 'E->D', 'F->D', 'B->C', 'F->D', 'A->D', 'D->B', 'A->D', 'B->D', 'E->D', 'A->B', 'C->F', 'C->B', 'E->A', 'E->F', 'C->D', 'B->A', 'B->F', 'D->B', 'B->F', 'B->D', 'E->F', 'D->A', 'D->E', 'D->E', 'F->A', 'B->E', 'B->A', 'E->A', 'F->E', 'F->B', 'C->A', 'D->F', 'F->E', 'C->D', 'A->C']","[549518085471.83954, 549518085471.83954, 549518085471.83954, 569279280530.8938, 581322840482.0011, 549518085471.83954, 647337078110.7208, 549518085471.83954, 528988749279.4655, 528988749279.4655, 496092755987.40576, 613220190687.0947, 459119684897.1635, 647337078110.7208, 625336020188.1082, 459119684897.1635, 549518085471.83954, 459119684897.1635, 549518085471.83954, 482476639607.6524, 549518085471.83954, 528988749279.4655, 549518085471.83954, 557241798847.8706, 597076960682.6184, 557241798847.8706, 597076960682.6184, 482476639607.6524, 496092755987.40576, 581322840482.0011, 528988749279.4655, 528988749279.4655, 511430948443.7923, 559768827196.4596, 496092755987.40576, 549518085471.83954, 597076960682.6184, 549518085471.83954, 597076960682.6184, 511430948443.7923, 569279280530.8938, 482476639607.6524, 482476639607.6524, 459119684897.1635, 549518085471.83954, 496092755987.40576, 528988749279.4655, 511430948443.7923, 549518085471.83954, 549518085471.83954, 549518085471.83954, 511430948443.7923, 559768827196.4596, 549518085471.83954]"
"['B->A', 'C->D', 'B->E', 'E->C', 'D->A', 'F->D', 'C->F', 'C->F', 'B->D', 'A->E', 'B->C', 'D->F', 'F->B', 'E->D', 'F->E', 'B->D', 'F->C', 'E->B', 'A->D', 'F->B', 'A->B', 'B->F', 'B->F', 'D->A', 'B->A', 'F->D', 'A->F', 'E->D', 'D->C', 'E->F', 'A->D', 'D->E', 'C->A', 'A->E', 'A->B', 'A->C', 'D->E', 'A->C', 'C->E', 'B->C', 'C->B', 'E->F', 'A->F', 'F->E', 'D->F', 'D->B', 'E->B', 'D->B', 'F->A', 'F->A', 'E->A', 'E->A', 'C->D', 'B->E', 'C->B']","[496092755987.40576, 559768827196.4596, 549518085471.83954, 647337078110.7208, 569279280530.8938, 549518085471.83954, 581322840482.0011, 581322840482.0011, 597076960682.6184, 528988749279.4655, 528988749279.4655, 549518085471.83954, 549518085471.83954, 482476639607.6524, 511430948443.7923, 597076960682.6184, 625336020188.1082, 549518085471.83954, 557241798847.8706, 549518085471.83954, 496092755987.40576, 549518085471.83954, 549518085471.83954, 569279280530.8938, 496092755987.40576, 549518085471.83954, 459119684897.1635, 482476639607.6524, 613220190687.0947, 511430948443.7923, 557241798847.8706, 482476639607.6524, 549518085471.83954, 528988749279.4655, 496092755987.40576, 549518085471.83954, 482476639607.6524, 549518085471.83954, 647337078110.7208, 528988749279.4655, 528988749279.4655, 511430948443.7923, 459119684897.1635, 511430948443.7923, 549518085471.83954, 597076960682.6184, 549518085471.83954, 597076960682.6184, 459119684897.1635, 459119684897.1635, 528988749279.4655, 528988749279.4655, 559768827196.4596, 549518085471.83954, 528988749279.4655]"
"['C->E', 'D->E', 'C->F', 'B->A', 'B->C', 'E->D', 'B->F', 'B->D', 'A->F', 'F->C', 'A->E', 'C->A', 'E->B', 'C->D', 'C->B', 'F->B', 'D->F', 'A->F', 'C->B', 'B->F', 'C->F', 'E->F', 'D->A', 'D->C', 'B->D', 'F->B', 'C->D', 'D->B', 'D->A', 'A->D', 'E->C', 'A->E', 'C->A', 'B->A', 'A->B', 'A->D', 'E->A', 'F->A', 'E->D', 'E->B', 'B->C', 'D->E', 'E->F', 'A->B', 'F->E', 'F->E', 'D->F', 'B->E', 'F->A', 'D->B', 'E->A', 'F->D', 'F->D', 'A->C', 'A->C']","[647337078110.7208, 482476639607.6524, 581322840482.0011, 496092755987.40576, 528988749279.4655, 482476639607.6524, 549518085471.83954, 597076960682.6184, 459119684897.1635, 625336020188.1082, 528988749279.4655, 549518085471.83954, 549518085471.83954, 559768827196.4596, 528988749279.4655, 549518085471.83954, 549518085471.83954, 459119684897.1635, 528988749279.4655, 549518085471.83954, 581322840482.0011, 511430948443.7923, 569279280530.8938, 613220190687.0947, 597076960682.6184, 549518085471.83954, 559768827196.4596, 597076960682.6184, 569279280530.8938, 557241798847.8706, 647337078110.7208, 528988749279.4655, 549518085471.83954, 496092755987.40576, 496092755987.40576, 557241798847.8706, 528988749279.4655, 459119684897.1635, 482476639607.6524, 549518085471.83954, 528988749279.4655, 482476639607.6524, 511430948443.7923, 496092755987.40576, 511430948443.7923, 511430948443.7923, 549518085471.83954, 549518085471.83954, 459119684897.1635, 597076960682.6184, 528988749279.4655, 549518085471.83954, 549518085471.83954, 549518085471.83954, 549518085471.83954]"
"['A->E', 'D->B', 'B->A', 'D->F', 'C->A', 'E->A', 'F->E', 'B->F', 'D->B', 'F->D', 'B->D', 'A->D', 'F->C', 'D->E', 'B->E', 'E->F', 'F->A', 'D->F', 'E->A', 'C->B', 'D->C', 'E->B', 'C->F', 'D->A', 'B->D', 'D->E', 'A->B', 'E->F', 'A->D', 'B->A', 'A->C', 'F->A', 'E->B', 'F->D', 'D->A', 'C->D', 'C->E', 'A->E', 'B->F', 'C->A', 'B->E', 'E->D', 'E->D', 'C->B', 'C->F', 'F->E', 'B->C', 'E->C', 'A->F', 'C->D', 'F->B', 'F->B', 'A->B', 'B->C', 'A->F']","[528988749279.4655, 597076960682.6184, 496092755987.40576, 549518085471.83954, 549518085471.83954, 528988749279.4655, 511430948443.7923, 549518085471.83954, 597076960682.6184, 549518085471.83954, 597076960682.6184, 557241798847.8706, 625336020188.1082, 482476639607.6524, 549518085471.83954, 511430948443.7923, 459119684897.1635, 549518085471.83954, 528988749279.4655, 528988749279.4655, 613220190687.0947, 549518085471.83954, 581322840482.0011, 569279280530.8938, 597076960682.6184, 482476639607.6524, 496092755987.40576, 511430948443.7923, 557241798847.8706, 496092755987.40576, 549518085471.83954, 459119684897.1635, 549518085471.83954, 549518085471.83954, 569279280530.8938, 559768827196.4596, 647337078110.7208, 528988749279.4655, 549518085471.83954, 549518085471.83954, 549518085471.83954, 482476639607.6524, 482476639607.6524, 528988749279.4655, 581322840482.0011, 511430948443.7923, 528988749279.4655, 647337078110.7208, 459119684897.1635, 559768827196.4596, 549518085471.83954, 549518085471.83954, 496092755987.40576, 528988749279.4655, 459119684897.1635]"
