,1,2,3,4,5,6,7,8,9,10
SNR,21.45227154764575,21.44166058871815,21.45227154764575,21.435621020354446,21.25161023307929,21.44628472331018,21.42558547037605,21.435621020354446,21.510837158470846,21.471866790105445
Latency,0.0028127592009266375,0.0027815942338704725,0.0028127592009266366,0.002821544020653534,0.0028565837074480713,0.002838398260403206,0.002840023449721936,0.0028183105875822087,0.0027113754827025115,0.002794444438513962
Average_capacity,551.905,551.438,551.905,551.557,548.799,549.211,551.509,551.557,551.059,550.236
Max_capacity,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177
Min_capacity,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931
Total_capacity,32562.427,32534.85,32562.427,32541.894,32379.196,32403.46,31987.544,32541.894,31961.434,32463.93
Blocking_event,132,109,114,87,77,111,64,123,92,49
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,16.99564220340178,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,59,59,59,59,59,59,58,59,58,59
