,1,2,3,4,5,6,7,8,9,10
SNR,21.51278950409207,21.482883785406592,21.42558547037605,21.47289574666996,21.482883785406592,21.530836878335453,21.42558547037605,21.499179661974583,21.528409223042463,21.49991333581111
Latency,0.002781986665388431,0.0028081301851803566,0.0028450689343517276,0.0027797851031641434,0.002808130185180357,0.0027489198114142963,0.0028334450858871715,0.0027848898170931514,0.0027037783378514257,0.0028024632533405194
Average_capacity,553.821,552.822,551.509,549.877,552.822,554.627,551.509,548.82,550.803,553.351
Max_capacity,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177
Min_capacity,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931
Total_capacity,16060.826,16031.865,15993.772,15946.459,16031.865,16084.191,15993.772,15915.808,15973.308,16047.207
Blocking_event,85,64,25,63,42,44,39,47,42,35
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
