paths,bit_rate
"['C->F', 'D->F', 'F->A', 'D->A', 'A->E', 'D->B', 'A->C', 'C->B', 'F->B', 'A->D', 'E->B', 'F->D', 'D->B', 'B->A', 'E->F', 'C->D', 'D->E', 'A->D', 'B->C', 'E->A', 'D->F', 'C->A', 'B->F', 'E->F', 'B->F', 'C->F', 'F->C', 'E->D', 'C->B', 'E->D', 'C->D', 'B->E', 'A->F', 'F->C', 'B->C', 'B->D', 'D->A', 'E->C', 'F->E', 'D->E', 'D->C', 'B->A', 'F->D', 'E->A', 'B->D', 'E->C', 'E->B', 'F->B', 'F->A', 'A->C', 'B->E', 'C->A', 'A->E', 'F->E', 'A->B', 'C->E', 'C->E', 'A->F', 'A->B']","[583252673370.8372, 554350395923.5321, 463931581573.68854, 574814373634.4835, 533818001543.9935, 601662758571.9274, 554350395923.5321, 533818001543.9935, 554350395923.5321, 561182505522.422, 554350395923.5321, 554350395923.5321, 601662758571.9274, 500915442255.6814, 516256987734.6017, 561395242431.8585, 487295844744.0436, 561182505522.422, 533818001543.9935, 533818001543.9935, 554350395923.5321, 554350395923.5321, 554350395923.5321, 516256987734.6017, 554350395923.5321, 583252673370.8372, 632314607341.7688, 487295844744.0436, 533818001543.9935, 487295844744.0436, 561395242431.8585, 554350395923.5321, 463931581573.68854, 632314607341.7688, 533818001543.9935, 601662758571.9274, 574814373634.4835, 652177412438.7471, 516256987734.6017, 487295844744.0436, 620608016593.3191, 500915442255.6814, 554350395923.5321, 533818001543.9935, 601662758571.9274, 652177412438.7471, 554350395923.5321, 554350395923.5321, 463931581573.68854, 554350395923.5321, 554350395923.5321, 554350395923.5321, 533818001543.9935, 516256987734.6017, 500915442255.6814, 652177412438.7471, 652177412438.7471, 463931581573.68854, 500915442255.6814]"
"['B->F', 'D->C', 'B->D', 'C->F', 'E->D', 'C->E', 'D->C', 'C->A', 'E->F', 'C->B', 'F->D', 'B->F', 'D->A', 'D->A', 'B->E', 'A->E', 'F->A', 'A->B', 'A->B', 'F->A', 'F->C', 'A->C', 'C->B', 'F->D', 'A->F', 'F->E', 'D->F', 'B->E', 'C->A', 'A->F', 'B->C', 'D->F', 'F->B', 'F->C', 'E->B', 'E->A', 'D->E', 'C->D', 'D->B', 'F->B', 'B->A', 'E->A', 'D->E', 'F->E', 'E->D', 'E->B', 'E->F', 'D->B', 'C->D', 'B->D', 'C->F', 'B->C', 'C->E', 'E->C', 'A->C', 'B->A', 'A->D', 'A->E', 'A->D']","[554350395923.5321, 620608016593.3191, 601662758571.9274, 583252673370.8372, 487295844744.0436, 652177412438.7471, 620608016593.3191, 554350395923.5321, 516256987734.6017, 533818001543.9935, 554350395923.5321, 554350395923.5321, 574814373634.4835, 574814373634.4835, 554350395923.5321, 533818001543.9935, 463931581573.68854, 500915442255.6814, 500915442255.6814, 463931581573.68854, 632314607341.7688, 554350395923.5321, 533818001543.9935, 554350395923.5321, 463931581573.68854, 516256987734.6017, 554350395923.5321, 554350395923.5321, 554350395923.5321, 463931581573.68854, 533818001543.9935, 554350395923.5321, 554350395923.5321, 632314607341.7688, 554350395923.5321, 533818001543.9935, 487295844744.0436, 561395242431.8585, 601662758571.9274, 554350395923.5321, 500915442255.6814, 533818001543.9935, 487295844744.0436, 516256987734.6017, 487295844744.0436, 554350395923.5321, 516256987734.6017, 601662758571.9274, 561395242431.8585, 601662758571.9274, 583252673370.8372, 533818001543.9935, 652177412438.7471, 652177412438.7471, 554350395923.5321, 500915442255.6814, 561182505522.422, 533818001543.9935, 561182505522.422]"
"['E->B', 'A->B', 'A->D', 'C->D', 'F->C', 'E->D', 'F->E', 'F->A', 'F->B', 'F->E', 'E->A', 'E->F', 'B->E', 'A->E', 'A->F', 'D->B', 'B->C', 'B->E', 'A->C', 'D->C', 'F->D', 'D->C', 'F->C', 'A->B', 'B->C', 'B->D', 'A->E', 'C->A', 'E->F', 'B->D', 'E->D', 'A->D', 'D->A', 'C->A', 'A->C', 'F->B', 'D->B', 'D->E', 'D->E', 'F->A', 'D->F', 'B->F', 'E->B', 'C->F', 'E->A', 'C->B', 'C->E', 'B->A', 'B->F', 'D->A', 'C->B', 'F->D', 'A->F', 'B->A', 'E->C', 'C->D', 'C->F', 'E->C', 'C->E']","[554350395923.5321, 500915442255.6814, 561182505522.422, 561395242431.8585, 632314607341.7688, 487295844744.0436, 516256987734.6017, 463931581573.68854, 554350395923.5321, 516256987734.6017, 533818001543.9935, 516256987734.6017, 554350395923.5321, 533818001543.9935, 463931581573.68854, 601662758571.9274, 533818001543.9935, 554350395923.5321, 554350395923.5321, 620608016593.3191, 554350395923.5321, 620608016593.3191, 632314607341.7688, 500915442255.6814, 533818001543.9935, 601662758571.9274, 533818001543.9935, 554350395923.5321, 516256987734.6017, 601662758571.9274, 487295844744.0436, 561182505522.422, 574814373634.4835, 554350395923.5321, 554350395923.5321, 554350395923.5321, 601662758571.9274, 487295844744.0436, 487295844744.0436, 463931581573.68854, 554350395923.5321, 554350395923.5321, 554350395923.5321, 583252673370.8372, 533818001543.9935, 533818001543.9935, 652177412438.7471, 500915442255.6814, 554350395923.5321, 574814373634.4835, 533818001543.9935, 554350395923.5321, 463931581573.68854, 500915442255.6814, 652177412438.7471, 561395242431.8585, 583252673370.8372, 652177412438.7471, 652177412438.7471]"
"['F->E', 'C->A', 'D->A', 'B->F', 'D->F', 'F->A', 'B->F', 'C->F', 'D->A', 'D->C', 'C->B', 'F->A', 'E->F', 'E->C', 'B->D', 'C->A', 'E->B', 'E->A', 'B->C', 'D->B', 'F->B', 'A->E', 'E->C', 'E->B', 'E->A', 'F->D', 'D->C', 'B->E', 'F->D', 'B->C', 'E->D', 'D->E', 'C->D', 'A->C', 'A->D', 'D->F', 'C->F', 'F->C', 'B->D', 'A->E', 'F->E', 'A->C', 'B->E', 'C->B', 'F->C', 'A->D', 'C->E', 'F->B', 'E->D', 'E->F', 'A->F', 'B->A', 'A->F', 'D->E', 'D->B', 'A->B', 'C->D', 'C->E', 'A->B']","[516256987734.6017, 554350395923.5321, 574814373634.4835, 554350395923.5321, 554350395923.5321, 463931581573.68854, 554350395923.5321, 583252673370.8372, 574814373634.4835, 620608016593.3191, 533818001543.9935, 463931581573.68854, 516256987734.6017, 652177412438.7471, 601662758571.9274, 554350395923.5321, 554350395923.5321, 533818001543.9935, 533818001543.9935, 601662758571.9274, 554350395923.5321, 533818001543.9935, 652177412438.7471, 554350395923.5321, 533818001543.9935, 554350395923.5321, 620608016593.3191, 554350395923.5321, 554350395923.5321, 533818001543.9935, 487295844744.0436, 487295844744.0436, 561395242431.8585, 554350395923.5321, 561182505522.422, 554350395923.5321, 583252673370.8372, 632314607341.7688, 601662758571.9274, 533818001543.9935, 516256987734.6017, 554350395923.5321, 554350395923.5321, 533818001543.9935, 632314607341.7688, 561182505522.422, 652177412438.7471, 554350395923.5321, 487295844744.0436, 516256987734.6017, 463931581573.68854, 500915442255.6814, 463931581573.68854, 487295844744.0436, 601662758571.9274, 500915442255.6814, 561395242431.8585, 652177412438.7471, 500915442255.6814]"
"['F->D', 'B->F', 'B->A', 'A->B', 'D->B', 'F->D', 'D->A', 'A->C', 'E->C', 'B->C', 'C->F', 'F->A', 'F->A', 'C->D', 'C->B', 'D->E', 'D->F', 'D->A', 'A->C', 'C->A', 'E->A', 'C->F', 'E->D', 'A->F', 'C->B', 'C->E', 'A->E', 'E->A', 'C->E', 'E->D', 'C->A', 'F->C', 'A->E', 'D->E', 'E->B', 'F->C', 'E->C', 'B->C', 'B->F', 'D->C', 'F->B', 'D->C', 'E->B', 'B->D', 'D->B', 'D->F', 'F->E', 'C->D', 'A->F', 'F->B', 'B->E', 'A->D', 'E->F', 'F->E', 'B->E', 'B->D', 'A->D', 'B->A', 'A->B']","[554350395923.5321, 554350395923.5321, 500915442255.6814, 500915442255.6814, 601662758571.9274, 554350395923.5321, 574814373634.4835, 554350395923.5321, 652177412438.7471, 533818001543.9935, 583252673370.8372, 463931581573.68854, 463931581573.68854, 561395242431.8585, 533818001543.9935, 487295844744.0436, 554350395923.5321, 574814373634.4835, 554350395923.5321, 554350395923.5321, 533818001543.9935, 583252673370.8372, 487295844744.0436, 463931581573.68854, 533818001543.9935, 652177412438.7471, 533818001543.9935, 533818001543.9935, 652177412438.7471, 487295844744.0436, 554350395923.5321, 632314607341.7688, 533818001543.9935, 487295844744.0436, 554350395923.5321, 632314607341.7688, 652177412438.7471, 533818001543.9935, 554350395923.5321, 620608016593.3191, 554350395923.5321, 620608016593.3191, 554350395923.5321, 601662758571.9274, 601662758571.9274, 554350395923.5321, 516256987734.6017, 561395242431.8585, 463931581573.68854, 554350395923.5321, 554350395923.5321, 561182505522.422, 516256987734.6017, 516256987734.6017, 554350395923.5321, 601662758571.9274, 561182505522.422, 500915442255.6814, 500915442255.6814]"
"['F->D', 'A->B', 'D->E', 'A->E', 'E->B', 'A->D', 'D->B', 'F->A', 'A->C', 'F->E', 'B->F', 'B->A', 'C->D', 'E->B', 'C->D', 'B->A', 'A->B', 'D->A', 'E->F', 'E->C', 'A->F', 'C->A', 'D->E', 'F->B', 'D->B', 'A->E', 'C->F', 'E->F', 'F->A', 'B->D', 'C->B', 'E->C', 'E->D', 'C->E', 'B->D', 'C->E', 'F->D', 'C->F', 'F->E', 'A->F', 'A->C', 'A->D', 'C->A', 'F->B', 'B->E', 'F->C', 'B->F', 'D->C', 'D->F', 'D->C', 'D->F', 'D->A', 'C->B', 'E->A', 'B->C', 'F->C', 'B->E', 'B->C', 'E->A']","[554350395923.5321, 500915442255.6814, 487295844744.0436, 533818001543.9935, 554350395923.5321, 561182505522.422, 601662758571.9274, 463931581573.68854, 554350395923.5321, 516256987734.6017, 554350395923.5321, 500915442255.6814, 561395242431.8585, 554350395923.5321, 561395242431.8585, 500915442255.6814, 500915442255.6814, 574814373634.4835, 516256987734.6017, 652177412438.7471, 463931581573.68854, 554350395923.5321, 487295844744.0436, 554350395923.5321, 601662758571.9274, 533818001543.9935, 583252673370.8372, 516256987734.6017, 463931581573.68854, 601662758571.9274, 533818001543.9935, 652177412438.7471, 487295844744.0436, 652177412438.7471, 601662758571.9274, 652177412438.7471, 554350395923.5321, 583252673370.8372, 516256987734.6017, 463931581573.68854, 554350395923.5321, 561182505522.422, 554350395923.5321, 554350395923.5321, 554350395923.5321, 632314607341.7688, 554350395923.5321, 620608016593.3191, 554350395923.5321, 620608016593.3191, 554350395923.5321, 574814373634.4835, 533818001543.9935, 533818001543.9935, 533818001543.9935, 632314607341.7688, 554350395923.5321, 533818001543.9935, 533818001543.9935]"
"['F->C', 'E->F', 'F->E', 'C->F', 'E->B', 'D->B', 'B->A', 'A->B', 'C->B', 'F->D', 'C->A', 'C->A', 'B->F', 'B->E', 'C->D', 'B->E', 'B->D', 'D->F', 'C->F', 'E->A', 'E->B', 'D->E', 'F->C', 'A->D', 'F->D', 'B->F', 'F->E', 'D->F', 'E->C', 'C->B', 'B->D', 'D->B', 'B->A', 'F->B', 'C->D', 'A->C', 'A->F', 'E->F', 'E->C', 'D->E', 'E->A', 'D->A', 'A->D', 'B->C', 'A->F', 'D->A', 'B->C', 'F->B', 'E->D', 'A->E', 'A->C', 'D->C', 'A->E', 'A->B', 'C->E', 'F->A', 'D->C', 'C->E', 'F->A']","[632314607341.7688, 516256987734.6017, 516256987734.6017, 583252673370.8372, 554350395923.5321, 601662758571.9274, 500915442255.6814, 500915442255.6814, 533818001543.9935, 554350395923.5321, 554350395923.5321, 554350395923.5321, 554350395923.5321, 554350395923.5321, 561395242431.8585, 554350395923.5321, 601662758571.9274, 554350395923.5321, 583252673370.8372, 533818001543.9935, 554350395923.5321, 487295844744.0436, 632314607341.7688, 561182505522.422, 554350395923.5321, 554350395923.5321, 516256987734.6017, 554350395923.5321, 652177412438.7471, 533818001543.9935, 601662758571.9274, 601662758571.9274, 500915442255.6814, 554350395923.5321, 561395242431.8585, 554350395923.5321, 463931581573.68854, 516256987734.6017, 652177412438.7471, 487295844744.0436, 533818001543.9935, 574814373634.4835, 561182505522.422, 533818001543.9935, 463931581573.68854, 574814373634.4835, 533818001543.9935, 554350395923.5321, 487295844744.0436, 533818001543.9935, 554350395923.5321, 620608016593.3191, 533818001543.9935, 500915442255.6814, 652177412438.7471, 463931581573.68854, 620608016593.3191, 652177412438.7471, 463931581573.68854]"
"['D->F', 'D->F', 'C->D', 'D->C', 'C->D', 'F->A', 'A->D', 'F->D', 'B->D', 'E->B', 'E->A', 'B->A', 'C->F', 'A->B', 'F->C', 'E->D', 'F->D', 'C->B', 'B->E', 'E->C', 'B->E', 'C->F', 'C->B', 'A->D', 'A->E', 'C->E', 'D->A', 'F->E', 'A->C', 'C->A', 'A->B', 'A->F', 'B->A', 'F->C', 'A->C', 'D->C', 'F->B', 'C->E', 'F->B', 'E->D', 'B->D', 'D->E', 'A->F', 'E->C', 'D->E', 'B->F', 'D->A', 'E->F', 'F->E', 'B->F', 'F->A', 'A->E', 'E->A', 'E->F', 'B->C', 'D->B', 'C->A', 'B->C', 'D->B']","[554350395923.5321, 554350395923.5321, 561395242431.8585, 620608016593.3191, 561395242431.8585, 463931581573.68854, 561182505522.422, 554350395923.5321, 601662758571.9274, 554350395923.5321, 533818001543.9935, 500915442255.6814, 583252673370.8372, 500915442255.6814, 632314607341.7688, 487295844744.0436, 554350395923.5321, 533818001543.9935, 554350395923.5321, 652177412438.7471, 554350395923.5321, 583252673370.8372, 533818001543.9935, 561182505522.422, 533818001543.9935, 652177412438.7471, 574814373634.4835, 516256987734.6017, 554350395923.5321, 554350395923.5321, 500915442255.6814, 463931581573.68854, 500915442255.6814, 632314607341.7688, 554350395923.5321, 620608016593.3191, 554350395923.5321, 652177412438.7471, 554350395923.5321, 487295844744.0436, 601662758571.9274, 487295844744.0436, 463931581573.68854, 652177412438.7471, 487295844744.0436, 554350395923.5321, 574814373634.4835, 516256987734.6017, 516256987734.6017, 554350395923.5321, 463931581573.68854, 533818001543.9935, 533818001543.9935, 516256987734.6017, 533818001543.9935, 601662758571.9274, 554350395923.5321, 533818001543.9935, 601662758571.9274]"
"['A->F', 'A->E', 'A->C', 'D->B', 'F->A', 'C->F', 'D->C', 'C->B', 'B->D', 'D->B', 'E->C', 'E->A', 'D->E', 'F->B', 'A->C', 'B->E', 'C->B', 'C->A', 'E->B', 'B->D', 'D->C', 'D->A', 'F->A', 'B->F', 'A->D', 'A->D', 'D->F', 'A->B', 'D->E', 'E->D', 'A->E', 'E->B', 'C->A', 'C->F', 'A->B', 'E->D', 'F->D', 'F->E', 'B->C', 'B->F', 'F->B', 'B->C', 'E->A', 'C->E', 'E->F', 'D->F', 'B->A', 'F->C', 'B->A', 'F->D', 'F->E', 'D->A', 'C->E', 'C->D', 'B->E', 'C->D', 'F->C', 'E->C', 'E->F']","[463931581573.68854, 533818001543.9935, 554350395923.5321, 601662758571.9274, 463931581573.68854, 583252673370.8372, 620608016593.3191, 533818001543.9935, 601662758571.9274, 601662758571.9274, 652177412438.7471, 533818001543.9935, 487295844744.0436, 554350395923.5321, 554350395923.5321, 554350395923.5321, 533818001543.9935, 554350395923.5321, 554350395923.5321, 601662758571.9274, 620608016593.3191, 574814373634.4835, 463931581573.68854, 554350395923.5321, 561182505522.422, 561182505522.422, 554350395923.5321, 500915442255.6814, 487295844744.0436, 487295844744.0436, 533818001543.9935, 554350395923.5321, 554350395923.5321, 583252673370.8372, 500915442255.6814, 487295844744.0436, 554350395923.5321, 516256987734.6017, 533818001543.9935, 554350395923.5321, 554350395923.5321, 533818001543.9935, 533818001543.9935, 652177412438.7471, 516256987734.6017, 554350395923.5321, 500915442255.6814, 632314607341.7688, 500915442255.6814, 554350395923.5321, 516256987734.6017, 574814373634.4835, 652177412438.7471, 561395242431.8585, 554350395923.5321, 561395242431.8585, 632314607341.7688, 652177412438.7471, 516256987734.6017]"
"['E->B', 'C->B', 'D->F', 'B->E', 'B->F', 'F->B', 'D->E', 'D->F', 'E->F', 'D->C', 'C->D', 'B->D', 'F->B', 'F->D', 'D->E', 'C->B', 'F->E', 'D->A', 'D->C', 'E->A', 'A->C', 'F->A', 'B->D', 'B->A', 'B->C', 'B->F', 'F->E', 'F->A', 'B->E', 'B->A', 'B->C', 'D->A', 'A->F', 'A->D', 'E->A', 'C->A', 'A->F', 'C->D', 'A->E', 'F->C', 'A->E', 'D->B', 'A->D', 'A->B', 'E->C', 'C->E', 'A->B', 'C->E', 'E->D', 'E->B', 'A->C', 'C->A', 'E->C', 'E->F', 'F->C', 'C->F', 'F->D', 'D->B', 'C->F']","[554350395923.5321, 533818001543.9935, 554350395923.5321, 554350395923.5321, 554350395923.5321, 554350395923.5321, 487295844744.0436, 554350395923.5321, 516256987734.6017, 620608016593.3191, 561395242431.8585, 601662758571.9274, 554350395923.5321, 554350395923.5321, 487295844744.0436, 533818001543.9935, 516256987734.6017, 574814373634.4835, 620608016593.3191, 533818001543.9935, 554350395923.5321, 463931581573.68854, 601662758571.9274, 500915442255.6814, 533818001543.9935, 554350395923.5321, 516256987734.6017, 463931581573.68854, 554350395923.5321, 500915442255.6814, 533818001543.9935, 574814373634.4835, 463931581573.68854, 561182505522.422, 533818001543.9935, 554350395923.5321, 463931581573.68854, 561395242431.8585, 533818001543.9935, 632314607341.7688, 533818001543.9935, 601662758571.9274, 561182505522.422, 500915442255.6814, 652177412438.7471, 652177412438.7471, 500915442255.6814, 652177412438.7471, 487295844744.0436, 554350395923.5321, 554350395923.5321, 554350395923.5321, 652177412438.7471, 516256987734.6017, 632314607341.7688, 583252673370.8372, 554350395923.5321, 601662758571.9274, 583252673370.8372]"
