,1,2,3,4,5,6,7,8,9,10
SNR,21.472229700029132,21.463814062012,21.45227154764575,21.410030790096982,21.47860390774762,21.47860390774762,21.474814314553704,21.274972349351206,21.435621020354446,21.486349090407302
Latency,0.0028030822292118207,0.0028058676702856387,0.002812759200926636,0.002820892527563573,0.0027930174656421503,0.0027930174656421508,0.002754576084310401,0.0028397773504867077,0.002821544020653534,0.002754576084310402
Average_capacity,552.463,552.203,551.905,552.138,552.694,552.694,551.441,549.899,551.557,551.21
Max_capacity,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177
Min_capacity,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931
Total_capacity,32595.329,32579.988,32562.427,32576.186,32608.949,32608.949,32535.062,32444.067,32541.894,32521.43
Blocking_event,78,75,111,77,99,77,124,91,159,90
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,59,59,59,59,59,59,59,59,59,59
