paths,bit_rate
"['E->F', 'B->D', 'B->A', 'C->E', 'D->F', 'B->C', 'C->D', 'F->A', 'B->E', 'C->B', 'E->B', 'E->A', 'B->F', 'D->C', 'A->E', 'A->D', 'A->C', 'C->A', 'E->D', 'A->B', 'F->B', 'E->C', 'D->B', 'F->C', 'D->E', 'C->F', 'F->D', 'D->A', 'F->E']","[516256987734.6017, 601662758571.9274, 500915442255.6814, 652177412438.7471, 554350395923.5321, 533818001543.9935, 561395242431.8585, 463931581573.68854, 554350395923.5321, 533818001543.9935, 554350395923.5321, 533818001543.9935, 554350395923.5321, 620608016593.3191, 533818001543.9935, 561182505522.422, 554350395923.5321, 554350395923.5321, 487295844744.0436, 500915442255.6814, 554350395923.5321, 652177412438.7471, 601662758571.9274, 632314607341.7688, 487295844744.0436, 583252673370.8372, 554350395923.5321, 574814373634.4835, 516256987734.6017]"
"['A->C', 'A->D', 'A->E', 'F->E', 'B->E', 'F->C', 'C->A', 'E->B', 'C->E', 'C->F', 'F->A', 'C->B', 'B->D', 'E->D', 'F->D', 'D->B', 'D->F', 'E->C', 'D->C', 'E->A', 'D->A', 'F->B', 'E->F', 'B->C', 'A->B', 'C->D', 'B->A', 'B->F', 'D->E']","[554350395923.5321, 561182505522.422, 533818001543.9935, 516256987734.6017, 554350395923.5321, 632314607341.7688, 554350395923.5321, 554350395923.5321, 652177412438.7471, 583252673370.8372, 463931581573.68854, 533818001543.9935, 601662758571.9274, 487295844744.0436, 554350395923.5321, 601662758571.9274, 554350395923.5321, 652177412438.7471, 620608016593.3191, 533818001543.9935, 574814373634.4835, 554350395923.5321, 516256987734.6017, 533818001543.9935, 500915442255.6814, 561395242431.8585, 500915442255.6814, 554350395923.5321, 487295844744.0436]"
"['B->E', 'F->A', 'C->E', 'B->F', 'D->F', 'F->E', 'C->F', 'D->C', 'D->A', 'A->C', 'F->C', 'C->B', 'E->F', 'C->A', 'A->D', 'E->D', 'E->C', 'A->B', 'D->E', 'A->E', 'D->B', 'B->D', 'F->B', 'E->B', 'B->C', 'A->F', 'F->D', 'E->A', 'B->A']","[554350395923.5321, 463931581573.68854, 652177412438.7471, 554350395923.5321, 554350395923.5321, 516256987734.6017, 583252673370.8372, 620608016593.3191, 574814373634.4835, 554350395923.5321, 632314607341.7688, 533818001543.9935, 516256987734.6017, 554350395923.5321, 561182505522.422, 487295844744.0436, 652177412438.7471, 500915442255.6814, 487295844744.0436, 533818001543.9935, 601662758571.9274, 601662758571.9274, 554350395923.5321, 554350395923.5321, 533818001543.9935, 463931581573.68854, 554350395923.5321, 533818001543.9935, 500915442255.6814]"
"['B->D', 'D->F', 'A->D', 'B->F', 'A->E', 'B->A', 'E->B', 'E->A', 'D->E', 'E->D', 'F->E', 'B->C', 'D->A', 'C->F', 'E->F', 'D->B', 'C->A', 'B->E', 'C->B', 'F->A', 'F->B', 'A->F', 'E->C', 'F->C', 'D->C', 'A->B', 'C->E', 'C->D', 'A->C']","[601662758571.9274, 554350395923.5321, 561182505522.422, 554350395923.5321, 533818001543.9935, 500915442255.6814, 554350395923.5321, 533818001543.9935, 487295844744.0436, 487295844744.0436, 516256987734.6017, 533818001543.9935, 574814373634.4835, 583252673370.8372, 516256987734.6017, 601662758571.9274, 554350395923.5321, 554350395923.5321, 533818001543.9935, 463931581573.68854, 554350395923.5321, 463931581573.68854, 652177412438.7471, 632314607341.7688, 620608016593.3191, 500915442255.6814, 652177412438.7471, 561395242431.8585, 554350395923.5321]"
"['A->B', 'B->C', 'F->E', 'D->B', 'B->D', 'D->E', 'A->E', 'D->C', 'C->E', 'C->F', 'D->F', 'F->C', 'C->B', 'E->F', 'C->A', 'A->C', 'E->D', 'E->C', 'A->F', 'F->A', 'F->B', 'C->D', 'B->F', 'A->D', 'D->A', 'E->B', 'B->E', 'E->A', 'B->A']","[500915442255.6814, 533818001543.9935, 516256987734.6017, 601662758571.9274, 601662758571.9274, 487295844744.0436, 533818001543.9935, 620608016593.3191, 652177412438.7471, 583252673370.8372, 554350395923.5321, 632314607341.7688, 533818001543.9935, 516256987734.6017, 554350395923.5321, 554350395923.5321, 487295844744.0436, 652177412438.7471, 463931581573.68854, 463931581573.68854, 554350395923.5321, 561395242431.8585, 554350395923.5321, 561182505522.422, 574814373634.4835, 554350395923.5321, 554350395923.5321, 533818001543.9935, 500915442255.6814]"
"['A->F', 'B->F', 'A->B', 'C->B', 'B->C', 'E->D', 'D->B', 'E->C', 'C->E', 'E->B', 'A->C', 'F->C', 'E->F', 'C->A', 'D->C', 'F->E', 'F->B', 'B->A', 'D->F', 'A->D', 'F->D', 'C->F', 'D->A', 'B->D', 'B->E', 'A->E', 'E->A', 'D->E', 'F->A']","[463931581573.68854, 554350395923.5321, 500915442255.6814, 533818001543.9935, 533818001543.9935, 487295844744.0436, 601662758571.9274, 652177412438.7471, 652177412438.7471, 554350395923.5321, 554350395923.5321, 632314607341.7688, 516256987734.6017, 554350395923.5321, 620608016593.3191, 516256987734.6017, 554350395923.5321, 500915442255.6814, 554350395923.5321, 561182505522.422, 554350395923.5321, 583252673370.8372, 574814373634.4835, 601662758571.9274, 554350395923.5321, 533818001543.9935, 533818001543.9935, 487295844744.0436, 463931581573.68854]"
"['C->A', 'E->F', 'C->B', 'A->C', 'F->D', 'E->C', 'A->F', 'B->D', 'B->C', 'D->F', 'D->B', 'B->E', 'F->C', 'C->D', 'A->D', 'E->A', 'D->E', 'F->A', 'B->F', 'D->A', 'F->B', 'F->E', 'D->C', 'C->F', 'C->E', 'A->B', 'B->A', 'E->D', 'A->E']","[554350395923.5321, 516256987734.6017, 533818001543.9935, 554350395923.5321, 554350395923.5321, 652177412438.7471, 463931581573.68854, 601662758571.9274, 533818001543.9935, 554350395923.5321, 601662758571.9274, 554350395923.5321, 632314607341.7688, 561395242431.8585, 561182505522.422, 533818001543.9935, 487295844744.0436, 463931581573.68854, 554350395923.5321, 574814373634.4835, 554350395923.5321, 516256987734.6017, 620608016593.3191, 583252673370.8372, 652177412438.7471, 500915442255.6814, 500915442255.6814, 487295844744.0436, 533818001543.9935]"
"['A->C', 'F->C', 'F->B', 'A->F', 'B->D', 'A->B', 'B->F', 'F->D', 'B->A', 'E->F', 'A->D', 'C->F', 'F->A', 'C->E', 'A->E', 'D->B', 'C->D', 'D->F', 'B->E', 'D->E', 'C->B', 'E->B', 'E->A', 'D->C', 'E->C', 'C->A', 'F->E', 'D->A', 'B->C']","[554350395923.5321, 632314607341.7688, 554350395923.5321, 463931581573.68854, 601662758571.9274, 500915442255.6814, 554350395923.5321, 554350395923.5321, 500915442255.6814, 516256987734.6017, 561182505522.422, 583252673370.8372, 463931581573.68854, 652177412438.7471, 533818001543.9935, 601662758571.9274, 561395242431.8585, 554350395923.5321, 554350395923.5321, 487295844744.0436, 533818001543.9935, 554350395923.5321, 533818001543.9935, 620608016593.3191, 652177412438.7471, 554350395923.5321, 516256987734.6017, 574814373634.4835, 533818001543.9935]"
"['C->A', 'F->B', 'F->A', 'E->C', 'B->A', 'E->D', 'D->F', 'A->C', 'D->C', 'D->A', 'F->E', 'A->F', 'D->B', 'D->E', 'B->C', 'A->E', 'A->D', 'F->C', 'B->E', 'C->D', 'A->B', 'C->F', 'B->D', 'B->F', 'E->A', 'C->B', 'F->D', 'E->F', 'E->B']","[554350395923.5321, 554350395923.5321, 463931581573.68854, 652177412438.7471, 500915442255.6814, 487295844744.0436, 554350395923.5321, 554350395923.5321, 620608016593.3191, 574814373634.4835, 516256987734.6017, 463931581573.68854, 601662758571.9274, 487295844744.0436, 533818001543.9935, 533818001543.9935, 561182505522.422, 632314607341.7688, 554350395923.5321, 561395242431.8585, 500915442255.6814, 583252673370.8372, 601662758571.9274, 554350395923.5321, 533818001543.9935, 533818001543.9935, 554350395923.5321, 516256987734.6017, 554350395923.5321]"
"['A->C', 'C->F', 'C->B', 'A->E', 'D->B', 'F->D', 'E->C', 'D->E', 'E->A', 'B->F', 'E->D', 'C->E', 'A->F', 'F->E', 'C->D', 'D->F', 'B->C', 'E->B', 'F->C', 'A->D', 'B->D', 'A->B', 'F->A', 'F->B', 'B->E', 'C->A', 'D->A', 'E->F', 'D->C']","[554350395923.5321, 583252673370.8372, 533818001543.9935, 533818001543.9935, 601662758571.9274, 554350395923.5321, 652177412438.7471, 487295844744.0436, 533818001543.9935, 554350395923.5321, 487295844744.0436, 652177412438.7471, 463931581573.68854, 516256987734.6017, 561395242431.8585, 554350395923.5321, 533818001543.9935, 554350395923.5321, 632314607341.7688, 561182505522.422, 601662758571.9274, 500915442255.6814, 463931581573.68854, 554350395923.5321, 554350395923.5321, 554350395923.5321, 574814373634.4835, 516256987734.6017, 620608016593.3191]"
