Fixed-Rate,Flex-Rate,Shannon-Rate
0.0,0.0,0.0
0.0,0.0,0.0
8.2,0.0,0.0
15.7,0.0,0.0
23.4,0.0,0.0
26.4,0.0,0.0
28.6,0.0,0.0
28.7,0.0,0.0
29.0,8.4,0.0
29.0,8.3,0.0
