paths,bit_rate
"['B->F', 'C->B', 'C->F', 'E->F', 'E->C', 'E->B', 'A->D', 'F->E', 'D->A', 'A->F', 'F->D', 'F->C', 'B->C', 'C->E', 'D->E', 'B->A', 'F->B', 'E->D', 'B->E', 'A->E', 'A->B', 'A->F', 'D->C', 'F->A', 'D->F', 'A->C', 'F->A', 'E->A', 'C->A', 'C->D', 'D->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['E->A', 'D->B', 'A->C', 'C->D', 'B->D', 'E->F', 'B->E', 'F->D', 'C->E', 'F->A', 'C->B', 'C->F', 'A->E', 'E->D', 'D->A', 'A->B', 'E->C', 'F->E', 'B->F', 'F->A', 'A->F', 'A->D', 'D->F', 'A->F', 'F->B', 'C->A', 'E->B', 'F->C', 'D->C', 'B->C', 'B->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['D->E', 'F->E', 'C->F', 'D->F', 'A->C', 'E->B', 'E->A', 'B->F', 'D->A', 'F->B', 'E->F', 'F->D', 'B->A', 'B->C', 'A->F', 'C->D', 'D->B', 'B->D', 'C->B', 'F->C', 'F->A', 'A->E', 'C->A', 'B->E', 'C->E', 'D->C', 'F->A', 'A->B', 'E->D', 'A->F', 'E->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
"['B->A', 'C->E', 'A->B', 'B->F', 'E->B', 'C->F', 'A->C', 'B->E', 'A->E', 'E->A', 'C->A', 'C->D', 'F->D', 'D->E', 'C->B', 'F->E', 'F->A', 'D->C', 'E->F', 'B->C', 'A->D', 'B->D', 'F->A', 'F->B', 'D->B', 'D->F', 'E->C', 'E->D', 'A->F', 'F->C', 'D->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['B->F', 'A->E', 'C->D', 'A->B', 'D->B', 'B->E', 'A->C', 'E->A', 'F->C', 'B->C', 'D->F', 'D->C', 'E->D', 'A->F', 'C->F', 'E->F', 'A->F', 'C->B', 'F->B', 'C->A', 'B->D', 'A->D', 'F->A', 'C->E', 'D->E', 'D->A', 'F->A', 'F->D', 'E->C', 'F->E', 'E->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['C->D', 'E->D', 'B->E', 'C->E', 'F->A', 'E->B', 'A->F', 'C->B', 'B->C', 'D->F', 'F->B', 'E->C', 'E->F', 'D->E', 'F->D', 'E->A', 'F->A', 'D->C', 'C->F', 'A->D', 'D->A', 'A->F', 'A->C', 'A->E', 'B->A', 'A->B', 'F->E', 'B->F', 'D->B', 'B->D', 'C->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['D->F', 'A->D', 'C->E', 'D->B', 'B->E', 'F->E', 'F->A', 'B->A', 'B->C', 'D->A', 'A->B', 'B->F', 'F->B', 'E->F', 'A->C', 'E->C', 'D->C', 'E->A', 'E->D', 'C->A', 'C->F', 'D->E', 'F->A', 'A->E', 'A->F', 'C->B', 'E->B', 'B->D', 'F->D', 'A->F', 'F->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
"['A->F', 'B->E', 'A->D', 'D->B', 'D->C', 'C->E', 'D->F', 'C->D', 'C->F', 'A->F', 'E->A', 'A->B', 'D->A', 'F->C', 'C->B', 'B->A', 'A->E', 'E->C', 'E->D', 'B->C', 'F->A', 'B->F', 'F->E', 'F->D', 'E->F', 'F->A', 'F->B', 'B->D', 'C->A', 'A->C', 'E->B']","[200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->B', 'A->F', 'B->D', 'F->E', 'A->D', 'F->A', 'C->E', 'B->A', 'D->F', 'E->F', 'C->F', 'D->B', 'B->E', 'D->A', 'F->A', 'C->B', 'B->F', 'A->E', 'D->C', 'C->A', 'A->C', 'F->C', 'E->B', 'A->F', 'D->E', 'B->C', 'E->A', 'F->D', 'E->D', 'A->B', 'E->C']","[400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->E', 'C->A', 'B->E', 'E->A', 'B->D', 'A->B', 'F->C', 'C->F', 'B->A', 'F->D', 'D->A', 'C->D', 'D->F', 'B->C', 'E->D', 'D->C', 'C->E', 'F->A', 'D->E', 'A->F', 'D->B', 'E->F', 'E->B', 'F->A', 'C->B', 'E->C', 'F->B', 'A->D', 'A->E', 'A->C', 'B->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
