paths,bit_rate
"['C->B', 'E->C', 'C->D', 'A->C', 'A->E', 'D->A', 'F->E', 'F->D', 'E->C', 'E->B', 'B->E', 'C->F', 'D->A', 'B->F', 'F->E', 'E->A', 'C->D', 'D->F', 'A->C', 'E->A', 'A->E', 'C->F', 'A->F', 'D->E', 'C->D', 'F->B', 'E->D', 'A->F', 'A->D', 'C->A', 'A->C', 'F->D', 'D->B', 'E->D', 'F->A', 'B->A', 'A->D', 'A->F', 'C->E', 'C->A', 'E->C', 'F->D', 'E->D', 'D->E', 'A->D', 'D->C', 'F->C', 'B->E', 'A->B', 'B->A', 'F->E', 'E->A', 'A->E', 'F->C', 'B->A', 'D->C', 'C->E', 'E->F', 'D->F', 'B->C', 'B->F', 'D->A', 'D->F', 'C->B', 'F->B', 'A->F', 'D->B', 'A->F', 'B->C', 'F->C', 'C->A', 'B->C', 'A->B', 'E->F', 'D->C', 'D->E', 'C->F', 'D->B', 'C->E', 'A->B', 'B->D', 'E->B', 'B->E', 'E->F', 'D->B', 'D->C', 'D->C', 'D->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 0, 0, 0]"
"['F->B', 'F->A', 'A->C', 'A->E', 'D->E', 'E->B', 'E->D', 'F->C', 'C->D', 'F->B', 'E->F', 'A->B', 'B->F', 'E->B', 'A->F', 'A->B', 'E->C', 'A->C', 'E->F', 'E->B', 'E->D', 'E->F', 'E->C', 'B->E', 'C->B', 'A->C', 'F->B', 'E->D', 'B->A', 'F->C', 'A->F', 'A->D', 'B->C', 'D->B', 'D->A', 'C->E', 'F->D', 'D->C', 'C->F', 'D->A', 'F->C', 'A->F', 'D->A', 'F->D', 'D->F', 'C->B', 'B->E', 'B->C', 'C->E', 'A->F', 'A->E', 'C->B', 'C->E', 'B->F', 'B->D', 'C->A', 'A->F', 'B->D', 'B->A', 'F->E', 'B->F', 'D->F', 'C->F', 'B->D', 'E->C', 'C->A', 'F->A', 'B->C', 'F->D', 'B->A', 'B->E', 'A->E', 'D->B', 'D->E', 'E->A', 'C->F', 'C->D', 'E->A', 'F->E', 'D->B', 'D->F', 'F->A', 'D->E', 'D->C', 'A->B', 'D->C', 'F->A', 'A->D', 'F->A', 'E->A', 'C->D']","[400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 0, 0, 400000000000.0, 0, 200000000000.0, 0, 200000000000.0, 400000000000.0, 0]"
"['B->D', 'C->D', 'E->A', 'A->C', 'B->F', 'D->A', 'D->A', 'F->E', 'E->C', 'C->B', 'D->B', 'E->B', 'E->B', 'A->F', 'D->C', 'A->E', 'C->B', 'E->D', 'A->C', 'D->C', 'F->B', 'A->F', 'D->A', 'B->C', 'F->D', 'B->F', 'D->B', 'C->F', 'F->D', 'A->E', 'F->E', 'F->E', 'D->E', 'C->B', 'A->D', 'F->B', 'B->A', 'A->F', 'F->A', 'F->D', 'C->F', 'D->F', 'F->C', 'D->C', 'A->F', 'A->C', 'C->D', 'D->B', 'F->B', 'E->A', 'A->F', 'A->D', 'C->A', 'E->F', 'A->E', 'B->F', 'D->F', 'A->D', 'E->D', 'C->E', 'B->E', 'F->C', 'E->C', 'F->C', 'A->B', 'D->F', 'E->A', 'F->A', 'D->E', 'C->A', 'C->A', 'D->F', 'D->F', 'C->D', 'C->E', 'D->E', 'F->A', 'B->C', 'E->B', 'E->F', 'B->A', 'B->A', 'D->F', 'A->B', 'D->E', 'B->C', 'D->E', 'A->B', 'E->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 200000000000.0, 0, 400000000000.0, 400000000000.0, 0, 0, 400000000000.0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 0, 400000000000.0, 0, 400000000000.0, 400000000000.0]"
"['D->C', 'C->E', 'D->B', 'C->E', 'C->F', 'C->D', 'D->E', 'C->A', 'F->A', 'B->C', 'C->A', 'A->E', 'D->C', 'A->E', 'B->A', 'E->A', 'A->B', 'C->A', 'E->B', 'B->C', 'E->F', 'B->A', 'E->D', 'E->A', 'E->D', 'B->D', 'E->B', 'E->C', 'D->C', 'E->A', 'E->C', 'A->D', 'B->C', 'A->D', 'A->B', 'D->B', 'D->E', 'F->B', 'C->E', 'F->D', 'D->A', 'A->F', 'A->D', 'D->F', 'B->F', 'A->E', 'C->F', 'A->C', 'F->E', 'E->D', 'F->D', 'F->E', 'F->A', 'B->F', 'C->B', 'E->F', 'A->B', 'C->F', 'A->C', 'B->A', 'F->B', 'B->F', 'C->B', 'E->C', 'B->E', 'F->C', 'B->E', 'D->A', 'E->F', 'C->B', 'F->A', 'F->A', 'D->E', 'A->F', 'D->A', 'D->F', 'F->D', 'A->C', 'C->D', 'F->C', 'F->A', 'A->F', 'F->E', 'A->F', 'B->E', 'B->D', 'D->F', 'C->D', 'A->F', 'E->B', 'C->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 0, 0, 0, 200000000000.0, 400000000000.0, 0]"
"['E->C', 'B->D', 'B->A', 'E->A', 'A->C', 'F->C', 'D->B', 'A->B', 'F->D', 'A->B', 'C->F', 'D->A', 'E->F', 'C->D', 'A->D', 'F->A', 'D->E', 'C->A', 'F->A', 'D->B', 'F->B', 'A->B', 'C->D', 'A->F', 'D->B', 'C->B', 'D->C', 'B->D', 'E->D', 'F->A', 'F->D', 'B->C', 'A->E', 'C->B', 'A->E', 'B->D', 'C->E', 'A->E', 'F->B', 'F->C', 'C->F', 'D->F', 'F->D', 'A->C', 'B->A', 'A->C', 'B->C', 'B->F', 'C->F', 'E->C', 'A->D', 'B->F', 'E->C', 'B->C', 'F->E', 'E->D', 'F->A', 'E->B', 'F->B', 'B->E', 'B->E', 'D->E', 'D->E', 'F->A', 'B->A', 'F->E', 'D->C', 'C->D', 'E->F', 'D->C', 'E->D', 'E->D', 'F->C', 'D->C', 'C->D', 'C->A', 'B->E', 'D->C', 'E->B', 'E->F', 'A->D', 'C->E', 'C->E', 'D->C', 'E->A', 'F->E', 'A->F', 'B->F', 'C->B', 'C->D', 'E->A', 'E->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 0, 400000000000.0, 400000000000.0, 0, 0, 100000000000.0, 0, 0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 100000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0]"
"['E->C', 'D->B', 'D->A', 'B->D', 'B->D', 'B->E', 'C->B', 'D->C', 'E->C', 'F->E', 'F->D', 'A->E', 'D->C', 'D->E', 'C->F', 'D->E', 'E->D', 'C->E', 'A->E', 'F->A', 'C->D', 'C->E', 'D->F', 'A->E', 'D->B', 'E->B', 'B->D', 'B->F', 'A->F', 'C->E', 'E->D', 'A->B', 'F->E', 'A->B', 'B->F', 'C->F', 'E->F', 'B->A', 'E->D', 'D->E', 'F->C', 'C->F', 'B->F', 'C->B', 'B->E', 'B->C', 'A->F', 'E->F', 'E->F', 'C->B', 'D->B', 'B->C', 'D->A', 'A->B', 'E->B', 'F->D', 'C->D', 'B->C', 'C->A', 'D->A', 'D->A', 'F->A', 'F->A', 'C->D', 'B->A', 'A->F', 'C->D', 'F->C', 'C->A', 'B->A', 'F->A', 'F->E', 'D->F', 'A->F', 'E->B', 'F->D', 'D->F', 'A->F', 'F->A', 'A->C', 'B->E', 'D->C', 'A->C', 'A->C', 'F->D', 'A->D', 'D->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 400000000000.0, 0, 0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 0, 0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 0, 0]"
"['A->E', 'D->B', 'F->A', 'C->F', 'B->C', 'E->B', 'A->E', 'D->B', 'F->E', 'D->A', 'D->C', 'F->A', 'B->E', 'B->F', 'C->E', 'F->B', 'C->B', 'B->D', 'B->F', 'D->E', 'E->D', 'C->B', 'F->A', 'C->D', 'E->C', 'E->F', 'A->F', 'B->A', 'B->A', 'D->F', 'C->F', 'C->F', 'A->B', 'E->C', 'A->E', 'F->E', 'B->E', 'D->E', 'F->E', 'F->A', 'E->D', 'D->E', 'B->F', 'B->C', 'D->F', 'B->A', 'A->B', 'F->D', 'C->A', 'C->B', 'D->B', 'A->D', 'B->D', 'F->B', 'F->A', 'D->C', 'E->C', 'E->D', 'B->C', 'A->C', 'F->B', 'B->E', 'A->D', 'A->C', 'E->A', 'A->D', 'A->B', 'E->F', 'F->D', 'C->D', 'C->A', 'E->B', 'C->E', 'A->C', 'C->D', 'D->C', 'E->B', 'C->E', 'D->F', 'C->D', 'D->A', 'F->C', 'C->D', 'F->D', 'F->C', 'C->D', 'B->D', 'D->A']","[400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 400000000000.0, 0, 0, 0, 400000000000.0, 0, 0, 100000000000.0, 0, 0, 0]"
"['E->C', 'B->C', 'D->B', 'F->C', 'D->A', 'E->B', 'D->F', 'B->C', 'A->F', 'B->D', 'E->D', 'E->F', 'F->C', 'B->D', 'C->F', 'B->F', 'D->C', 'D->C', 'E->D', 'D->B', 'E->C', 'A->E', 'B->A', 'F->A', 'B->F', 'C->F', 'B->A', 'A->D', 'A->B', 'B->D', 'C->F', 'E->A', 'A->C', 'F->A', 'F->A', 'E->F', 'E->B', 'A->B', 'F->D', 'D->E', 'C->D', 'B->A', 'E->A', 'F->D', 'A->D', 'F->C', 'F->A', 'A->B', 'D->F', 'A->E', 'F->D', 'F->B', 'E->F', 'C->E', 'B->E', 'A->F', 'A->E', 'F->E', 'C->E', 'A->C', 'D->F', 'F->B', 'D->B', 'F->B', 'F->E', 'C->E', 'D->E', 'F->E', 'A->F', 'A->C', 'C->B', 'D->A', 'F->A', 'B->F', 'D->A', 'E->B', 'E->A', 'E->D', 'A->D', 'A->F', 'C->B', 'C->D', 'B->E', 'B->E', 'C->A', 'B->C', 'D->E', 'A->D', 'D->A', 'D->C', 'A->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 0, 0, 0, 0]"
"['E->F', 'A->F', 'A->D', 'E->B', 'C->E', 'C->B', 'E->F', 'C->F', 'F->C', 'F->C', 'A->D', 'E->C', 'A->B', 'D->A', 'D->E', 'B->D', 'F->A', 'C->A', 'C->B', 'B->F', 'D->F', 'C->D', 'A->B', 'E->B', 'C->D', 'F->A', 'D->B', 'A->F', 'F->D', 'C->F', 'E->D', 'A->F', 'D->A', 'A->D', 'A->E', 'B->C', 'E->F', 'B->E', 'C->F', 'C->D', 'A->E', 'F->E', 'C->D', 'D->E', 'B->D', 'F->A', 'E->C', 'B->F', 'B->F', 'A->B', 'C->A', 'B->D', 'B->E', 'F->E', 'D->A', 'B->D', 'D->C', 'E->C', 'F->C', 'D->C', 'B->E', 'C->B', 'B->C', 'C->E', 'B->A', 'D->C', 'F->B', 'D->B', 'D->B', 'F->E', 'D->F', 'E->A', 'D->E', 'C->E', 'A->C', 'D->B', 'B->C', 'D->C', 'A->C', 'E->A', 'D->E', 'D->E', 'B->D', 'B->A', 'F->B', 'F->D', 'E->B', 'B->D', 'C->A', 'D->E', 'F->A', 'E->A', 'A->C']","[400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 100000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 0, 0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['B->D', 'F->B', 'E->F', 'A->E', 'B->E', 'C->E', 'A->F', 'B->E', 'F->B', 'D->B', 'E->C', 'B->F', 'A->B', 'A->C', 'D->C', 'A->B', 'F->B', 'D->C', 'D->C', 'B->F', 'F->C', 'C->B', 'B->C', 'E->D', 'A->E', 'E->B', 'B->A', 'D->F', 'B->D', 'F->E', 'B->E', 'B->F', 'D->F', 'F->E', 'A->F', 'B->A', 'E->A', 'A->E', 'A->B', 'D->E', 'E->C', 'A->C', 'F->E', 'C->E', 'E->A', 'F->C', 'E->A', 'D->A', 'D->F', 'C->E', 'C->D', 'B->A', 'A->C', 'C->A', 'E->D', 'E->C', 'F->C', 'F->D', 'D->A', 'D->B', 'B->C', 'D->B', 'F->D', 'D->A', 'B->D', 'C->B', 'E->D', 'D->E', 'B->C', 'E->F', 'F->D', 'D->E', 'A->F', 'A->D', 'D->E', 'A->D', 'D->E', 'C->D', 'C->A', 'F->A', 'E->B', 'C->D', 'D->E', 'A->F', 'D->B', 'A->F', 'A->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 100000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 400000000000.0, 400000000000.0, 400000000000.0, 0, 200000000000.0, 400000000000.0, 0, 400000000000.0, 0, 0, 400000000000.0, 200000000000.0, 400000000000.0, 0, 0, 200000000000.0, 0, 200000000000.0, 0]"
