,1,2,3,4,5,6,7,8,9,10
SNR,21.49991333581111,21.45947167589604,21.49991333581111,21.437892407775387,21.499179661974583,21.42558547037605,21.499179661974583,21.49991333581111,21.49991333581111,21.42558547037605
Latency,0.0028024632533405194,0.002828581050837867,0.00280246325334052,0.0027587462973012265,0.002784889817093152,0.0028400234497219356,0.0027848898170931514,0.00280246325334052,0.0028024632533405194,0.002833445085887171
Average_capacity,386.206,386.206,386.206,386.206,386.206,386.206,386.206,386.206,386.206,386.206
Max_capacity,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Min_capacity,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Total_capacity,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
Blocking_event,39,40,54,50,85,65,43,36,43,85
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
