paths,bit_rate
"['F->D', 'D->C', 'D->C', 'D->F', 'C->D', 'C->A', 'E->C', 'E->A', 'E->F', 'E->A', 'B->C', 'E->C', 'B->F', 'F->D', 'B->A', 'A->F', 'E->D', 'B->C', 'C->D', 'F->D', 'D->A', 'E->C', 'D->C', 'E->F', 'B->A', 'F->E', 'E->B', 'C->E', 'C->F', 'A->F', 'F->C', 'A->D', 'E->B', 'D->A', 'F->E', 'A->D', 'B->E', 'D->B', 'F->B', 'C->E', 'E->F', 'B->F', 'B->D', 'B->C', 'C->A', 'E->A', 'D->B', 'A->F', 'D->A', 'C->B', 'A->E', 'C->F', 'E->B', 'A->F', 'B->E', 'B->E', 'C->F', 'D->F', 'F->C', 'B->A', 'A->C', 'F->B', 'B->D', 'C->E', 'F->A', 'A->D', 'A->C', 'A->C', 'D->E', 'A->E', 'E->D', 'F->B', 'F->E', 'C->A', 'A->F', 'B->F', 'B->D', 'C->B', 'A->E', 'C->D', 'A->B', 'D->E', 'E->D', 'F->A', 'D->E', 'D->B', 'D->F', 'F->A', 'F->C', 'A->B', 'A->B', 'F->A', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0]"
"['A->F', 'B->F', 'D->C', 'D->B', 'D->C', 'F->C', 'E->D', 'C->E', 'A->B', 'F->E', 'F->C', 'A->C', 'A->C', 'B->D', 'E->F', 'D->F', 'E->D', 'A->F', 'C->F', 'F->E', 'F->C', 'B->D', 'B->D', 'D->B', 'A->B', 'C->F', 'C->F', 'B->F', 'A->F', 'F->A', 'C->A', 'D->B', 'F->E', 'E->A', 'B->C', 'D->F', 'D->E', 'D->A', 'A->D', 'D->A', 'E->B', 'D->C', 'B->F', 'C->A', 'C->E', 'E->B', 'B->A', 'C->A', 'E->C', 'A->B', 'B->E', 'F->D', 'C->D', 'C->D', 'F->D', 'A->E', 'D->E', 'B->C', 'F->D', 'E->A', 'D->E', 'F->B', 'F->A', 'A->E', 'F->A', 'A->F', 'F->A', 'F->B', 'F->A', 'C->E', 'C->B', 'B->A', 'A->E', 'F->B', 'C->B', 'E->A', 'A->F', 'C->B', 'D->A', 'B->A', 'D->F', 'B->E', 'B->E', 'B->C', 'A->C', 'C->D', 'E->F', 'E->D', 'E->F', 'A->D', 'E->C', 'E->C', 'E->B']","[200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['D->A', 'F->D', 'F->E', 'A->F', 'B->A', 'F->C', 'F->A', 'E->F', 'F->C', 'D->A', 'D->C', 'D->E', 'A->E', 'F->C', 'B->D', 'F->E', 'D->B', 'A->D', 'C->F', 'E->F', 'F->A', 'A->B', 'C->E', 'F->E', 'E->F', 'B->A', 'A->D', 'E->D', 'E->D', 'A->F', 'A->C', 'D->A', 'E->C', 'B->C', 'D->E', 'A->D', 'A->B', 'E->B', 'E->D', 'F->A', 'D->C', 'A->C', 'B->F', 'C->E', 'D->F', 'D->E', 'C->A', 'F->D', 'C->B', 'A->B', 'F->B', 'A->E', 'B->A', 'C->F', 'F->B', 'C->A', 'C->D', 'B->F', 'C->E', 'B->E', 'B->D', 'B->D', 'A->E', 'C->B', 'B->F', 'B->C', 'E->A', 'C->B', 'A->C', 'A->F', 'C->A', 'E->C', 'C->F', 'E->B', 'F->B', 'B->E', 'B->C', 'F->A', 'A->F', 'D->B', 'A->F', 'D->F', 'C->D', 'E->B', 'B->E', 'D->B', 'F->D', 'C->D', 'D->F', 'F->A', 'E->C', 'D->C']","[400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['B->C', 'C->E', 'C->A', 'F->A', 'F->E', 'E->F', 'A->B', 'F->C', 'D->A', 'F->A', 'D->B', 'F->E', 'A->C', 'E->B', 'C->D', 'C->A', 'D->F', 'E->A', 'A->E', 'C->D', 'F->D', 'D->F', 'B->C', 'D->F', 'D->E', 'F->D', 'E->C', 'D->A', 'D->A', 'E->C', 'C->D', 'E->C', 'C->A', 'B->A', 'C->B', 'E->A', 'A->B', 'C->B', 'A->D', 'F->B', 'A->B', 'B->A', 'E->A', 'B->D', 'A->D', 'A->E', 'E->D', 'C->E', 'A->C', 'E->F', 'A->E', 'D->E', 'A->D', 'B->F', 'F->A', 'E->B', 'E->B', 'B->F', 'C->F', 'F->D', 'D->B', 'D->B', 'E->D', 'E->D', 'C->F', 'C->E', 'B->A', 'F->A', 'A->F', 'A->F', 'C->B', 'F->B', 'D->C', 'D->C', 'B->F', 'E->F', 'B->D', 'A->F', 'D->C', 'F->B', 'F->E', 'B->C', 'A->C', 'B->E', 'C->F', 'F->C', 'F->A', 'B->D', 'D->E', 'F->C', 'B->E', 'A->F', 'B->E']","[400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
"['C->F', 'D->B', 'B->D', 'B->C', 'A->F', 'D->C', 'C->A', 'A->B', 'F->A', 'C->B', 'F->A', 'B->E', 'F->B', 'C->D', 'D->E', 'D->F', 'B->A', 'E->B', 'C->E', 'B->C', 'E->F', 'B->E', 'B->C', 'C->F', 'C->D', 'F->E', 'F->A', 'F->E', 'A->E', 'F->B', 'A->F', 'C->B', 'F->E', 'D->E', 'F->D', 'C->A', 'E->C', 'C->D', 'B->E', 'C->B', 'D->B', 'D->C', 'A->F', 'F->D', 'D->E', 'A->E', 'C->A', 'F->C', 'F->A', 'E->D', 'D->A', 'A->E', 'A->B', 'F->D', 'A->D', 'A->D', 'F->A', 'B->D', 'E->B', 'A->F', 'B->D', 'E->A', 'D->A', 'D->F', 'F->B', 'E->B', 'D->B', 'A->B', 'A->F', 'D->F', 'A->C', 'E->C', 'A->D', 'B->F', 'D->C', 'D->A', 'E->C', 'B->A', 'E->A', 'E->A', 'C->E', 'A->C', 'B->A', 'E->F', 'A->C', 'E->D', 'C->E', 'C->F', 'B->F', 'E->F', 'E->D', 'F->C', 'F->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['E->F', 'F->C', 'B->A', 'C->E', 'B->E', 'B->E', 'B->C', 'C->A', 'F->C', 'A->B', 'F->C', 'C->B', 'D->F', 'E->D', 'D->A', 'C->E', 'C->E', 'E->D', 'E->F', 'C->F', 'E->F', 'D->E', 'E->C', 'C->D', 'A->E', 'C->B', 'B->C', 'E->A', 'C->A', 'A->E', 'B->E', 'A->F', 'B->D', 'F->E', 'B->D', 'F->A', 'B->C', 'E->A', 'A->C', 'C->B', 'B->A', 'A->E', 'D->C', 'D->C', 'F->E', 'F->B', 'E->C', 'A->B', 'E->B', 'C->A', 'D->A', 'E->A', 'F->E', 'A->D', 'D->B', 'E->B', 'F->D', 'A->D', 'A->C', 'F->D', 'C->D', 'D->E', 'B->F', 'A->B', 'E->B', 'D->C', 'F->B', 'D->E', 'B->A', 'E->D', 'D->F', 'A->F', 'C->D', 'C->F', 'A->F', 'D->A', 'A->C', 'D->F', 'B->F', 'F->D', 'A->D', 'B->D', 'F->A', 'F->A', 'D->B', 'E->C', 'B->F', 'F->B', 'C->F', 'F->A', 'D->B', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
"['E->F', 'D->F', 'B->E', 'D->A', 'A->D', 'A->E', 'A->C', 'A->E', 'D->F', 'A->F', 'F->E', 'B->C', 'D->A', 'D->F', 'E->B', 'A->C', 'B->E', 'E->C', 'C->B', 'C->E', 'B->A', 'E->C', 'E->A', 'C->B', 'D->A', 'F->D', 'C->B', 'A->E', 'E->D', 'B->A', 'F->D', 'E->B', 'F->D', 'B->C', 'F->B', 'C->D', 'B->C', 'E->A', 'A->B', 'A->D', 'E->B', 'C->A', 'D->B', 'A->C', 'E->F', 'A->B', 'B->E', 'E->C', 'D->E', 'F->C', 'C->D', 'E->F', 'C->D', 'A->B', 'F->B', 'F->B', 'E->D', 'A->F', 'D->B', 'D->B', 'F->E', 'B->D', 'F->E', 'D->C', 'E->A', 'B->A', 'F->A', 'C->A', 'F->C', 'C->E', 'C->E', 'F->C', 'D->E', 'C->A', 'B->F', 'C->F', 'D->E', 'D->C', 'A->F', 'B->D', 'B->F', 'D->C', 'B->D', 'C->F', 'A->F', 'F->A', 'A->D', 'E->D', 'B->F', 'F->A', 'C->F', 'A->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
"['F->E', 'F->B', 'A->B', 'B->C', 'D->B', 'E->C', 'A->D', 'C->F', 'C->B', 'A->B', 'E->F', 'E->F', 'F->D', 'C->A', 'B->F', 'B->A', 'C->E', 'F->C', 'B->D', 'E->A', 'B->E', 'C->F', 'A->F', 'E->B', 'D->A', 'C->E', 'F->A', 'F->A', 'F->C', 'F->B', 'B->F', 'E->B', 'A->E', 'C->F', 'B->C', 'F->A', 'C->E', 'A->E', 'E->C', 'E->D', 'F->D', 'B->C', 'E->C', 'B->F', 'D->E', 'B->D', 'C->B', 'C->D', 'D->B', 'D->A', 'B->A', 'B->D', 'C->B', 'A->C', 'D->A', 'F->E', 'C->A', 'A->B', 'F->D', 'A->E', 'C->D', 'E->F', 'F->C', 'E->A', 'C->A', 'F->E', 'A->D', 'E->D', 'C->D', 'B->E', 'B->E', 'D->E', 'E->D', 'E->B', 'A->C', 'F->A', 'A->F', 'A->F', 'B->A', 'A->D', 'A->F', 'E->A', 'A->C', 'D->B', 'D->F', 'A->F', 'D->E', 'F->A', 'F->B', 'D->C', 'D->F', 'D->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['C->E', 'E->C', 'C->A', 'F->E', 'F->C', 'A->B', 'A->C', 'E->A', 'A->D', 'B->C', 'A->B', 'A->C', 'D->C', 'C->E', 'D->C', 'F->B', 'B->C', 'C->E', 'F->E', 'D->F', 'D->A', 'B->A', 'C->D', 'E->C', 'D->A', 'E->A', 'C->A', 'F->C', 'A->D', 'D->F', 'B->D', 'F->A', 'E->F', 'F->E', 'A->D', 'C->A', 'C->F', 'B->E', 'C->B', 'B->A', 'C->B', 'D->F', 'D->C', 'D->E', 'B->A', 'F->A', 'E->B', 'E->D', 'A->C', 'C->F', 'E->D', 'E->D', 'E->B', 'B->F', 'E->B', 'B->D', 'B->D', 'F->A', 'F->B', 'D->E', 'C->D', 'F->A', 'B->C', 'D->B', 'E->A', 'D->A', 'B->E', 'E->F', 'D->E', 'B->F', 'C->B', 'F->A', 'F->D', 'D->B', 'E->C', 'E->F', 'C->F', 'B->E', 'B->F', 'A->B', 'A->E', 'A->E', 'F->C', 'F->B', 'C->D', 'A->E', 'D->B', 'A->F', 'F->D', 'F->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['C->E', 'D->C', 'B->C', 'D->C', 'B->E', 'A->B', 'E->D', 'A->C', 'E->B', 'D->E', 'F->D', 'C->E', 'D->C', 'D->B', 'A->E', 'F->D', 'C->A', 'C->B', 'F->A', 'C->E', 'A->B', 'C->A', 'C->A', 'D->E', 'E->C', 'D->A', 'F->E', 'C->D', 'F->E', 'B->D', 'A->E', 'A->C', 'B->E', 'F->E', 'B->E', 'A->D', 'F->A', 'F->C', 'C->F', 'C->B', 'A->D', 'A->C', 'B->F', 'B->A', 'F->D', 'F->B', 'D->E', 'B->A', 'A->F', 'E->B', 'C->B', 'D->B', 'D->B', 'C->D', 'B->A', 'A->E', 'F->C', 'E->B', 'A->D', 'D->F', 'B->F', 'F->B', 'D->A', 'E->A', 'C->F', 'E->F', 'C->D', 'E->D', 'C->F', 'D->F', 'F->C', 'F->A', 'F->A', 'D->F', 'B->D', 'E->A', 'A->B', 'B->C', 'B->F', 'E->C', 'A->F', 'B->C', 'D->A', 'E->F', 'E->F', 'E->A', 'A->F', 'E->D', 'F->A', 'A->F', 'F->B', 'A->F', 'B->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
