,1,2,3,4,5,6,7,8,9,10
SNR,20.865778041790968,21.233624201574667,21.304956449794,21.233624201574667,21.19975383418172,20.865778041790968,20.865778041790968,20.865778041790968,21.233624201574667,21.247834507285823
Latency,0.002877118844899773,0.0028221508854499723,0.0027489198114142963,0.0028285810508378666,0.0028401208664291864,0.002877118844899773,0.0028771188448997735,0.0028771188448997735,0.0028285810508378666,0.0027797851031641434
Average_capacity,386.206,386.206,393.103,386.206,386.206,386.206,386.206,386.206,386.206,386.206
Max_capacity,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Min_capacity,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Total_capacity,11200.0,11200.0,11400.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
Blocking_event,87,61,59,90,46,67,69,33,56,42
Max_snr,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565
Min_snr,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487,17.482540602838487
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
