paths,bit_rate
"['B->C', 'D->E', 'B->F', 'F->B', 'F->B', 'D->A', 'F->E', 'E->C', 'B->F', 'A->C', 'C->D', 'B->D', 'A->E', 'B->E', 'D->E', 'F->E', 'F->A', 'F->A', 'E->C', 'F->C', 'F->C', 'A->D', 'C->D', 'B->E', 'E->A', 'E->B', 'E->D', 'A->C', 'E->F', 'B->C', 'D->C', 'A->F', 'A->D', 'C->A', 'A->B', 'E->D', 'E->F', 'A->E', 'D->B', 'F->A', 'C->A', 'B->A', 'D->A', 'D->F', 'B->D', 'C->B', 'A->F', 'A->B', 'F->D', 'C->F', 'C->F', 'C->E', 'B->A', 'E->B', 'C->B', 'E->A', 'D->C', 'D->F', 'A->F', 'C->E', 'D->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['E->C', 'C->A', 'C->B', 'C->A', 'E->D', 'E->C', 'D->B', 'A->E', 'C->D', 'B->A', 'B->C', 'D->E', 'F->E', 'A->D', 'B->E', 'B->D', 'F->C', 'B->E', 'A->C', 'D->B', 'B->F', 'B->F', 'A->B', 'B->C', 'E->D', 'F->C', 'C->D', 'F->A', 'A->D', 'E->B', 'A->C', 'B->A', 'C->B', 'E->A', 'B->D', 'E->A', 'D->A', 'E->F', 'D->E', 'F->B', 'C->E', 'C->E', 'D->C', 'D->C', 'F->A', 'A->B', 'D->A', 'F->A', 'C->F', 'A->E', 'E->B', 'E->F', 'F->E', 'F->D', 'F->B', 'C->F', 'A->F', 'A->F', 'D->F', 'F->D', 'D->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->D', 'F->E', 'A->F', 'C->A', 'A->C', 'D->C', 'C->E', 'D->C', 'F->A', 'D->B', 'E->C', 'D->B', 'B->A', 'B->D', 'B->D', 'F->C', 'F->E', 'A->E', 'E->D', 'F->C', 'E->A', 'C->E', 'D->E', 'E->F', 'E->C', 'C->B', 'C->F', 'D->A', 'B->E', 'E->F', 'A->E', 'A->B', 'F->B', 'E->B', 'C->B', 'C->D', 'E->A', 'D->F', 'C->D', 'D->F', 'A->C', 'D->E', 'C->A', 'B->E', 'C->F', 'B->A', 'A->D', 'E->D', 'F->B', 'A->F', 'B->F', 'A->F', 'D->A', 'B->F', 'A->B', 'F->D', 'B->C', 'B->C', 'F->A', 'F->A', 'A->D']","[400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0]"
"['B->E', 'D->E', 'D->A', 'F->D', 'D->A', 'C->D', 'F->E', 'C->A', 'D->E', 'C->B', 'C->E', 'F->A', 'D->B', 'B->F', 'E->D', 'C->E', 'D->B', 'A->D', 'B->E', 'F->E', 'A->F', 'A->E', 'B->F', 'D->C', 'F->D', 'B->A', 'B->D', 'C->D', 'F->B', 'F->A', 'E->D', 'D->C', 'E->A', 'F->B', 'E->C', 'A->D', 'C->A', 'F->A', 'C->B', 'F->C', 'A->E', 'E->B', 'B->D', 'F->C', 'E->C', 'A->C', 'B->C', 'A->B', 'E->F', 'A->C', 'D->F', 'A->F', 'B->A', 'E->A', 'A->B', 'E->F', 'C->F', 'C->F', 'D->F', 'E->B', 'A->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0]"
"['B->E', 'D->F', 'F->A', 'A->D', 'F->A', 'D->C', 'A->B', 'F->D', 'C->F', 'E->B', 'D->E', 'C->E', 'D->C', 'E->D', 'F->C', 'D->F', 'A->C', 'B->A', 'D->A', 'B->A', 'E->B', 'D->E', 'A->C', 'C->D', 'B->D', 'A->F', 'C->A', 'C->E', 'F->B', 'C->D', 'F->B', 'C->F', 'C->A', 'E->D', 'A->E', 'A->F', 'A->B', 'F->C', 'B->D', 'B->E', 'B->C', 'F->D', 'A->F', 'E->F', 'C->B', 'F->A', 'E->C', 'B->C', 'A->E', 'B->F', 'D->B', 'E->F', 'D->A', 'E->C', 'C->B', 'B->F', 'F->E', 'D->B', 'F->E', 'A->D']","[400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['A->C', 'C->F', 'A->F', 'E->F', 'A->B', 'B->F', 'F->D', 'B->C', 'F->E', 'E->F', 'E->A', 'F->D', 'A->E', 'D->F', 'A->D', 'A->C', 'B->C', 'D->B', 'D->A', 'E->B', 'E->A', 'B->E', 'E->B', 'B->D', 'D->B', 'C->D', 'D->F', 'B->E', 'F->B', 'A->B', 'E->D', 'F->E', 'F->B', 'C->B', 'A->E', 'B->F', 'B->D', 'F->C', 'C->B', 'A->D', 'C->F', 'C->A', 'E->D', 'D->C', 'C->D', 'D->E', 'F->A', 'C->E', 'C->A', 'B->A', 'D->E', 'A->F', 'F->C', 'C->E', 'E->C', 'F->A', 'A->F', 'D->A', 'F->A', 'B->A', 'D->C']","[400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['F->C', 'D->C', 'B->C', 'B->D', 'D->A', 'B->C', 'F->B', 'F->C', 'E->B', 'C->F', 'C->B', 'D->A', 'E->C', 'E->D', 'F->E', 'C->A', 'F->E', 'B->E', 'C->B', 'E->B', 'E->A', 'F->D', 'E->A', 'C->F', 'D->F', 'B->E', 'A->B', 'D->C', 'D->F', 'D->E', 'A->E', 'B->F', 'A->B', 'C->A', 'E->D', 'B->F', 'D->B', 'B->A', 'C->E', 'F->B', 'A->F', 'A->E', 'A->D', 'A->F', 'A->F', 'F->D', 'E->F', 'E->F', 'C->E', 'B->A', 'A->C', 'A->D', 'A->C', 'D->B', 'C->D', 'F->A', 'C->D', 'E->C', 'B->D', 'F->A', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0]"
"['C->B', 'A->E', 'C->B', 'B->F', 'F->E', 'E->F', 'A->B', 'E->F', 'F->D', 'E->C', 'A->C', 'C->A', 'C->E', 'E->D', 'E->D', 'F->D', 'D->A', 'D->C', 'E->C', 'D->E', 'C->D', 'C->D', 'A->D', 'A->B', 'B->D', 'F->B', 'F->E', 'C->F', 'D->B', 'F->C', 'F->A', 'B->E', 'F->B', 'B->D', 'A->F', 'C->E', 'D->C', 'E->A', 'C->A', 'D->F', 'A->C', 'F->C', 'E->A', 'D->B', 'A->F', 'C->F', 'E->B', 'A->E', 'D->E', 'B->F', 'B->C', 'B->E', 'D->F', 'E->B', 'A->D', 'A->F', 'B->A', 'B->A', 'B->C', 'D->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->E', 'E->B', 'F->D', 'E->B', 'D->E', 'D->C', 'F->B', 'B->F', 'F->A', 'B->D', 'D->B', 'F->B', 'B->A', 'D->A', 'D->E', 'D->C', 'B->D', 'E->C', 'A->F', 'A->C', 'F->A', 'A->F', 'B->A', 'F->D', 'E->A', 'A->B', 'D->A', 'F->C', 'A->C', 'C->A', 'D->B', 'A->E', 'E->A', 'E->F', 'C->B', 'C->F', 'B->F', 'C->A', 'A->E', 'C->E', 'B->E', 'C->F', 'E->C', 'E->F', 'B->C', 'C->B', 'B->C', 'C->E', 'C->D', 'A->F', 'C->D', 'A->D', 'F->C', 'D->F', 'F->A', 'A->B', 'A->D', 'D->F', 'B->E', 'F->E']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['A->C', 'D->C', 'E->A', 'C->D', 'C->D', 'B->F', 'C->A', 'F->A', 'F->A', 'B->C', 'C->A', 'B->E', 'F->A', 'C->E', 'F->B', 'A->E', 'E->A', 'A->F', 'B->F', 'B->A', 'D->A', 'F->C', 'F->E', 'C->E', 'D->F', 'A->E', 'B->C', 'B->D', 'F->D', 'E->D', 'F->B', 'E->B', 'A->B', 'A->C', 'D->B', 'D->A', 'E->D', 'D->F', 'E->B', 'D->B', 'D->C', 'E->F', 'A->D', 'B->D', 'E->C', 'C->F', 'E->C', 'B->E', 'A->D', 'F->C', 'D->E', 'D->E', 'A->B', 'F->E', 'C->B', 'B->A', 'C->B', 'E->F', 'C->F', 'F->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
