,1,2,3,4,5,6,7,8,9,10
SNR,20.932269110641556,21.336501299633458,20.863636576146636,21.12345111088775,21.170258493406834,21.25583281450293,21.24396924292595,21.29839067012627,21.345353070276904,20.90348479532515
Latency,0.002934091790611281,0.002885074612039174,0.0030858620221654986,0.0031830122992250647,0.003160137323692651,0.003083761226410284,0.0029675269262978087,0.0027950506231961057,0.0029162453871862753,0.00296247344855975
Average_capacity,342.857,347.252,323.595,320.224,352.272,356.321,344.943,352.808,355.056,364.044
Max_capacity,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,31200.0,31600.0,28800.0,28500.0,31000.0,31000.0,30700.0,31400.0,31600.0,32400.0
Blocking_event,61,85,50,59,64,69,47,70,63,46
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,16.99564220340178,16.260513584431823,16.99564220340178,16.260513584431823,16.99564220340178,16.99564220340178,16.688984335321603,16.99564220340178,16.99564220340178,16.99564220340178
Rejected_connections,9,6,11,12,6,5,8,7,6,3
Accepted_connections,82,85,78,77,82,82,81,82,83,86
