,1,2,3,4,5,6,7,8,9,10
SNR,21.482883785406592,21.45947167589604,21.42558547037605,21.45947167589604,21.42558547037605,21.42558547037605,21.49991333581111,21.45947167589604,21.51278950409207,21.530836878335453
Latency,0.0028081301851803574,0.002828581050837867,0.0028401208664291864,0.002828581050837867,0.0028400234497219356,0.0028401208664291864,0.0028024632533405194,0.0028285810508378666,0.002781986665388431,0.0027489198114142963
Average_capacity,386.206,386.206,386.206,386.206,386.206,386.206,386.206,386.206,386.206,393.103
Max_capacity,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Min_capacity,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Total_capacity,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11400.0
Blocking_event,71,37,50,38,46,60,62,55,58,52
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,29,29,29,29,29,29,29,29,29,29
