paths,bit_rate
"['C->A', 'A->C', 'D->A', 'B->E', 'E->C', 'B->C', 'C->D', 'B->A', 'F->C', 'D->B', 'A->D', 'B->F', 'C->F', 'F->B', 'F->A', 'C->E', 'A->E', 'D->C', 'D->E', 'C->B', 'A->F', 'A->B', 'E->D', 'F->E', 'D->F', 'F->D', 'E->F', 'A->F', 'E->B', 'E->A', 'B->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['D->A', 'F->A', 'E->C', 'E->F', 'F->B', 'C->F', 'A->C', 'C->D', 'E->A', 'D->E', 'B->D', 'A->B', 'E->B', 'C->B', 'C->A', 'D->B', 'F->D', 'C->E', 'D->C', 'F->C', 'A->D', 'B->F', 'B->E', 'B->C', 'B->A', 'F->A', 'D->F', 'A->E', 'E->D', 'A->F', 'F->E']","[400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
"['D->F', 'A->C', 'B->D', 'A->E', 'A->B', 'C->E', 'D->A', 'B->E', 'C->A', 'D->E', 'E->C', 'F->A', 'B->A', 'D->B', 'F->E', 'F->C', 'C->D', 'E->F', 'C->F', 'F->A', 'A->F', 'C->B', 'E->B', 'F->D', 'B->C', 'F->B', 'B->F', 'E->A', 'D->C', 'A->D', 'A->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0]"
"['E->D', 'D->A', 'F->E', 'E->F', 'F->A', 'A->B', 'B->D', 'F->C', 'A->C', 'C->A', 'B->E', 'A->D', 'B->F', 'D->F', 'D->B', 'A->F', 'A->E', 'C->E', 'E->C', 'E->A', 'F->A', 'D->E', 'B->A', 'F->D', 'A->F', 'C->B', 'F->B', 'D->C', 'C->D', 'B->C', 'C->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['D->C', 'E->C', 'C->E', 'F->E', 'A->F', 'C->A', 'D->F', 'B->C', 'D->B', 'B->E', 'E->A', 'F->D', 'F->A', 'A->C', 'C->B', 'C->D', 'F->B', 'A->B', 'E->B', 'A->D', 'F->C', 'B->D', 'E->D', 'B->A', 'F->A', 'C->F', 'D->A', 'A->E', 'E->F', 'D->E', 'B->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['A->F', 'E->F', 'D->C', 'E->C', 'C->F', 'C->E', 'D->E', 'A->C', 'E->A', 'E->D', 'A->E', 'F->A', 'E->B', 'B->D', 'F->A', 'C->A', 'F->D', 'F->E', 'B->A', 'B->E', 'C->B', 'D->A', 'D->F', 'A->F', 'A->B', 'C->D', 'B->F', 'B->C', 'F->C', 'A->D', 'F->B']","[200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->C', 'F->A', 'A->F', 'A->F', 'D->E', 'D->C', 'F->B', 'C->B', 'E->A', 'D->A', 'E->C', 'B->F', 'E->D', 'F->E', 'A->C', 'E->F', 'B->D', 'D->B', 'A->B', 'B->A', 'C->D', 'D->F', 'C->F', 'C->E', 'E->B', 'B->C', 'F->D', 'F->A', 'A->D', 'C->A', 'B->E']","[400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['B->C', 'D->A', 'B->F', 'E->F', 'F->B', 'B->E', 'E->A', 'D->E', 'F->D', 'E->C', 'C->B', 'C->D', 'F->A', 'F->E', 'F->A', 'A->B', 'B->D', 'C->A', 'A->C', 'D->C', 'A->E', 'A->F', 'E->D', 'C->E', 'E->B', 'F->C', 'D->B', 'A->F', 'D->F', 'C->F', 'B->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['E->D', 'C->A', 'A->C', 'F->D', 'E->B', 'B->C', 'A->D', 'D->A', 'B->A', 'C->F', 'F->B', 'B->D', 'D->E', 'C->D', 'C->E', 'E->C', 'F->A', 'B->F', 'F->E', 'F->A', 'D->C', 'A->B', 'E->F', 'B->E', 'E->A', 'D->F', 'A->E', 'D->B', 'A->F', 'F->C', 'C->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0]"
"['C->E', 'D->E', 'D->A', 'B->E', 'A->F', 'A->B', 'A->D', 'A->C', 'C->B', 'F->D', 'F->A', 'E->A', 'D->F', 'E->D', 'D->B', 'B->C', 'F->B', 'E->C', 'B->A', 'B->D', 'C->F', 'E->B', 'F->C', 'D->C', 'C->A', 'B->F', 'E->F', 'A->E', 'A->F', 'F->E', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
