paths,bit_rate
"['F->C', 'D->A', 'B->E', 'E->C', 'C->E', 'C->B', 'D->C', 'A->E', 'C->E', 'D->F', 'B->F', 'C->B', 'C->F', 'A->D', 'F->C', 'D->B', 'D->E', 'F->A', 'D->E', 'D->F', 'F->E', 'B->D', 'C->F', 'B->A', 'E->F', 'A->B', 'A->E', 'E->B', 'A->F', 'D->A', 'F->E', 'A->C', 'F->B', 'A->F', 'B->C', 'B->F', 'D->B', 'C->A', 'E->D', 'C->A', 'B->A', 'A->D', 'A->C', 'E->F', 'B->E', 'B->D', 'E->C', 'B->C', 'E->B', 'F->B', 'E->D', 'F->A', 'F->A', 'D->C', 'A->F', 'A->B', 'A->F', 'C->D', 'E->A', 'C->D', 'F->D', 'F->D', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0]"
"['F->C', 'F->E', 'C->A', 'F->C', 'E->C', 'F->B', 'F->A', 'D->E', 'B->A', 'F->A', 'D->C', 'F->A', 'F->A', 'B->D', 'F->B', 'B->A', 'A->E', 'F->E', 'A->B', 'C->E', 'A->E', 'E->C', 'B->F', 'C->F', 'D->A', 'D->A', 'C->F', 'C->A', 'D->E', 'A->B', 'A->C', 'A->F', 'E->D', 'F->D', 'D->C', 'F->D', 'B->F', 'C->B', 'C->E', 'A->D', 'E->D', 'D->F', 'B->C', 'E->A', 'E->B', 'C->D', 'D->B', 'B->C', 'A->C', 'C->B', 'E->F', 'E->F', 'E->B', 'C->D', 'E->A', 'A->F', 'D->F', 'B->E', 'B->D', 'D->B', 'A->D', 'B->E']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['C->D', 'B->F', 'B->D', 'A->B', 'E->A', 'D->F', 'F->C', 'E->C', 'D->C', 'E->F', 'D->B', 'C->A', 'A->B', 'F->A', 'E->B', 'E->C', 'E->D', 'F->B', 'B->D', 'B->E', 'B->A', 'A->C', 'D->B', 'C->A', 'E->D', 'F->D', 'D->A', 'B->E', 'C->E', 'E->F', 'F->D', 'E->A', 'A->C', 'B->F', 'F->B', 'D->F', 'C->D', 'C->F', 'C->F', 'F->A', 'A->F', 'A->E', 'D->A', 'C->E', 'D->C', 'B->A', 'A->E', 'B->C', 'F->E', 'F->C', 'D->E', 'A->F', 'B->C', 'E->B', 'C->B', 'D->E', 'A->F', 'F->A', 'A->F', 'C->B', 'A->D', 'A->D', 'F->E']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['C->E', 'C->A', 'B->E', 'F->A', 'B->C', 'A->B', 'B->C', 'D->C', 'F->A', 'F->D', 'A->D', 'E->A', 'D->B', 'F->D', 'F->C', 'B->E', 'A->B', 'C->E', 'D->B', 'C->D', 'D->E', 'E->A', 'F->E', 'D->A', 'B->D', 'C->F', 'E->C', 'D->E', 'F->B', 'F->A', 'A->D', 'A->F', 'F->E', 'F->B', 'B->F', 'D->A', 'A->E', 'E->F', 'C->A', 'D->C', 'B->D', 'E->C', 'E->D', 'E->D', 'C->F', 'C->B', 'B->F', 'F->A', 'F->C', 'A->C', 'A->C', 'E->F', 'E->B', 'B->A', 'C->D', 'B->A', 'A->F', 'D->F', 'C->B', 'E->B', 'A->E', 'A->F', 'A->F']","[400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0]"
"['D->E', 'C->E', 'F->B', 'D->A', 'F->B', 'D->F', 'C->E', 'F->A', 'B->C', 'A->C', 'D->A', 'A->D', 'A->B', 'C->D', 'A->F', 'A->F', 'F->C', 'B->C', 'B->A', 'F->A', 'A->F', 'F->D', 'A->E', 'F->C', 'D->E', 'B->D', 'F->A', 'C->B', 'A->D', 'B->A', 'E->D', 'A->B', 'C->F', 'C->B', 'C->F', 'B->D', 'C->D', 'B->E', 'B->F', 'E->D', 'D->C', 'F->E', 'D->B', 'D->C', 'B->E', 'C->A', 'E->B', 'D->B', 'F->E', 'B->F', 'A->E', 'A->C', 'E->C', 'F->D', 'E->B', 'D->F', 'E->C', 'E->F', 'C->A', 'A->F', 'E->F', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
"['B->E', 'E->D', 'A->F', 'B->C', 'E->B', 'E->D', 'F->E', 'D->F', 'F->B', 'B->D', 'C->D', 'F->A', 'E->C', 'D->C', 'D->B', 'D->B', 'A->D', 'D->E', 'F->E', 'C->E', 'C->A', 'B->F', 'E->C', 'A->B', 'C->A', 'D->E', 'B->A', 'F->A', 'D->F', 'D->C', 'A->C', 'F->A', 'B->A', 'A->D', 'A->C', 'C->D', 'C->F', 'E->A', 'C->F', 'F->D', 'A->E', 'C->E', 'E->B', 'A->B', 'F->B', 'B->E', 'F->A', 'F->C', 'C->B', 'D->A', 'B->D', 'E->F', 'B->C', 'D->A', 'A->E', 'C->B', 'B->F', 'A->F', 'E->F', 'F->C', 'F->D', 'A->F', 'A->F']","[400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0]"
"['E->B', 'A->F', 'F->D', 'D->C', 'B->E', 'D->E', 'B->D', 'E->F', 'B->A', 'A->E', 'D->E', 'A->B', 'C->B', 'E->A', 'C->A', 'B->A', 'C->F', 'E->D', 'B->F', 'B->C', 'C->A', 'B->C', 'F->A', 'B->E', 'C->D', 'E->B', 'C->B', 'E->D', 'D->C', 'A->B', 'A->C', 'C->F', 'C->E', 'F->D', 'C->D', 'F->A', 'D->B', 'E->C', 'D->B', 'D->F', 'A->C', 'D->A', 'C->E', 'F->C', 'A->D', 'B->F', 'A->D', 'B->D', 'A->F', 'E->F', 'A->E', 'E->C', 'A->F', 'F->E', 'F->C', 'F->B', 'F->E', 'D->F', 'F->B', 'F->A', 'F->A', 'D->A', 'A->F']","[400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
"['A->D', 'B->E', 'F->C', 'F->E', 'F->C', 'B->F', 'A->D', 'D->A', 'B->C', 'F->E', 'A->E', 'B->F', 'D->A', 'C->B', 'B->A', 'A->B', 'F->B', 'B->D', 'B->A', 'F->D', 'C->D', 'C->E', 'D->B', 'F->D', 'E->D', 'B->D', 'F->B', 'A->F', 'C->D', 'A->E', 'F->A', 'A->B', 'E->A', 'E->B', 'B->E', 'E->C', 'D->E', 'D->C', 'C->E', 'A->C', 'A->F', 'D->B', 'E->A', 'C->B', 'E->F', 'B->C', 'D->F', 'D->E', 'D->C', 'E->B', 'C->A', 'E->F', 'A->C', 'E->C', 'F->A', 'D->F', 'E->D', 'C->A', 'C->F', 'A->F', 'F->A', 'A->F', 'F->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0]"
"['B->C', 'C->B', 'B->C', 'A->E', 'D->B', 'F->A', 'C->E', 'B->D', 'A->E', 'C->B', 'C->E', 'F->D', 'A->F', 'C->F', 'A->B', 'A->B', 'D->F', 'F->E', 'C->D', 'F->A', 'E->B', 'E->F', 'C->A', 'F->A', 'A->D', 'E->B', 'F->A', 'A->C', 'B->E', 'F->C', 'F->E', 'C->F', 'E->A', 'D->E', 'D->C', 'D->E', 'A->C', 'C->A', 'F->C', 'A->F', 'B->F', 'F->D', 'D->A', 'A->F', 'B->E', 'C->D', 'D->C', 'A->D', 'D->F', 'B->A', 'E->A', 'E->C', 'A->F', 'D->A', 'E->C', 'E->F', 'B->D', 'D->B', 'E->D', 'E->D', 'F->B', 'B->A', 'B->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['E->F', 'E->A', 'A->B', 'E->D', 'F->D', 'E->A', 'F->B', 'F->E', 'D->F', 'D->B', 'A->D', 'B->E', 'C->B', 'F->A', 'D->B', 'A->E', 'F->E', 'F->A', 'C->D', 'E->F', 'F->A', 'C->D', 'D->F', 'A->D', 'B->A', 'F->A', 'E->B', 'E->B', 'D->C', 'A->E', 'E->C', 'C->E', 'F->D', 'E->D', 'C->F', 'D->A', 'A->C', 'D->A', 'B->A', 'D->E', 'C->E', 'D->C', 'B->C', 'B->C', 'A->C', 'D->E', 'A->B', 'F->C', 'E->C', 'C->B', 'F->B', 'B->E', 'B->D', 'C->F', 'B->F', 'F->C', 'A->F', 'B->F', 'C->A', 'C->A', 'B->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
