paths,bit_rate
"['A->F', 'D->F', 'F->D', 'B->D', 'D->A', 'E->C', 'F->A', 'F->E', 'C->A', 'A->C', 'E->A', 'E->D', 'A->E', 'C->F', 'B->A', 'C->B', 'D->C', 'F->A', 'A->D', 'E->B', 'C->E', 'F->C', 'D->E', 'D->B', 'B->C', 'A->F', 'B->E', 'C->D', 'A->B', 'F->B', 'E->F']","[200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['B->C', 'C->B', 'D->E', 'F->C', 'F->B', 'A->D', 'F->A', 'D->C', 'A->C', 'E->D', 'D->A', 'C->A', 'F->D', 'E->B', 'D->F', 'A->B', 'E->A', 'E->C', 'B->E', 'F->A', 'B->F', 'B->D', 'F->E', 'E->F', 'C->F', 'B->A', 'C->D', 'A->E', 'A->F', 'A->F', 'D->B']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0]"
"['C->E', 'A->D', 'E->F', 'F->C', 'E->B', 'E->C', 'F->A', 'E->D', 'D->C', 'D->E', 'B->E', 'B->C', 'F->E', 'D->B', 'D->F', 'C->A', 'C->F', 'A->B', 'D->A', 'F->A', 'F->B', 'A->C', 'B->F', 'A->F', 'A->F', 'B->A', 'F->D', 'E->A', 'C->D', 'A->E', 'B->D']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['A->B', 'A->C', 'D->A', 'E->D', 'E->F', 'D->E', 'E->B', 'A->D', 'B->F', 'F->A', 'F->C', 'B->A', 'D->B', 'F->E', 'B->D', 'C->E', 'A->E', 'C->D', 'C->F', 'C->A', 'C->B', 'D->F', 'F->B', 'A->F', 'B->E', 'F->D', 'F->A', 'D->C', 'E->C', 'A->F', 'B->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0]"
"['A->E', 'B->F', 'B->A', 'C->F', 'D->B', 'A->D', 'B->E', 'C->B', 'E->D', 'A->C', 'E->A', 'C->A', 'B->C', 'A->F', 'D->A', 'F->B', 'B->D', 'F->D', 'C->D', 'A->B', 'D->F', 'F->C', 'E->B', 'E->F', 'D->E', 'D->C', 'A->F', 'C->E', 'F->E', 'E->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->B', 'B->C', 'A->D', 'A->E', 'D->F', 'B->D', 'D->A', 'F->D', 'A->B', 'B->A', 'C->B', 'E->A', 'D->E', 'C->A', 'F->E', 'E->C', 'C->D', 'F->C', 'D->B', 'C->F', 'A->F', 'F->A', 'F->A', 'C->E', 'A->C', 'E->D', 'A->F', 'E->B', 'B->E', 'E->F', 'D->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['C->B', 'B->F', 'E->B', 'E->D', 'D->E', 'C->A', 'C->D', 'A->E', 'B->C', 'F->B', 'D->C', 'B->E', 'D->F', 'A->C', 'A->B', 'E->A', 'F->D', 'B->A', 'E->C', 'B->D', 'A->F', 'D->B', 'F->E', 'F->A', 'F->A', 'A->F', 'C->F', 'E->F', 'F->C', 'A->D', 'D->A']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
"['F->A', 'F->C', 'E->F', 'B->C', 'A->B', 'C->F', 'D->A', 'A->E', 'B->E', 'F->A', 'F->B', 'B->F', 'C->E', 'D->C', 'E->B', 'E->C', 'A->C', 'A->F', 'C->B', 'E->D', 'F->E', 'D->E', 'C->A', 'B->A', 'B->D', 'D->F', 'E->A', 'D->B', 'A->D', 'C->D', 'A->F']","[200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0]"
"['F->E', 'D->F', 'B->D', 'A->D', 'A->B', 'F->A', 'D->C', 'C->F', 'A->E', 'E->B', 'F->A', 'D->A', 'C->B', 'D->B', 'E->D', 'B->C', 'F->D', 'C->A', 'F->C', 'D->E', 'C->D', 'E->C', 'E->A', 'B->E', 'B->A', 'F->B', 'C->E', 'E->F', 'A->F', 'B->F', 'A->F']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 200000000000.0]"
"['A->D', 'F->B', 'C->D', 'D->B', 'B->F', 'F->C', 'E->B', 'E->D', 'B->A', 'E->F', 'B->E', 'E->A', 'C->B', 'C->F', 'C->E', 'E->C', 'C->A', 'A->F', 'B->D', 'A->B', 'A->F', 'F->A', 'A->C', 'D->A', 'D->F', 'D->E', 'D->C', 'F->A', 'F->E', 'F->D', 'B->C']","[400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 400000000000.0, 200000000000.0, 400000000000.0, 400000000000.0, 400000000000.0]"
