,1,2,3,4,5,6,7,8,9,10
SNR,21.221191582056175,20.83425811389042,21.245306966570645,21.245306966570645,21.146602019194603,21.146602019194603,21.215603152451173,21.146602019194603,21.245306966570645,21.178364299467944
Latency,0.0028502625712006854,0.003002592107697719,0.00288993235099836,0.00288993235099836,0.002964212137656341,0.002970078732678112,0.0029215423559888695,0.002964212137656341,0.00288993235099836,0.0029599376826130123
Average_capacity,542.102,539.345,545.049,545.049,542.309,542.309,539.947,542.309,545.049,542.932
Max_capacity,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177,652.177
Min_capacity,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931,463.931
Total_capacity,17889.394,17798.4,17986.645,17986.645,17896.227,17896.227,17818.262,17896.227,17986.645,17916.759
Blocking_event,63,51,137,97,87,59,38,78,99,39
Max_snr,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014,26.589657202283014
Min_snr,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793,17.71041049873793
Rejected_connections,0,0,0,0,0,0,0,0,0,0
Accepted_connections,33,33,33,33,33,33,33,33,33,33
