paths,bit_rate
"['A->F', 'C->E', 'B->E', 'C->F', 'A->E', 'E->B', 'D->C', 'C->D', 'C->D', 'F->D', 'D->C', 'C->B', 'C->F', 'F->A', 'D->B', 'B->A', 'E->B', 'D->F', 'D->A', 'E->C', 'D->E', 'E->C', 'C->E', 'B->F', 'D->B', 'D->F', 'A->B', 'A->B', 'E->D', 'E->D', 'F->E', 'F->E', 'F->D', 'D->E', 'C->B', 'E->D', 'F->B', 'F->B', 'A->F', 'A->F', 'E->F', 'B->D', 'C->A', 'E->F', 'B->F', 'D->A', 'B->D', 'F->C', 'E->A', 'B->C', 'F->A', 'B->E', 'A->E', 'B->A', 'F->A', 'F->C', 'B->C', 'A->C', 'D->E', 'A->D', 'A->D', 'A->C', 'C->A']","[463931581573.68854, 652177412438.7471, 554350395923.5321, 583252673370.8372, 533818001543.9935, 554350395923.5321, 620608016593.3191, 561395242431.8585, 561395242431.8585, 554350395923.5321, 620608016593.3191, 533818001543.9935, 583252673370.8372, 463931581573.68854, 601662758571.9274, 500915442255.6814, 554350395923.5321, 554350395923.5321, 574814373634.4835, 652177412438.7471, 487295844744.0436, 652177412438.7471, 652177412438.7471, 554350395923.5321, 601662758571.9274, 554350395923.5321, 500915442255.6814, 500915442255.6814, 487295844744.0436, 487295844744.0436, 516256987734.6017, 516256987734.6017, 554350395923.5321, 487295844744.0436, 533818001543.9935, 487295844744.0436, 554350395923.5321, 554350395923.5321, 463931581573.68854, 463931581573.68854, 516256987734.6017, 601662758571.9274, 554350395923.5321, 516256987734.6017, 554350395923.5321, 574814373634.4835, 601662758571.9274, 632314607341.7688, 533818001543.9935, 533818001543.9935, 463931581573.68854, 554350395923.5321, 533818001543.9935, 500915442255.6814, 463931581573.68854, 632314607341.7688, 533818001543.9935, 554350395923.5321, 430707193994.19104, 576000054230.9487, 576000054230.9487, 554350395923.5321, 554350395923.5321]"
"['D->E', 'D->F', 'A->D', 'B->E', 'A->F', 'B->C', 'E->F', 'C->F', 'E->A', 'A->C', 'A->F', 'D->F', 'E->B', 'B->A', 'A->D', 'C->D', 'A->E', 'F->E', 'C->F', 'F->E', 'E->B', 'A->F', 'F->D', 'B->F', 'E->C', 'B->F', 'A->B', 'F->C', 'F->D', 'C->D', 'F->B', 'D->E', 'A->E', 'C->E', 'A->B', 'E->A', 'B->A', 'D->B', 'C->E', 'B->C', 'D->A', 'E->C', 'B->D', 'B->D', 'D->E', 'B->E', 'E->F', 'E->D', 'F->A', 'F->C', 'F->A', 'A->C', 'D->A', 'C->B', 'F->B', 'C->B', 'E->D', 'C->A', 'C->A', 'D->C', 'D->C', 'E->D', 'F->A']","[487295844744.0436, 554350395923.5321, 561182505522.422, 554350395923.5321, 463931581573.68854, 533818001543.9935, 516256987734.6017, 583252673370.8372, 533818001543.9935, 554350395923.5321, 463931581573.68854, 554350395923.5321, 554350395923.5321, 500915442255.6814, 561182505522.422, 561395242431.8585, 533818001543.9935, 516256987734.6017, 583252673370.8372, 516256987734.6017, 554350395923.5321, 463931581573.68854, 554350395923.5321, 554350395923.5321, 652177412438.7471, 554350395923.5321, 500915442255.6814, 632314607341.7688, 554350395923.5321, 561395242431.8585, 554350395923.5321, 487295844744.0436, 533818001543.9935, 652177412438.7471, 500915442255.6814, 533818001543.9935, 500915442255.6814, 601662758571.9274, 652177412438.7471, 533818001543.9935, 574814373634.4835, 652177412438.7471, 601662758571.9274, 601662758571.9274, 487295844744.0436, 554350395923.5321, 516256987734.6017, 487295844744.0436, 463931581573.68854, 632314607341.7688, 463931581573.68854, 554350395923.5321, 574814373634.4835, 533818001543.9935, 554350395923.5321, 533818001543.9935, 487295844744.0436, 554350395923.5321, 554350395923.5321, 620608016593.3191, 482174058919.2141, 592429092437.9961, 463931581573.68854]"
"['A->E', 'F->B', 'F->C', 'D->C', 'D->C', 'B->A', 'F->C', 'B->D', 'C->F', 'E->B', 'A->D', 'E->B', 'A->B', 'E->D', 'D->E', 'E->A', 'B->E', 'F->E', 'A->D', 'A->F', 'E->D', 'D->E', 'F->B', 'E->C', 'D->F', 'F->D', 'F->E', 'F->A', 'B->A', 'D->B', 'E->C', 'A->C', 'F->D', 'C->B', 'A->F', 'B->E', 'C->D', 'F->A', 'B->D', 'A->E', 'D->A', 'E->F', 'D->F', 'B->C', 'C->F', 'A->F', 'F->A', 'C->A', 'B->C', 'E->D', 'D->A', 'D->B', 'E->F', 'D->E', 'E->A', 'A->C', 'C->D', 'C->D', 'C->E', 'B->F', 'B->F', 'C->B', 'C->E', 'A->B']","[533818001543.9935, 554350395923.5321, 632314607341.7688, 620608016593.3191, 620608016593.3191, 500915442255.6814, 632314607341.7688, 601662758571.9274, 583252673370.8372, 554350395923.5321, 561182505522.422, 554350395923.5321, 500915442255.6814, 487295844744.0436, 487295844744.0436, 533818001543.9935, 554350395923.5321, 516256987734.6017, 561182505522.422, 463931581573.68854, 487295844744.0436, 487295844744.0436, 554350395923.5321, 652177412438.7471, 554350395923.5321, 554350395923.5321, 516256987734.6017, 463931581573.68854, 500915442255.6814, 601662758571.9274, 652177412438.7471, 554350395923.5321, 554350395923.5321, 533818001543.9935, 463931581573.68854, 554350395923.5321, 561395242431.8585, 463931581573.68854, 601662758571.9274, 533818001543.9935, 574814373634.4835, 516256987734.6017, 554350395923.5321, 533818001543.9935, 583252673370.8372, 463931581573.68854, 463931581573.68854, 554350395923.5321, 533818001543.9935, 487295844744.0436, 574814373634.4835, 601662758571.9274, 516256987734.6017, 580864067191.3693, 533818001543.9935, 554350395923.5321, 437905212063.3599, 437905212063.3599, 652177412438.7471, 554350395923.5321, 554350395923.5321, 533818001543.9935, 652177412438.7471, 500915442255.6814]"
"['B->D', 'A->C', 'E->B', 'C->A', 'E->C', 'A->E', 'E->F', 'D->A', 'D->A', 'D->F', 'B->C', 'F->C', 'B->E', 'A->E', 'C->A', 'F->B', 'C->E', 'B->F', 'C->E', 'D->E', 'B->E', 'D->B', 'D->C', 'A->B', 'E->B', 'C->D', 'C->F', 'A->B', 'B->A', 'B->C', 'E->D', 'D->C', 'D->F', 'D->E', 'E->C', 'B->D', 'F->E', 'F->D', 'F->B', 'F->D', 'C->B', 'F->E', 'B->F', 'C->D', 'E->F', 'F->C', 'C->B', 'C->F', 'E->A', 'D->B', 'D->E', 'A->D', 'A->D', 'E->D', 'F->A', 'E->D', 'A->C', 'A->F', 'A->F', 'F->A', 'A->F', 'F->A', 'B->A']","[601662758571.9274, 554350395923.5321, 554350395923.5321, 554350395923.5321, 652177412438.7471, 533818001543.9935, 516256987734.6017, 574814373634.4835, 574814373634.4835, 554350395923.5321, 533818001543.9935, 632314607341.7688, 554350395923.5321, 533818001543.9935, 554350395923.5321, 554350395923.5321, 652177412438.7471, 554350395923.5321, 652177412438.7471, 487295844744.0436, 554350395923.5321, 601662758571.9274, 620608016593.3191, 500915442255.6814, 554350395923.5321, 561395242431.8585, 583252673370.8372, 500915442255.6814, 500915442255.6814, 533818001543.9935, 487295844744.0436, 620608016593.3191, 554350395923.5321, 487295844744.0436, 652177412438.7471, 601662758571.9274, 516256987734.6017, 554350395923.5321, 554350395923.5321, 554350395923.5321, 533818001543.9935, 516256987734.6017, 554350395923.5321, 561395242431.8585, 516256987734.6017, 632314607341.7688, 533818001543.9935, 583252673370.8372, 533818001543.9935, 601662758571.9274, 580864067191.3693, 561182505522.422, 576000054230.9487, 487295844744.0436, 463931581573.68854, 487295844744.0436, 554350395923.5321, 463931581573.68854, 463931581573.68854, 463931581573.68854, 463931581573.68854, 463931581573.68854, 500915442255.6814]"
"['D->C', 'A->D', 'F->C', 'B->C', 'D->C', 'F->C', 'E->B', 'E->C', 'B->F', 'A->F', 'F->A', 'A->F', 'E->D', 'D->F', 'E->D', 'A->E', 'A->B', 'B->F', 'E->D', 'C->A', 'E->C', 'B->C', 'F->D', 'C->A', 'F->B', 'E->F', 'F->D', 'C->B', 'C->B', 'B->D', 'E->F', 'C->F', 'B->A', 'E->B', 'D->E', 'F->B', 'D->E', 'D->A', 'B->D', 'A->F', 'D->E', 'B->E', 'C->F', 'A->C', 'E->A', 'B->A', 'A->B', 'A->E', 'C->E', 'E->A', 'A->D', 'D->F', 'D->A', 'A->C', 'C->D', 'F->A', 'B->E', 'F->A', 'C->D', 'F->E', 'F->E', 'C->E']","[620608016593.3191, 561182505522.422, 632314607341.7688, 533818001543.9935, 620608016593.3191, 632314607341.7688, 554350395923.5321, 652177412438.7471, 554350395923.5321, 463931581573.68854, 463931581573.68854, 463931581573.68854, 487295844744.0436, 554350395923.5321, 487295844744.0436, 533818001543.9935, 500915442255.6814, 554350395923.5321, 487295844744.0436, 554350395923.5321, 652177412438.7471, 533818001543.9935, 554350395923.5321, 554350395923.5321, 554350395923.5321, 516256987734.6017, 554350395923.5321, 533818001543.9935, 533818001543.9935, 601662758571.9274, 516256987734.6017, 583252673370.8372, 500915442255.6814, 554350395923.5321, 487295844744.0436, 554350395923.5321, 487295844744.0436, 574814373634.4835, 601662758571.9274, 463931581573.68854, 487295844744.0436, 554350395923.5321, 583252673370.8372, 554350395923.5321, 533818001543.9935, 500915442255.6814, 500915442255.6814, 533818001543.9935, 652177412438.7471, 533818001543.9935, 561182505522.422, 554350395923.5321, 548806438632.5817, 554350395923.5321, 561395242431.8585, 463931581573.68854, 554350395923.5321, 463931581573.68854, 496524133222.7556, 516256987734.6017, 516256987734.6017, 652177412438.7471]"
"['B->F', 'A->C', 'A->B', 'B->D', 'B->F', 'F->A', 'C->E', 'D->E', 'D->A', 'A->C', 'A->E', 'E->F', 'C->B', 'A->E', 'A->B', 'F->B', 'B->D', 'B->A', 'E->B', 'E->D', 'E->C', 'F->D', 'B->A', 'A->D', 'E->F', 'F->A', 'F->E', 'C->F', 'C->A', 'E->C', 'E->B', 'F->C', 'F->A', 'D->B', 'B->C', 'B->C', 'F->B', 'D->E', 'D->A', 'A->D', 'F->D', 'E->D', 'C->B', 'D->B', 'E->D', 'B->E', 'C->A', 'C->E', 'F->C', 'A->F', 'B->E', 'D->F', 'C->F', 'D->C', 'F->E', 'D->C', 'C->D', 'E->A', 'E->A', 'A->F', 'D->F', 'A->F', 'D->E']","[554350395923.5321, 554350395923.5321, 500915442255.6814, 601662758571.9274, 554350395923.5321, 463931581573.68854, 652177412438.7471, 487295844744.0436, 574814373634.4835, 554350395923.5321, 533818001543.9935, 516256987734.6017, 533818001543.9935, 533818001543.9935, 500915442255.6814, 554350395923.5321, 601662758571.9274, 500915442255.6814, 554350395923.5321, 487295844744.0436, 652177412438.7471, 554350395923.5321, 500915442255.6814, 561182505522.422, 516256987734.6017, 463931581573.68854, 516256987734.6017, 583252673370.8372, 554350395923.5321, 652177412438.7471, 554350395923.5321, 632314607341.7688, 463931581573.68854, 601662758571.9274, 533818001543.9935, 533818001543.9935, 554350395923.5321, 487295844744.0436, 574814373634.4835, 561182505522.422, 554350395923.5321, 487295844744.0436, 533818001543.9935, 601662758571.9274, 487295844744.0436, 554350395923.5321, 554350395923.5321, 652177412438.7471, 632314607341.7688, 463931581573.68854, 554350395923.5321, 554350395923.5321, 583252673370.8372, 620608016593.3191, 516256987734.6017, 620608016593.3191, 561395242431.8585, 533818001543.9935, 533818001543.9935, 463931581573.68854, 554350395923.5321, 463931581573.68854, 580864067191.3693]"
"['B->F', 'B->F', 'A->C', 'F->E', 'C->E', 'B->C', 'A->D', 'B->A', 'F->A', 'B->A', 'C->E', 'F->C', 'A->F', 'F->C', 'B->C', 'B->E', 'A->F', 'C->A', 'E->C', 'A->F', 'D->F', 'C->A', 'C->D', 'F->D', 'E->C', 'F->A', 'E->B', 'A->E', 'A->D', 'A->B', 'D->E', 'D->B', 'A->C', 'C->B', 'A->E', 'D->B', 'C->D', 'F->E', 'E->B', 'F->A', 'D->E', 'E->D', 'E->A', 'C->B', 'E->F', 'F->D', 'E->F', 'E->A', 'D->C', 'D->F', 'A->B', 'D->C', 'C->F', 'C->F', 'D->E', 'E->D', 'B->D', 'E->D', 'F->B', 'B->E', 'B->D', 'F->B']","[554350395923.5321, 554350395923.5321, 554350395923.5321, 516256987734.6017, 652177412438.7471, 533818001543.9935, 561182505522.422, 500915442255.6814, 463931581573.68854, 500915442255.6814, 652177412438.7471, 632314607341.7688, 463931581573.68854, 632314607341.7688, 533818001543.9935, 554350395923.5321, 463931581573.68854, 554350395923.5321, 652177412438.7471, 463931581573.68854, 554350395923.5321, 554350395923.5321, 561395242431.8585, 554350395923.5321, 652177412438.7471, 463931581573.68854, 554350395923.5321, 533818001543.9935, 561182505522.422, 500915442255.6814, 487295844744.0436, 601662758571.9274, 554350395923.5321, 533818001543.9935, 533818001543.9935, 601662758571.9274, 561395242431.8585, 516256987734.6017, 554350395923.5321, 463931581573.68854, 487295844744.0436, 487295844744.0436, 533818001543.9935, 533818001543.9935, 516256987734.6017, 554350395923.5321, 516256987734.6017, 533818001543.9935, 620608016593.3191, 554350395923.5321, 500915442255.6814, 620608016593.3191, 583252673370.8372, 583252673370.8372, 487295844744.0436, 487295844744.0436, 601662758571.9274, 592429092437.9961, 554350395923.5321, 554350395923.5321, 601662758571.9274, 554350395923.5321]"
"['B->D', 'E->D', 'D->A', 'E->D', 'D->F', 'A->D', 'B->C', 'E->D', 'C->F', 'A->C', 'E->C', 'D->B', 'D->E', 'E->B', 'E->A', 'F->A', 'A->C', 'F->C', 'D->C', 'D->C', 'C->F', 'E->A', 'C->D', 'D->F', 'C->B', 'E->C', 'D->E', 'D->B', 'F->D', 'E->F', 'B->C', 'B->E', 'D->E', 'A->E', 'D->A', 'F->D', 'E->F', 'B->D', 'B->E', 'B->F', 'A->E', 'C->B', 'E->B', 'B->A', 'C->A', 'F->B', 'C->A', 'A->B', 'F->A', 'F->E', 'C->E', 'F->E', 'A->F', 'B->A', 'A->B', 'F->A', 'F->B', 'C->D', 'B->F', 'A->D', 'A->F', 'C->E', 'F->C']","[601662758571.9274, 487295844744.0436, 574814373634.4835, 487295844744.0436, 554350395923.5321, 561182505522.422, 533818001543.9935, 487295844744.0436, 583252673370.8372, 554350395923.5321, 652177412438.7471, 601662758571.9274, 487295844744.0436, 554350395923.5321, 533818001543.9935, 463931581573.68854, 554350395923.5321, 632314607341.7688, 620608016593.3191, 620608016593.3191, 583252673370.8372, 533818001543.9935, 561395242431.8585, 554350395923.5321, 533818001543.9935, 652177412438.7471, 487295844744.0436, 601662758571.9274, 554350395923.5321, 516256987734.6017, 533818001543.9935, 554350395923.5321, 487295844744.0436, 533818001543.9935, 548806438632.5817, 554350395923.5321, 516256987734.6017, 601662758571.9274, 554350395923.5321, 554350395923.5321, 533818001543.9935, 533818001543.9935, 554350395923.5321, 500915442255.6814, 554350395923.5321, 554350395923.5321, 554350395923.5321, 500915442255.6814, 463931581573.68854, 516256987734.6017, 652177412438.7471, 516256987734.6017, 463931581573.68854, 500915442255.6814, 500915442255.6814, 463931581573.68854, 554350395923.5321, 561395242431.8585, 554350395923.5321, 576000054230.9487, 463931581573.68854, 652177412438.7471, 632314607341.7688]"
"['E->A', 'A->C', 'F->D', 'B->E', 'B->D', 'D->A', 'D->A', 'F->B', 'F->C', 'B->E', 'E->A', 'A->D', 'D->C', 'D->E', 'C->D', 'F->D', 'C->D', 'E->B', 'A->B', 'E->F', 'B->A', 'D->E', 'A->E', 'C->F', 'E->F', 'B->C', 'E->C', 'F->C', 'C->B', 'A->D', 'A->E', 'D->F', 'D->B', 'C->F', 'B->C', 'B->D', 'A->F', 'F->B', 'D->F', 'D->B', 'C->B', 'A->B', 'D->E', 'F->A', 'F->A', 'A->F', 'D->C', 'A->C', 'F->E', 'E->D', 'F->E', 'B->A', 'A->F', 'F->A', 'E->C', 'C->A', 'C->E', 'E->D', 'E->D', 'E->B', 'B->F', 'C->E', 'B->F']","[533818001543.9935, 554350395923.5321, 554350395923.5321, 554350395923.5321, 601662758571.9274, 574814373634.4835, 574814373634.4835, 554350395923.5321, 632314607341.7688, 554350395923.5321, 533818001543.9935, 561182505522.422, 620608016593.3191, 487295844744.0436, 561395242431.8585, 554350395923.5321, 561395242431.8585, 554350395923.5321, 500915442255.6814, 516256987734.6017, 500915442255.6814, 487295844744.0436, 533818001543.9935, 583252673370.8372, 516256987734.6017, 533818001543.9935, 652177412438.7471, 632314607341.7688, 533818001543.9935, 561182505522.422, 533818001543.9935, 554350395923.5321, 601662758571.9274, 583252673370.8372, 533818001543.9935, 601662758571.9274, 463931581573.68854, 554350395923.5321, 554350395923.5321, 601662758571.9274, 533818001543.9935, 500915442255.6814, 487295844744.0436, 463931581573.68854, 463931581573.68854, 463931581573.68854, 482174058919.2141, 554350395923.5321, 516256987734.6017, 487295844744.0436, 516256987734.6017, 500915442255.6814, 463931581573.68854, 463931581573.68854, 652177412438.7471, 554350395923.5321, 652177412438.7471, 487295844744.0436, 430707193994.19104, 554350395923.5321, 554350395923.5321, 652177412438.7471, 554350395923.5321]"
"['B->C', 'C->B', 'A->F', 'D->B', 'E->B', 'F->B', 'A->E', 'C->E', 'E->B', 'D->A', 'B->E', 'A->B', 'A->E', 'E->D', 'E->C', 'F->C', 'B->A', 'B->C', 'A->B', 'E->C', 'C->E', 'C->B', 'F->B', 'D->C', 'A->C', 'F->D', 'F->C', 'C->D', 'A->D', 'E->F', 'E->F', 'F->D', 'D->A', 'E->D', 'D->B', 'C->F', 'F->A', 'B->D', 'A->F', 'E->A', 'E->D', 'E->A', 'A->C', 'D->E', 'C->F', 'A->F', 'C->D', 'B->F', 'F->E', 'B->D', 'D->C', 'D->F', 'D->E', 'D->F', 'B->F', 'A->D', 'F->A', 'B->E', 'F->A', 'D->E', 'F->E', 'B->A']","[533818001543.9935, 533818001543.9935, 463931581573.68854, 601662758571.9274, 554350395923.5321, 554350395923.5321, 533818001543.9935, 652177412438.7471, 554350395923.5321, 574814373634.4835, 554350395923.5321, 500915442255.6814, 533818001543.9935, 487295844744.0436, 652177412438.7471, 632314607341.7688, 500915442255.6814, 533818001543.9935, 500915442255.6814, 652177412438.7471, 652177412438.7471, 533818001543.9935, 554350395923.5321, 620608016593.3191, 554350395923.5321, 554350395923.5321, 632314607341.7688, 561395242431.8585, 561182505522.422, 516256987734.6017, 516256987734.6017, 554350395923.5321, 574814373634.4835, 487295844744.0436, 601662758571.9274, 583252673370.8372, 463931581573.68854, 601662758571.9274, 463931581573.68854, 533818001543.9935, 487295844744.0436, 533818001543.9935, 554350395923.5321, 487295844744.0436, 583252673370.8372, 463931581573.68854, 561395242431.8585, 554350395923.5321, 516256987734.6017, 601662758571.9274, 620608016593.3191, 554350395923.5321, 487295844744.0436, 554350395923.5321, 554350395923.5321, 576000054230.9487, 463931581573.68854, 554350395923.5321, 463931581573.68854, 580864067191.3693, 516256987734.6017, 500915442255.6814]"
