paths,bit_rate
"['C->F', 'E->A', 'C->A', 'F->A', 'E->F', 'A->B', 'B->E', 'B->D', 'A->D', 'E->D', 'E->C', 'D->A', 'B->F', 'F->C', 'F->E', 'D->F', 'C->B', 'C->D', 'A->E', 'E->B', 'D->B', 'A->C', 'B->C', 'D->E', 'F->D', 'F->B', 'B->A', 'A->F', 'C->E']","[583252673370.8372, 533818001543.9935, 554350395923.5321, 463931581573.68854, 516256987734.6017, 500915442255.6814, 554350395923.5321, 601662758571.9274, 561182505522.422, 487295844744.0436, 652177412438.7471, 574814373634.4835, 554350395923.5321, 632314607341.7688, 516256987734.6017, 554350395923.5321, 533818001543.9935, 561395242431.8585, 533818001543.9935, 554350395923.5321, 601662758571.9274, 554350395923.5321, 533818001543.9935, 487295844744.0436, 554350395923.5321, 554350395923.5321, 500915442255.6814, 463931581573.68854, 652177412438.7471]"
"['F->C', 'D->B', 'B->C', 'F->D', 'A->B', 'A->D', 'E->A', 'F->E', 'A->E', 'D->F', 'D->E', 'E->D', 'B->F', 'A->C', 'A->F', 'E->C', 'E->B', 'B->D', 'B->A', 'C->B', 'B->E', 'D->A', 'C->F', 'E->F', 'C->E', 'F->B', 'C->D', 'F->A', 'D->C']","[632314607341.7688, 601662758571.9274, 533818001543.9935, 554350395923.5321, 500915442255.6814, 561182505522.422, 533818001543.9935, 516256987734.6017, 533818001543.9935, 554350395923.5321, 487295844744.0436, 487295844744.0436, 554350395923.5321, 554350395923.5321, 463931581573.68854, 652177412438.7471, 554350395923.5321, 601662758571.9274, 500915442255.6814, 533818001543.9935, 554350395923.5321, 574814373634.4835, 583252673370.8372, 516256987734.6017, 652177412438.7471, 554350395923.5321, 561395242431.8585, 463931581573.68854, 620608016593.3191]"
"['F->E', 'B->F', 'A->D', 'E->B', 'B->D', 'E->F', 'F->B', 'C->B', 'B->E', 'D->C', 'F->D', 'C->D', 'A->E', 'D->E', 'E->D', 'F->A', 'C->F', 'B->A', 'B->C', 'D->A', 'A->F', 'D->B', 'D->F', 'F->C', 'C->A', 'A->C', 'A->B', 'E->C', 'E->A']","[516256987734.6017, 554350395923.5321, 561182505522.422, 554350395923.5321, 601662758571.9274, 516256987734.6017, 554350395923.5321, 533818001543.9935, 554350395923.5321, 620608016593.3191, 554350395923.5321, 561395242431.8585, 533818001543.9935, 487295844744.0436, 487295844744.0436, 463931581573.68854, 583252673370.8372, 500915442255.6814, 533818001543.9935, 574814373634.4835, 463931581573.68854, 601662758571.9274, 554350395923.5321, 632314607341.7688, 554350395923.5321, 554350395923.5321, 500915442255.6814, 652177412438.7471, 533818001543.9935]"
"['B->D', 'D->F', 'A->D', 'F->E', 'B->A', 'D->A', 'D->B', 'C->B', 'F->A', 'E->D', 'C->E', 'A->C', 'F->B', 'D->C', 'F->D', 'D->E', 'E->A', 'E->F', 'B->F', 'A->B', 'B->E', 'C->A', 'E->B', 'F->C', 'B->C', 'C->F', 'A->E', 'E->C', 'C->D']","[601662758571.9274, 554350395923.5321, 561182505522.422, 516256987734.6017, 500915442255.6814, 574814373634.4835, 601662758571.9274, 533818001543.9935, 463931581573.68854, 487295844744.0436, 652177412438.7471, 554350395923.5321, 554350395923.5321, 620608016593.3191, 554350395923.5321, 487295844744.0436, 533818001543.9935, 516256987734.6017, 554350395923.5321, 500915442255.6814, 554350395923.5321, 554350395923.5321, 554350395923.5321, 632314607341.7688, 533818001543.9935, 583252673370.8372, 533818001543.9935, 652177412438.7471, 561395242431.8585]"
"['F->D', 'C->D', 'F->B', 'E->C', 'C->A', 'A->B', 'F->E', 'F->A', 'E->D', 'B->E', 'F->C', 'A->F', 'D->A', 'B->D', 'E->F', 'A->C', 'A->E', 'D->E', 'B->F', 'E->B', 'C->F', 'B->C', 'E->A', 'A->D', 'D->B', 'C->B', 'C->E', 'D->F', 'B->A']","[554350395923.5321, 561395242431.8585, 554350395923.5321, 652177412438.7471, 554350395923.5321, 500915442255.6814, 516256987734.6017, 463931581573.68854, 487295844744.0436, 554350395923.5321, 632314607341.7688, 463931581573.68854, 574814373634.4835, 601662758571.9274, 516256987734.6017, 554350395923.5321, 533818001543.9935, 487295844744.0436, 554350395923.5321, 554350395923.5321, 583252673370.8372, 533818001543.9935, 533818001543.9935, 561182505522.422, 601662758571.9274, 533818001543.9935, 652177412438.7471, 554350395923.5321, 500915442255.6814]"
"['A->F', 'E->A', 'B->F', 'A->D', 'B->C', 'F->D', 'D->E', 'B->D', 'E->C', 'D->B', 'F->E', 'F->C', 'C->F', 'B->E', 'A->E', 'F->B', 'C->E', 'A->C', 'F->A', 'D->C', 'E->F', 'D->F', 'A->B', 'C->B', 'B->A', 'E->B', 'D->A', 'E->D', 'C->D']","[463931581573.68854, 533818001543.9935, 554350395923.5321, 561182505522.422, 533818001543.9935, 554350395923.5321, 487295844744.0436, 601662758571.9274, 652177412438.7471, 601662758571.9274, 516256987734.6017, 632314607341.7688, 583252673370.8372, 554350395923.5321, 533818001543.9935, 554350395923.5321, 652177412438.7471, 554350395923.5321, 463931581573.68854, 620608016593.3191, 516256987734.6017, 554350395923.5321, 500915442255.6814, 533818001543.9935, 500915442255.6814, 554350395923.5321, 574814373634.4835, 487295844744.0436, 561395242431.8585]"
"['E->D', 'D->C', 'F->E', 'F->D', 'B->E', 'C->E', 'F->B', 'A->E', 'E->A', 'F->C', 'E->F', 'E->C', 'B->D', 'A->D', 'D->B', 'A->B', 'A->F', 'D->A', 'C->B', 'A->C', 'B->A', 'F->A', 'E->B', 'D->F', 'D->E', 'B->C', 'C->A', 'C->D', 'C->F']","[487295844744.0436, 620608016593.3191, 516256987734.6017, 554350395923.5321, 554350395923.5321, 652177412438.7471, 554350395923.5321, 533818001543.9935, 533818001543.9935, 632314607341.7688, 516256987734.6017, 652177412438.7471, 601662758571.9274, 561182505522.422, 601662758571.9274, 500915442255.6814, 463931581573.68854, 574814373634.4835, 533818001543.9935, 554350395923.5321, 500915442255.6814, 463931581573.68854, 554350395923.5321, 554350395923.5321, 487295844744.0436, 533818001543.9935, 554350395923.5321, 561395242431.8585, 583252673370.8372]"
"['F->B', 'C->A', 'E->B', 'E->F', 'E->C', 'B->D', 'B->A', 'F->A', 'C->B', 'A->D', 'B->C', 'A->B', 'D->B', 'C->D', 'F->E', 'A->E', 'D->A', 'E->D', 'A->C', 'D->C', 'F->D', 'B->F', 'F->C', 'C->F', 'D->E', 'B->E', 'C->E', 'A->F', 'D->F']","[554350395923.5321, 554350395923.5321, 554350395923.5321, 516256987734.6017, 652177412438.7471, 601662758571.9274, 500915442255.6814, 463931581573.68854, 533818001543.9935, 561182505522.422, 533818001543.9935, 500915442255.6814, 601662758571.9274, 561395242431.8585, 516256987734.6017, 533818001543.9935, 574814373634.4835, 487295844744.0436, 554350395923.5321, 620608016593.3191, 554350395923.5321, 554350395923.5321, 632314607341.7688, 583252673370.8372, 487295844744.0436, 554350395923.5321, 652177412438.7471, 463931581573.68854, 554350395923.5321]"
"['E->B', 'F->C', 'C->A', 'A->E', 'F->E', 'D->B', 'A->F', 'F->D', 'E->D', 'C->F', 'B->C', 'C->B', 'C->E', 'E->A', 'C->D', 'E->F', 'A->C', 'D->E', 'A->D', 'B->A', 'F->B', 'E->C', 'B->F', 'D->A', 'B->D', 'F->A', 'D->F', 'A->B', 'B->E']","[554350395923.5321, 632314607341.7688, 554350395923.5321, 533818001543.9935, 516256987734.6017, 601662758571.9274, 463931581573.68854, 554350395923.5321, 487295844744.0436, 583252673370.8372, 533818001543.9935, 533818001543.9935, 652177412438.7471, 533818001543.9935, 561395242431.8585, 516256987734.6017, 554350395923.5321, 487295844744.0436, 561182505522.422, 500915442255.6814, 554350395923.5321, 652177412438.7471, 554350395923.5321, 574814373634.4835, 601662758571.9274, 463931581573.68854, 554350395923.5321, 500915442255.6814, 554350395923.5321]"
"['F->B', 'B->A', 'D->C', 'C->E', 'D->A', 'C->D', 'D->E', 'B->E', 'A->C', 'B->D', 'C->F', 'D->B', 'E->B', 'E->C', 'A->E', 'F->A', 'A->B', 'A->F', 'F->C', 'F->D', 'F->E', 'A->D', 'B->F', 'E->A', 'D->F', 'C->B', 'E->F', 'E->D', 'B->C']","[554350395923.5321, 500915442255.6814, 620608016593.3191, 652177412438.7471, 574814373634.4835, 561395242431.8585, 487295844744.0436, 554350395923.5321, 554350395923.5321, 601662758571.9274, 583252673370.8372, 601662758571.9274, 554350395923.5321, 652177412438.7471, 533818001543.9935, 463931581573.68854, 500915442255.6814, 463931581573.68854, 632314607341.7688, 554350395923.5321, 516256987734.6017, 561182505522.422, 554350395923.5321, 533818001543.9935, 554350395923.5321, 533818001543.9935, 516256987734.6017, 487295844744.0436, 533818001543.9935]"
