,1,2,3,4,5,6,7,8,9,10
SNR,20.923712624831197,20.909715112485337,20.78882094340541,21.059027844878734,21.092543715496753,21.013879999434167,20.819801446754784,21.16601573561137,20.883890510860535,20.748776662113123
Latency,0.0029481566709299322,0.0030403004573293876,0.0032426267010269385,0.0028864896848446475,0.0030835454375562877,0.0030083705971665434,0.003077242801886621,0.002966493033841485,0.0030555868451825467,0.003108555146148014
Average_capacity,84.782,85.635,83.908,83.928,84.21,83.529,84.53,85.142,84.53,85.082
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,15600.0,15500.0,14600.0,14100.0,14400.0,14200.0,15300.0,14900.0,15300.0,15400.0
Blocking_event,31,30,32,28,33,28,31,27,31,28
Max_snr,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565
Min_snr,16.347310451813193,15.629689343163909,16.451755441289723,17.482540602838487,14.971441722174767,15.629689343163909,15.2417656369788,14.971441722174767,14.994617681614088,16.451755441289723
Rejected_connections,28,26,28,27,27,28,28,26,28,27
Accepted_connections,156,155,146,141,144,142,153,149,153,154
