paths,bit_rate
"['A->C', 'F->C', 'A->F', 'D->B', 'F->B', 'E->A', 'B->A', 'B->E', 'B->D', 'C->E', 'E->B', 'A->B', 'D->C', 'F->C', 'F->B', 'D->A', 'C->A', 'C->D', 'D->A', 'A->B', 'A->F', 'F->D', 'B->A', 'E->C', 'B->D', 'D->C', 'B->F', 'E->A', 'E->C', 'D->E', 'A->D', 'E->F', 'B->F', 'D->F', 'C->F', 'A->D', 'D->F', 'E->B', 'C->D', 'D->E', 'F->E', 'F->E', 'C->F', 'C->A', 'E->F', 'F->A', 'F->D', 'B->C', 'E->D', 'B->C', 'A->E', 'E->D', 'D->B', 'A->E', 'A->C', 'C->B', 'C->B', 'B->E', 'F->A']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['C->F', 'B->D', 'B->A', 'E->D', 'E->A', 'A->F', 'D->F', 'A->F', 'A->C', 'D->B', 'F->C', 'C->F', 'C->D', 'B->C', 'D->C', 'E->C', 'F->E', 'C->E', 'B->F', 'D->B', 'B->D', 'E->D', 'F->A', 'E->C', 'C->A', 'A->D', 'B->C', 'E->B', 'C->A', 'B->E', 'C->D', 'A->C', 'A->B', 'F->D', 'C->B', 'F->D', 'F->E', 'A->E', 'F->B', 'F->C', 'E->F', 'C->E', 'E->F', 'B->A', 'D->C', 'F->A', 'A->B', 'D->E', 'E->A', 'B->E', 'B->F', 'F->B', 'D->E', 'E->B', 'D->A', 'A->D', 'A->E', 'C->B', 'D->A']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['B->F', 'D->F', 'E->C', 'F->A', 'B->D', 'A->B', 'D->E', 'B->C', 'D->B', 'B->E', 'B->D', 'B->E', 'D->C', 'A->C', 'B->C', 'E->F', 'C->B', 'D->B', 'A->F', 'A->D', 'A->F', 'F->E', 'A->C', 'E->C', 'E->D', 'E->B', 'D->E', 'F->A', 'D->A', 'C->E', 'A->B', 'D->F', 'E->D', 'C->D', 'C->E', 'E->B', 'D->A', 'F->E', 'D->C', 'F->D', 'C->A', 'A->D', 'F->C', 'B->A', 'C->F', 'F->D', 'F->B', 'E->F', 'F->B', 'B->F', 'C->D', 'C->A', 'B->A', 'A->E', 'A->E', 'C->B', 'C->F', 'F->C']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['B->D', 'E->C', 'A->D', 'B->C', 'E->F', 'A->D', 'F->D', 'F->D', 'C->D', 'F->A', 'B->A', 'E->D', 'B->E', 'C->F', 'A->B', 'C->D', 'E->C', 'D->C', 'F->E', 'A->C', 'B->D', 'A->E', 'C->F', 'B->C', 'F->C', 'F->B', 'F->C', 'B->E', 'A->B', 'C->A', 'A->E', 'A->F', 'D->C', 'A->F', 'C->E', 'C->B', 'B->A', 'E->B', 'E->A', 'F->B', 'E->D', 'F->A', 'C->B', 'D->F', 'E->A', 'D->F', 'A->C', 'C->E', 'D->B', 'E->B', 'D->A', 'F->E', 'D->B', 'C->A', 'D->A', 'B->F', 'E->F', 'B->F']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->F', 'C->B', 'E->C', 'B->A', 'A->B', 'E->C', 'D->A', 'A->F', 'A->F', 'F->C', 'B->D', 'D->B', 'B->C', 'D->A', 'E->A', 'D->B', 'D->E', 'C->E', 'A->C', 'D->C', 'D->C', 'F->B', 'C->F', 'A->C', 'D->F', 'F->A', 'F->B', 'F->C', 'B->C', 'B->F', 'A->E', 'B->A', 'E->A', 'E->B', 'A->D', 'B->F', 'F->D', 'A->E', 'F->A', 'C->B', 'C->F', 'F->E', 'B->E', 'F->D', 'B->D', 'E->D', 'A->D', 'E->B', 'E->D', 'C->E', 'E->F', 'C->D', 'F->E', 'B->E', 'C->A', 'C->D', 'A->B', 'C->A', 'D->E']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->F', 'F->D', 'D->A', 'B->C', 'E->A', 'B->E', 'C->A', 'A->E', 'D->E', 'E->D', 'B->D', 'E->C', 'F->C', 'D->A', 'C->A', 'A->D', 'C->F', 'B->E', 'D->E', 'C->E', 'F->E', 'E->F', 'E->C', 'E->F', 'A->F', 'B->D', 'E->D', 'D->C', 'D->F', 'E->B', 'D->C', 'A->F', 'D->B', 'C->E', 'F->A', 'C->D', 'D->B', 'A->C', 'F->B', 'B->A', 'F->B', 'B->F', 'E->A', 'A->B', 'E->B', 'F->A', 'F->C', 'F->E', 'A->E', 'A->D', 'C->D', 'A->B', 'A->C', 'B->F', 'B->A', 'C->B', 'F->D', 'C->F', 'C->B']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['D->A', 'E->C', 'A->D', 'A->E', 'D->A', 'B->F', 'B->A', 'E->F', 'B->D', 'E->F', 'D->F', 'A->E', 'D->E', 'E->C', 'E->D', 'B->F', 'A->C', 'C->E', 'A->C', 'C->E', 'F->B', 'F->E', 'E->A', 'E->D', 'B->E', 'F->B', 'B->A', 'B->C', 'F->A', 'A->D', 'D->B', 'D->B', 'F->D', 'F->C', 'F->E', 'C->B', 'A->B', 'B->E', 'C->B', 'A->B', 'D->E', 'B->D', 'C->D', 'E->B', 'E->A', 'D->C', 'C->F', 'D->C', 'E->B', 'B->C', 'C->D', 'F->D', 'D->F', 'C->A', 'A->F', 'F->C', 'A->F', 'C->A', 'F->A']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['A->F', 'E->F', 'C->D', 'C->A', 'A->F', 'D->C', 'C->D', 'A->D', 'F->A', 'E->F', 'D->F', 'B->C', 'C->E', 'A->E', 'F->E', 'E->C', 'C->F', 'F->C', 'C->B', 'E->C', 'C->B', 'A->D', 'F->C', 'F->E', 'B->D', 'D->C', 'B->F', 'A->E', 'B->A', 'D->B', 'B->C', 'E->A', 'F->A', 'B->F', 'E->D', 'D->E', 'C->F', 'D->F', 'C->E', 'E->D', 'E->B', 'F->D', 'F->D', 'B->D', 'E->B', 'B->E', 'E->A', 'B->E', 'D->A', 'A->B', 'F->B', 'A->C', 'A->C', 'A->B', 'B->A', 'D->E', 'D->A', 'D->B', 'C->A']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['E->D', 'E->B', 'A->C', 'A->D', 'A->D', 'A->C', 'C->D', 'D->F', 'B->D', 'B->A', 'E->D', 'C->B', 'C->B', 'B->E', 'C->F', 'E->B', 'A->B', 'B->A', 'D->E', 'F->D', 'F->D', 'F->C', 'B->D', 'D->C', 'D->F', 'B->F', 'B->F', 'F->A', 'D->A', 'E->F', 'B->E', 'D->A', 'B->C', 'D->E', 'C->F', 'A->E', 'F->E', 'D->C', 'F->A', 'F->B', 'E->A', 'E->C', 'B->C', 'E->A', 'E->F', 'F->C', 'C->E', 'A->E', 'A->F', 'C->D', 'F->E', 'A->F', 'A->B', 'F->B', 'D->B', 'C->E', 'C->A', 'E->C', 'D->B']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
"['F->B', 'B->F', 'A->C', 'F->B', 'C->D', 'C->B', 'B->D', 'A->F', 'F->D', 'D->F', 'A->C', 'D->E', 'C->D', 'F->A', 'F->C', 'C->A', 'C->A', 'B->A', 'B->E', 'C->F', 'B->E', 'C->F', 'F->D', 'E->B', 'C->B', 'F->E', 'A->E', 'D->C', 'B->A', 'A->F', 'D->F', 'D->B', 'E->D', 'A->B', 'E->A', 'E->B', 'F->E', 'D->C', 'B->F', 'A->D', 'E->C', 'F->C', 'E->C', 'B->D', 'D->E', 'A->B', 'E->F', 'D->B', 'E->F', 'B->C', 'C->E', 'D->A', 'D->A', 'E->A', 'A->E', 'F->A', 'E->D', 'B->C', 'A->D']","[100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0, 100000000000.0]"
