,1,2,3,4,5,6,7,8,9,10
SNR,20.92098596568085,20.94975511574496,21.068020793110826,20.900270391612178,20.60018869221461,20.64493625258826,21.011970565831074,21.1873387201109,21.076600035013723,20.784771176293223
Latency,0.003169746045424273,0.0030028864736262686,0.0027663972470961147,0.0030486798354436746,0.003111469699551057,0.0033689652743538563,0.002894960656776573,0.002836152187273091,0.00286270831806421,0.002937178727460052
Average_capacity,84.065,84.736,84.615,83.707,82.84,82.208,84.153,85.714,84.736,85.263
Max_capacity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Min_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_capacity,15300.0,16100.0,15400.0,14900.0,14000.0,13400.0,15400.0,16200.0,16100.0,16200.0
Blocking_event,29,29,29,29,29,29,29,30,29,32
Max_snr,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565,26.361787306383565
Min_snr,14.994617681614088,15.460256738012808,16.4027637613722,15.888780133790103,16.51629731202443,16.51629731202443,14.994617681614088,14.994617681614088,16.51629731202443,16.00773535878527
Rejected_connections,29,29,28,29,29,29,29,27,29,28
Accepted_connections,153,161,154,149,140,134,154,162,161,162
