Fixed-Rate,Flex-Rate,Shannon-Rate
100.0,386.8957000000001,547.3670999999999
100.0,386.8957000000001,547.5134
100.0,376.0855,545.6975999999999
100.0,374.8382,547.5514999999999
92.9938,380.9174,536.3561
90.0409,381.8573,540.9232
86.92339999999999,375.842,546.7198999999998
86.26379999999999,375.1558,547.6391
84.52759999999999,380.30230000000006,546.7003000000001
84.2037,379.5273000000001,541.1628
