Fixed-Rate,Flex-Rate,Shannon-Rate
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
100.0,400.0,647.3369999999999
